,word,local_word,pos,examples,local_examples
2701,в сторону,on the side,adverb,[],[]
2702,вблизи,near,preposition,[],[]
2703,вблизи,close to,preposition,[],[]
2704,вблизи,in the vicinity,preposition,[],[]
2705,вблизи,around,preposition,[],[]
2706,вблизи,up close,adverb,[],[]
2707,привести,lead,verb,"['привести к инфляции', 'привести примеры']","['lead to inflation', 'cite an example']"
2708,привести,bring,verb,"['привести обратно', 'привести пример', 'привести людей']","['brought back', 'give an instance', 'fetch the men']"
2709,привести,take,verb,[],[]
2710,привести,put,verb,"['привести в порядок', 'привести в движение']","['put in order', 'set in motion']"
2711,привести,will lead,verb,[],[]
2712,привести,align,verb,[],[]
2713,привести,mention,verb,[],[]
2714,привести,present,verb,['приведенная стоимость'],['present value']
2715,неповторимый,inimitable,adjective,"['неповторимое очарование', 'неповторимая красота']","['inimitable charm', 'incomparable beauty']"
2716,неповторимый,unrepeatable,adjective,[],[]
2717,неповторимый,unique,adjective,[],[]
2718,неповторимый,unforgettable,adjective,['неповторимые мгновения'],['unforgettable moments']
2719,неповторимый,distinctive,adjective,"['неповторимый шарм', 'неповторимый стиль']","['distinctive charm', 'unmistakable style']"
2720,острота,acuity,noun,"['острота зрения', 'острота восприятия']","['acuity of vision', 'acuteness of perception']"
2721,острота,joke,noun,[],[]
2722,острота,edge,noun,[],[]
2723,острота,spice,noun,[],[]
2724,острота,poignancy,noun,[],[]
2725,острота,pungency,noun,[],[]
2726,острота,mot,noun,[],[]
2727,острота,wisecrack,noun,[],[]
2728,острота,severity,noun,['острота проблемы'],['severity of the problem']
2729,острота,acute,noun,[],[]
2730,острота,keenness,noun,['острота ума'],['keenness of mind']
2731,острота,sting,noun,[],[]
2732,острота,subtlety,noun,[],[]
2733,острота,bite,noun,[],[]
2734,острота,penetration,noun,[],[]
2735,как-то,somehow,adverb,[],[]
2736,как-то,as something,adverb,[],[]
2737,как-то,like something,adverb,[],[]
2738,как-то,in some way,adverb,[],[]
2739,патронник,chamber,noun,['пустой патронник'],['empty chamber']
2740,состав,composition,noun,"['химический состав', 'возрастной состав', 'фармацевтический состав']","['chemical composition', 'age structure', 'pharmaceutical formulation']"
2741,состав,compound,noun,['специальный состав'],['special compound']
2742,состав,content,noun,['спектральный состав'],['spectral content']
2743,состав,makeup,noun,['генетический состав'],['genetic makeup']
2744,состав,train,noun,['товарный состав'],['freight train']
2745,состав,consist,noun,[],[]
2746,состав,staff,noun,"['преподавательский состав', 'летный состав']","['teaching staff', 'flight personnel']"
2747,состав,membership,noun,['состав комитета'],['committee membership']
2748,состав,contents,noun,[],[]
2749,состав,constitution,noun,[],[]
2750,загород,zagorod,noun,[],[]
2751,загород,countryside,noun,[],[]
2752,продуманный,elaborate,adjective,['тщательно продуманный план'],['elaborate plan']
2753,продуманный,mature,adjective,[],[]
2754,продуманный,circumspect,adjective,['продуманный подарок'],['thoughtful gift']
2755,продуманный,thought-out,adjective,[],[]
2756,продуманный,thought,adjective,[],[]
2757,продуманный,deliberate,adjective,['продуманная стратегия'],['deliberate strategy']
2758,продуманный,clever,adjective,['продуманный дизайн'],['clever design']
2759,продуманный,robust,adjective,[],[]
2760,продуманный,well thought,adjective,[],[]
2761,явный,explicit,adjective,"['явный вид', 'явный лидер', 'явное преимущество', 'явный интерес', 'явное облегчение', 'явное действие']","['explicit form', 'obvious leader', 'clear advantage', 'apparent interest', 'evident relief', 'overt act']"
2762,явный,manifest,adjective,['явная несправедливость'],['manifest injustice']
2763,явный,distinct,adjective,"['явное различие', 'явное предпочтение']","['distinct difference', 'definite preference']"
2764,явный,visible,adjective,['явные следы'],['visible marks']
2765,явный,sheer,adjective,['явное лицемерие'],['sheer hypocrisy']
2766,явный,blatant,adjective,['явная попытка'],['blatant attempt']
2767,явный,unmitigated,adjective,[],[]
2768,явный,clearly,adjective,[],[]
2769,явный,glaring,adjective,['явное упущение'],['glaring omission']
2770,явный,plain,adjective,[],[]
2771,явный,pronounced,adjective,[],[]
2772,явный,patent,adjective,[],[]
2773,явный,palpable,adjective,['явная ложь'],['palpable lie']
2774,явный,gross,adjective,[],[]
2775,явный,transparent,adjective,[],[]
2776,явный,undeniable,adjective,[],[]
2777,явный,blazing,participle,[],[]
2778,остановка,stop,noun,"['автобусная остановка', 'время остановки', 'полная остановка', 'временная остановка', 'остановка дыхания']","['bus stop', 'stopping time', 'complete halt', 'temporary stoppage', 'cessation of breathing']"
2779,остановка,shutdown,noun,['остановка производства'],['production shutdown']
2780,остановка,stopover,noun,['короткая остановка'],['short stopover']
2781,остановка,stay,noun,[],[]
2782,остановка,pause,noun,[],[]
2783,остановка,halting,noun,['проблема остановки'],['halting problem']
2784,остановка,interruption,noun,['остановка игры'],['interruption of the game']
2785,остановка,suspension,noun,[],[]
2786,остановка,arrest,noun,[],[]
2787,остановка,stand,noun,[],[]
2788,остановка,stage,noun,[],[]
2789,окончательный,final,adjective,[],[]
2790,окончательный,ultimate,adjective,"['окончательная ответственность', 'окончательный триумф']","['ultimate responsibility', 'eventual triumph']"
2791,окончательный,definitive,adjective,"['окончательное соглашение', 'окончательное доказательство']","['definitive agreement', 'conclusive proof']"
2792,окончательный,last,adjective,['окончательный вариант'],['last version']
2793,окончательный,irrevocable,adjective,['окончательное решение'],['irrevocable decision']
2794,окончательный,peremptory,adjective,[],[]
2795,окончательный,unappealable,adjective,[],[]
2796,выдающийся,outstanding,adjective,"['выдающийся вклад', 'выдающийся памятник', 'выдающееся достижение', 'выдающийся талант', 'выдающиеся результаты']","['outstanding contribution', 'remarkable monument', 'extraordinary achievement', 'exceptional talent', 'excellent results']"
2797,выдающийся,prominent,adjective,"['выдающаяся роль', 'выдающийся ученый', 'выдающийся сын']","['prominent role', 'eminent scientist', 'illustrious son']"
2798,выдающийся,brilliant,adjective,['выдающиеся ученые'],['brilliant scholars']
2799,выдающийся,notable,adjective,['выдающиеся деятели'],['notable figures']
2800,выдающийся,protruding,adjective,[],[]
2801,выдающийся,foremost,adjective,['выдающиеся люди'],['foremost people']
2802,выдающийся,distinguished,participle,[],[]
2803,выдающийся,leading,participle,[],[]
2804,сложность,complexity,noun,['уровень сложности'],['level of complexity']
2805,сложность,complication,noun,['новые сложности'],['new complication']
2806,сложность,complicacy,noun,[],[]
2807,сложность,difficulty,noun,['особая сложность'],['particular challenge']
2808,сложность,complicity,noun,[],[]
2809,сложность,delicacy,noun,[],[]
2810,сложность,multiplicity,noun,[],[]
2811,проведение,conduction,noun,['ретроградное проведение'],['retrograde conduction']
2812,проведение,execution,noun,"['проведение работ', 'успешное проведение']","['execution of works', 'successful carrying']"
2813,проведение,conduct,noun,"['проведение операций', 'проведение теста', 'проведение исследований']","['conduct of operations', 'perform the test', 'undertake research']"
2814,проведение,holding,noun,['проведение выборов'],['holding election']
2815,проведение,hold,noun,['проведение митингов'],['hold a rally']
2816,проведение,realization,noun,['проведение выставки'],['realization of the exhibition']
2817,проведение,performance,noun,['незаконное проведение'],['illegal performance']
2818,проведение,organize,noun,['проведение семинаров'],['organize seminars']
2819,проведение,performing,noun,['проведение операции'],['performing surgery']
2820,проведение,making,noun,['проведение презентации'],['making presentations']
2821,проведение,undertaking,noun,[],[]
2822,проведение,leadthrough,noun,[],[]
2823,проведение,running,noun,[],[]
2824,проведение,carriage,noun,[],[]
2825,муфта,coupling,noun,"['магнитная муфта', 'фрикционная муфта']","['magnetic coupling', 'friction clutch']"
2826,муфта,sleeve,noun,['соединительная муфта'],['connection sleeve']
2827,муфта,socket,noun,['резьбовая муфта'],['screw socket']
2828,муфта,muff,noun,[],[]
2829,муфта,nut,noun,[],[]
2830,муфта,union,noun,[],[]
2831,сократиться,decrease,verb,[],[]
2832,сократиться,shorten,verb,[],[]
2833,поймать,catch,verb,"['пойманная рыба', 'поймать такси']","['caught fish', 'grab a cab']"
2834,поймать,get,verb,['поймать сигнал'],['get a signal']
2835,поймать,trap,verb,[],[]
2836,поймать,snag,verb,[],[]
2837,поймать,hook,verb,[],[]
2838,поймать,nail,verb,[],[]
2839,поймать,land,verb,[],[]
2840,поймать,cop,verb,[],[]
2841,поймать,trip,verb,[],[]
2842,поймать,bottle,verb,[],[]
2843,принять,take,verb,"['принять душ', 'принятое решение', 'принятая резолюция', 'принять трон', 'принять христианство']","['take a shower', 'accepted decision', 'adopted resolution', 'assume the throne', 'embrace christianity']"
2844,принять,receive,verb,[],[]
2845,принять,pass,verb,['принятый закон'],['passed law']
2846,принять,welcome,verb,['принять посетителей'],['welcome visitors']
2847,принять,enact,verb,['принять законодательство'],['enact legislation']
2848,принять,undertake,verb,['принять меры'],['undertake measures']
2849,принять,by taking,verb,[],[]
2850,выигрыш,win,noun,"['выигрыш в лотерею', 'чистый выигрыш']","['win the lottery', 'net winning']"
2851,выигрыш,gain,noun,"['выигрыш в энергии', 'выигрыш в производительности', 'политический выигрыш']","['energy gain', 'performance benefit', 'political advantage']"
2852,выигрыш,prize,noun,"['крупный выигрыш', 'большой выигрыш']","['big prize', 'big winner']"
2853,выигрыш,payoff,noun,"['функция выигрыша', 'максимальный выигрыш']","['payoff function', 'maximum payout']"
2854,выигрыш,money,noun,[],[]
2855,выигрыш,draw,noun,[],[]
2856,реальный,real,adjective,"['реальное время', 'реальный результат', 'реальная жизнь']","['real time', 'actual result', 'reality of life']"
2857,реальный,live,adjective,['реальная система'],['live system']
2858,реальный,genuine,adjective,['реальная цифра'],['true figure']
2859,реальный,tangible,adjective,['реальные шаги'],['tangible steps']
2860,реальный,feasible,adjective,['реальный план'],['feasible plan']
2861,реальный,realistic,adjective,['реальная перспектива'],['realistic prospect']
2862,реальный,practical,adjective,['реальный шаг'],['practical step']
2863,реальный,substantial,adjective,['реальная угроза'],['substantial threat']
2864,реальный,practicable,adjective,[],[]
2865,реальный,objective,adjective,[],[]
2866,отлететь,fly away,verb,[],[]
2867,больше,more,adverb,[],[]
2868,больше,again,adverb,[],[]
2869,чересчур,too,adverb,[],[]
2870,чересчур,over,adverb,[],[]
2871,размещать,place,verb,"['размещать объявления', 'размещать фотографии']","['place ads', 'post pictures']"
2872,размещать,locate,verb,[],[]
2873,размещать,allocate,verb,[],[]
2874,размещать,dispose,verb,[],[]
2875,размещать,arrange,verb,[],[]
2876,размещать,publish,verb,['размещать на сайте'],['publish on the site']
2877,размещать,deploy,verb,[],[]
2878,размещать,station,verb,[],[]
2879,размещать,float,verb,[],[]
2880,заминка,hitch,noun,['небольшая заминка'],['small hitch']
2881,заминка,interruption,noun,[],[]
2882,заминка,hesitation,noun,[],[]
2883,заминка,pause,noun,[],[]
2884,случайно,accidentally,adverb,[],[]
2885,случайно,randomly,adverb,['случайно выбранный'],['randomly chosen']
2886,случайно,occasionally,adverb,[],[]
2887,случайно,incidentally,adverb,[],[]
2888,случайно,perchance,adverb,[],[]
2889,случайно,haphazardly,adverb,[],[]
2890,случайно,fortuitously,adverb,[],[]
2891,прочь,away,adverb,['бежать прочь'],['run away']
2892,прочь,off,adverb,[],[]
2893,прочь,begone,adverb,[],[]
2894,прочь,hence,adverb,[],[]
2895,нарушить,violate,verb,"['нарушить правила', 'нарушить сон', 'нарушенное равновесие']","['violate the rules', 'disrupt sleep', 'disturbed equilibrium']"
2896,нарушить,break,verb,['нарушенное обещание'],['broken promise']
2897,нарушить,upset,verb,[],[]
2898,нарушить,destroy,verb,['нарушить закон'],['destroy the law']
2899,нарушить,transgress,verb,[],[]
2900,нарушить,compromise,verb,[],[]
2901,нарушить,interrupt,verb,[],[]
2902,нарушить,offend,verb,[],[]
2903,выпускной экзамен,final examination,noun,[],[]
2904,выпускной экзамен,final,noun,[],[]
2905,гнать,drive,verb,['гнать прочь'],['drive away']
2906,гнать,chase,verb,[],[]
2907,гнать,pursue,verb,[],[]
2908,гнать,run,verb,[],[]
2909,гнать,distil,verb,[],[]
2910,увидеть,behold,verb,"['увидеть свет', 'увидеть здесь']","['see the light', 'find there']"
2911,увидеть,sight,verb,['увидеть землю'],['sight land']
2912,увидеть,watch,verb,['увидеть шоу'],['watch the show']
2913,увидеть,notice,verb,[],[]
2914,увидеть,spot,verb,[],[]
2915,увидеть,descry,verb,[],[]
2916,ровно,exactly,particle,['содержать ровно'],['contain exactly']
2917,ровно,even,particle,[],[]
2918,ровно,smoothly,adverb,[],[]
2919,ровно,evenly,adverb,[],[]
2920,ровно,flatly,adverb,[],[]
2921,умопомрачительный,breathtaking,adjective,[],[]
2922,умопомрачительный,prodigious,adjective,[],[]
2923,умопомрачительный,killing,adjective,[],[]
2924,опорный сигнал,reference signal,noun,[],[]
2925,воспользоваться,seize,verb,"['воспользоваться моментом', 'воспользоваться случаем']","['seize the moment', 'take the opportunity']"
2926,воспользоваться,use,verb,['воспользоваться опцией'],['use the option']
2927,воспользоваться,make use,verb,[],[]
2928,воспользоваться,profit,verb,[],[]
2929,воспользоваться,embrace,verb,[],[]
2930,воспользоваться,partake,verb,[],[]
2931,воспользоваться,pounce,verb,[],[]
2932,снимать,remove,verb,"['снимать крышку', 'снимать деньги']","['remove cover', 'withdrawing cash']"
2933,снимать,shoot,verb,['снимать фильм'],['shoot a film']
2934,снимать,photograph,verb,[],[]
2935,снимать,lift,verb,['снимать трубку'],['lift the receiver']
2936,снимать,take,verb,"['снимать показания', 'снимать кино']","['take readings', 'make movies']"
2937,снимать,relieve,verb,['снимать напряжение'],['relieve stress']
2938,снимать,rent,verb,['снимать комнаты'],['rent a room']
2939,снимать,pick,verb,[],[]
2940,снимать,picture,verb,[],[]
2941,снимать,skim,verb,['снимать сливки'],['skim the cream']
2942,снимать,dismount,verb,[],[]
2943,снимать,gather,verb,[],[]
2944,снимать,uncover,verb,[],[]
2945,снимать,divest,verb,[],[]
2946,снимать,remit,verb,[],[]
2947,запускать,run,verb,"['запускать одновременно', 'запускающее государство', 'запускать программы']","['run simultaneously', 'launching state', 'start programs']"
2948,запускать,trigger,verb,['запускающий импульс'],['trigger pulse']
2949,запускать,neglect,verb,[],[]
2950,воздух,air,noun,['свежий воздух'],['fresh air']
2951,воздух,airborne,noun,[],[]
2952,воздух,midair,noun,[],[]
2953,безапелляционный,peremptory,adjective,['безапелляционное заявление'],['categorical statement']
2954,извещение,notice,noun,"['письменное извещение', 'официальное извещение']","['written notice', 'formal notification']"
2955,извещение,announcement,noun,[],[]
2956,осознать,understand,verb,['осознать истину'],['understand the truth']
2957,осознать,recognize,verb,[],[]
2958,осознать,conscious,verb,['осознать бога'],['conscious of god']
2959,осознать,appreciate,verb,[],[]
2960,осознать,wake,verb,[],[]
2961,тысяча,chiliad,numeral,[],[]
2962,тысяча,thousand,numeral,[],[]
2963,тысяча,mil,numeral,[],[]
2964,пропагандировать,advocate,verb,[],[]
2965,пропагандировать,propagandize,verb,[],[]
2966,пропагандировать,promulgate,verb,[],[]
2967,пропагандировать,promote,verb,['пропагандировать безопасный секс'],['promote safe sex']
2968,пропагандировать,propagate,verb,[],[]
2969,пропагандировать,publicize,verb,[],[]
2970,пропагандировать,propaganda,verb,[],[]
2971,пропагандировать,propagandise,verb,[],[]
2972,до,until,preposition,"['остаться до мая', 'до утра', 'до конца', 'до этого дня', 'до ночи', 'до его приезда']","['to stay until May', 'till morning', 'till the end', 'up to this day', 'ere night', 'pending his arrival']"
2973,до,as far as,preposition,"['добежать до станции', 'рассечено до кости']","['run as far as the station', 'cut unto the bone']"
2974,до,before,preposition,"['закончить до перерыва', 'до замужества']","['to finish before the break', ""prior to one's marriage""]"
2975,до,to,preposition,['растрогать до слез'],['to move to tears']
2976,до,under,preposition,['дети до двенадцати лет'],['children under twelve years of age']
2977,до,C,noun,"['до диез', 'до мажор', 'начинать с ноты ""до""']","['C sharp', 'doh major', 'to start with a do']"
2978,перевоз,ferry,noun,[],[]
2979,перевоз,transportation,noun,[],[]
2980,исправный,serviceable,adjective,['исправное состояние'],['serviceable condition']
2981,исправный,roadworthy,adjective,[],[]
2982,исправный,proper,adjective,['исправная работа'],['proper operation']
2983,исправный,functional,adjective,[],[]
2984,исправный,properly functioning,adjective,[],[]
2985,блестящий,brilliant,adjective,['блестящая шерсть'],['shiny coat']
2986,блестящий,bright,adjective,"['блестящая идея', 'блестящая поверхность', 'блестящая карьера', 'блестящий глаз', 'блестящие глаза']","['bright idea', 'shining surface', 'glittering career', 'gleaming eye', 'glistening eyes']"
2987,блестящий,glossy,adjective,"['блестящие волосы', 'блестящие черные волосы']","['glossy hair', 'lustrous black hair']"
2988,блестящий,splendid,adjective,['блестящая победа'],['glorious victory']
2989,блестящий,glitzy,adjective,[],[]
2990,блестящий,gloss,adjective,[],[]
2991,блестящий,glitter,adjective,[],[]
2992,блестящий,fine,adjective,['блестящий джентльмен'],['fine gentleman']
2993,блестящий,slick,adjective,[],[]
2994,блестящий,resplendent,adjective,[],[]
2995,блестящий,polished,adjective,[],[]
2996,подвести,fail,verb,[],[]
2997,подвести,bring,verb,[],[]
2998,подвести,let,verb,['подвести людей'],['let people']
2999,подвести,sum up,verb,[],[]
3000,подвести,disappoint,verb,[],[]
3001,подвести,betray,verb,[],[]
3002,энергетика,energy,noun,"['атомная энергетика', 'ядерная энергетика']","['nuclear energy', 'nuclear power']"
3003,энергетика,energetics,noun,['альтернативная энергетика'],['alternative energetics']
3004,энергетика,power engineering,noun,[],[]
3005,энергетика,energetic,noun,[],[]
3006,энергетика,power generation,noun,[],[]
3007,ощущение,feeling,noun,"['ощущение слабости', 'болевое ощущение', 'общее ощущение']","['feeling of weakness', 'painful sensation', 'general sense']"
3008,ощущение,feel,noun,['тактильное ощущение'],['tactile feel']
3009,ощущение,impression,noun,"['отчетливое ощущение', 'субъективное ощущение']","['distinct impression', 'subjective experience']"
3010,ощущение,perception,noun,"['ощущение глубины', 'ощущение жизни']","['depth perception', 'awareness of life']"
3011,потребность,need,noun,"['основная потребность', 'анализ потребностей']","['basic need', 'needs analysis']"
3012,потребность,requirement,noun,"['финансовая потребность', 'энергетическая потребность']","['financial requirement', 'energy demand']"
3013,потребность,want,noun,['человеческая потребность'],['human want']
3014,силовой,power,adjective,['силовая машина'],['power machine']
3015,силовой,force,adjective,"['силовое поле', 'силовая функция']","['force field', 'strength function']"
3016,силовой,forceful,adjective,['силовые методы'],['forceful methods']
3017,силовой,coercive,adjective,['силовые действия'],['coercive actions']
3018,базовая ставка,base rate,noun,[],[]
3019,транслировать,translate,verb,[],[]
3020,транслировать,broadcast,verb,['транслировать видео'],['broadcast video']
3021,интервью,interview,noun,['эксклюзивное интервью'],['exclusive interview']
3022,интервью,interviewer,noun,[],[]
3023,проба,sample,noun,"['проба крови', 'пробы крови', 'система отбора проб']","['blood sample', 'blood specimens', 'sampling system']"
3024,проба,trial,noun,"['проба сил', 'кожная проба', 'биологическая проба']","['trial of strength', 'skin test', 'biological assay']"
3025,проба,probe,noun,[],[]
3026,проба,fineness,noun,[],[]
3027,проба,hallmark,noun,[],[]
3028,проба,tryout,noun,[],[]
3029,проба,attempt,noun,[],[]
3030,проба,audition,noun,[],[]
3031,проба,proof,noun,[],[]
3032,проба,purity,noun,[],[]
3033,проба,alloy,noun,[],[]
3034,счет,account,noun,"['банковский счет', 'собственный счет']","['bank account', 'own expense']"
3035,счет,bill,noun,['медицинский счет'],['medical bill']
3036,счет,score,noun,['вести счет'],['keep score']
3037,счет,count,noun,"['сбиться со счета', 'двойной счет']","['lose count', 'double counting']"
3038,счет,invoice,noun,"['счет на оплату', 'информация о счете']","['invoice for payment', 'billing information']"
3039,счет,calculation,noun,['устный счет'],['mental calculation']
3040,заносить,enter,verb,[],[]
3041,заносить,bring,verb,[],[]
3042,заносить,skid,verb,[],[]
3043,заносить,record,verb,[],[]
3044,заносить,write,verb,[],[]
3045,заносить,sideslip,verb,[],[]
3046,пить,drink,verb,['пить виски'],['drink whisky']
3047,хороший,good,adjective,"['хорошая новость', 'служить хорошим предзнаменованием', 'хорошая погода']","['good news', 'bode well', 'fine weather']"
3048,хороший,great,adjective,"['хороший парень', 'хороший вкус']","['great guy', 'excellent taste']"
3049,хороший,decent,adjective,['хороший завтрак'],['decent breakfast']
3050,хороший,solid,adjective,['хорошая основа'],['solid base']
3051,хороший,desirable,adjective,[],[]
3052,свободно,freely,adverb,['свободно конвертируемая валюта'],['freely convertible currency']
3053,свободно,loose,adverb,[],[]
3054,свободно,liberally,adverb,[],[]
3055,свободно,fluently,adverb,['говорить свободно'],['speak fluently']
3056,свободно,naturally,adverb,[],[]
3057,выступить,come forward,verb,[],[]
3058,выступить,perform,verb,['выступить успешно'],['perform successfully']
3059,выступить,come,verb,[],[]
3060,выступить,play,verb,['выступить лучше'],['play better']
3061,выступить,stand,verb,[],[]
3062,выступить,argue,verb,[],[]
3063,неровность,irregularity,noun,['мелкие неровности'],['minor irregularities']
3064,неровность,bump,noun,['небольшие неровности'],['small bumps']
3065,неровность,rough,noun,[],[]
3066,неровность,inequality,noun,[],[]
3067,неровность,uneven,noun,['неровность стен'],['uneven walls']
3068,опустошить,ravage,verb,['опустошить землю'],['devastate the land']
3069,опустошить,empty,verb,[],[]
3070,опустошить,drain,verb,[],[]
3071,рыболовство,fishing,noun,['морское рыболовство'],['sea fishing']
3072,рыболовство,fishery,noun,['прибрежное рыболовство'],['coastal fishery']
3073,испортить,spoil,verb,"['испортить настроение', 'испортить сюрприз']","['spoil the mood', 'ruin the surprise']"
3074,испортить,damage,verb,['испорченный товар'],['damaged goods']
3075,испортить,screw,verb,[],[]
3076,испортить,corrupt,verb,[],[]
3077,испортить,break,verb,[],[]
3078,испортить,taint,verb,[],[]
3079,испортить,muck,verb,[],[]
3080,испортить,blunder,verb,[],[]
3081,бояться,fear,verb,[],[]
3082,бояться,dread,verb,[],[]
3083,бояться,afraid,verb,"['бояться темноты', 'бояться смерти']","['afraid of darkness', 'fearful of death']"
3084,равноправие,equality,noun,['принцип равноправия'],['principle of equality']
3085,равноправие,equal rights,noun,[],[]
3086,равноправие,equity,noun,['проблема равноправия'],['equity issue']
3087,равноправие,egalitarian,noun,[],[]
3088,бюджетный,budgetary,adjective,"['бюджетные средства', 'бюджетная политика']","['budgetary funds', 'fiscal policy']"
3089,бюджетный,on-budget,adjective,[],[]
3090,бюджетный,budget,adjective,"['бюджетный дефицит', 'бюджетный процесс']","['budget deficit', 'budgeting process']"
3091,спинка,back,noun,['высокая спинка'],['high back']
3092,спинка,backrest,noun,['регулируемая спинка'],['adjustable backrest']
3093,справедливо,fairly,adverb,[],[]
3094,справедливо,rightly,adverb,['весьма справедливо'],['quite rightly']
3095,справедливо,equitably,adverb,[],[]
3096,справедливо,just,adverb,[],[]
3097,малютка,baby,noun,['дом малютки'],['baby home']
3098,малютка,moppet,noun,[],[]
3099,малютка,little thing,noun,[],[]
3100,Бон,Bon,noun,[],[]
3101,кофейня,cafe,noun,[],[]
3102,адски,hellishly,adverb,[],[]
3103,часто,often,adverb,"['часто говорить', 'часто задаваемый', 'часто встречающийся']","['often speak', 'frequently asked', 'commonly occurring']"
3104,часто,oft,adverb,[],[]
3105,часто,regularly,adverb,[],[]
3106,фабула,plot,noun,[],[]
3107,фабула,fable,noun,[],[]
3108,тестирование,testing,noun,"['генетическое тестирование', 'результат тестирования']","['genetic testing', 'test result']"
3109,проблематика,problematics,noun,[],[]
3110,проблематика,problematic,noun,"['социальная проблематика', 'этическая проблематика']","['social issue', 'ethical problem']"
3111,проблематика,subject matter,noun,[],[]
3112,правый фланг,right flank,noun,[],[]
3113,правый фланг,right,noun,[],[]
3114,восходящий поток,updraft,noun,[],[]
3115,восходящий поток,upward flow,noun,[],[]
3116,восходящий поток,ascending current,noun,[],[]
3117,попасться,catch,verb,['попасться на глаза'],['catch the eye']
3118,попасться,get,verb,[],[]
3119,попасться,fall,verb,[],[]
3120,попасться,meet,verb,[],[]
3121,попасться,swallow,verb,[],[]
3122,пополнять,replenish,verb,[],[]
3123,пополнять,supplement,verb,[],[]
3124,пополнять,complete,verb,[],[]
3125,пополнять,enlarge,verb,[],[]
3126,пополнять,recruit,verb,[],[]
3127,власть,authority,noun,"['местная власть', 'государственная власть', 'тоталитарная власть', 'местный орган власти']","['local authority', 'state power', 'totalitarian regime', 'local government']"
3128,власть,rule,noun,['власть закона'],['rule of law']
3129,власть,dominion,noun,[],[]
3130,власть,control,noun,[],[]
3131,власть,governance,noun,['нынешняя власть'],['current governance']
3132,власть,grip,noun,['хорошая власть'],['good grip']
3133,власть,domination,noun,[],[]
3134,власть,sway,noun,[],[]
3135,власть,hold,noun,[],[]
3136,власть,reign,noun,[],[]
3137,власть,mastery,noun,['полная власть'],['complete mastery']
3138,власть,hand,noun,[],[]
3139,власть,command,noun,[],[]
3140,власть,lordship,noun,[],[]
3141,пособие,benefit,noun,"['социальное пособие', 'семейное пособие', 'ежемесячное пособие']","['social benefit', 'family allowance', 'monthly stipend']"
3142,пособие,grant,noun,['пособие на образование'],['education grant']
3143,пособие,textbook,noun,"['новое пособие', 'часть пособия']","['new textbook', 'part of the tutorial']"
3144,пособие,aid,noun,['наглядное пособие'],['visual aid']
3145,пособие,gratuity,noun,[],[]
3146,пособие,manual,noun,"['методическое пособие', 'учебное пособие', 'практическое пособие']","['methodological manual', 'study guide', 'practical handbook']"
3147,пособие,pension,noun,[],[]
3148,пособие,toolkit,noun,[],[]
3149,пособие,dole,noun,[],[]
3150,соответствие,accordance,noun,"['полное соответствие', 'соответствие требованиям', 'сертификат соответствия']","['full accordance', 'compliance with requirements', 'certificate of conformity']"
3151,соответствие,correspondence,noun,['принцип соответствия'],['correspondence principle']
3152,соответствие,consistency,noun,['относительное соответствие'],['relative consistency']
3153,соответствие,keeping,noun,[],[]
3154,соответствие,adequacy,noun,[],[]
3155,соответствие,match,noun,['частичное соответствие'],['partial match']
3156,соответствие,relevance,noun,[],[]
3157,соответствие,fitness,noun,[],[]
3158,соответствие,congruence,noun,[],[]
3159,соответствие,parallel,noun,[],[]
3160,соответствие,parity,noun,[],[]
3161,динамитный,dynamite,adjective,['динамитная бомба'],['dynamite bomb']
3162,мир,world,noun,['реальный мир'],['real world']
3163,мир,peace,noun,['международный мир'],['international peace']
3164,мир,universe,noun,['физический мир'],['physical universe']
3165,мир,realm,noun,['духовный мир'],['spiritual realm']
3166,мир,pax,noun,[],[]
3167,мир,system,noun,[],[]
3168,МИР,MIR,noun,[],[]
3169,дека,deck,noun,['кассетная дека'],['cassette deck']
3170,дека,soundboard,noun,[],[]
3171,дека,sounding board,noun,[],[]
3172,рыбка,fish,noun,['золотая рыбка'],['golden fish']
3173,судебная система,judicial system,noun,[],[]
3174,талия,waist,noun,['тонкая талия'],['slender waist']
3175,талия,Thalia,noun,[],[]
3176,талия,middle,noun,[],[]
3177,наэлектризованный,electrified,participle,[],[]
3178,вытянутый,elongated,participle,[],[]
3179,вытянутый,extended,participle,[],[]
3180,вытянутый,oblong,participle,[],[]
3181,вытянутый,extruded,participle,[],[]
3182,вытянутый,stretch,participle,[],[]
3183,вытянутый,drawn,participle,[],[]
3184,вытянутый,gaunt,participle,[],[]
3185,многие,many,pronoun,[],[]
3186,многие,most,pronoun,[],[]
3187,многие,several,pronoun,[],[]
3188,управа,UPRAVA,noun,[],[]
3189,управа,council,noun,['городская управа'],['town council']
3190,управа,justice,noun,[],[]
3191,минута,minute,noun,['удар в минуту'],['beat per minute']
3192,минута,moment,noun,['незабываемые минуты'],['unforgettable moments']
3193,исследование,research,noun,"['маркетинговое исследование', 'тематическое исследование', 'сейсмическое исследование', 'исследование космического пространства']","['marketing research', 'case study', 'seismic survey', 'space exploration']"
3194,исследование,investigation,noun,"['дальнейшее исследование', 'объект исследования']","['further investigation', 'subject of inquiry']"
3195,исследование,examination,noun,"['лабораторное исследование', 'контролируемое исследование', 'бактериологическое исследование']","['laboratory examination', 'controlled trial', 'bacteriological test']"
3196,исследование,analysis,noun,['исследование крови'],['blood analysis']
