,word,local_word,examples,local_examples
591,news,nouvelle,good news|bad news|weekly news|international news,bonne nouvelle|mauvaise nouvelle|nouvelles hebdomadaires|nouvelles internationales
592,news,Newz,,
593,news,nouvelle,welcome news,bienvenue news
594,news,Newz,news international,news international
595,news,sobriété,,
596,write,écrire,to write software|to write a book|to write here|to write off the West,pour écrire un logiciel|pour écrire un livre|pour écrire ici|à la radiation de l'Ouest
597,write,écrire,to write this page|to write a program|to write this book|to write an article,pour écrire cette page|pour écrire un programme|pour écrire ce livre|pour écrire un article
598,write,enregistrer,to write those stories,pour écrire ces histoires
599,write,enregistrer,to write the genetic code|to write messages,pour écrire le code génétique|pour écrire des messages
600,write,composer,,
601,write,être écrit,,
602,write down,enregistrer,,
603,write down,enregistrer,,
604,write down,radier,,
605,write down,prescrire,,
606,approbation,approbation,clinical approbation,l'approbation clinique
607,read,lecture,read ahead,lire à l'avance
608,read,lire,to read more|to read more here|to read full article|to read books,lire plus|pour en lire plus ici|pour lire l'article complet|pour lire des livres
609,read,lire,to read the book|to read this message|to read a book|to read that chapter,pour lire le livre|pour lire ce message|pour lire un livre|à lire ce chapitre
610,read,lire,to read all your essays|to read the letter|to read our technical documents|to read this article,lire tous vos essais|pour lire la lettre|pour lire nos documents techniques|pour lire cet article
611,read,vénérer,to read the newspaper,pour lire le journal
612,read,se familiariser avec,,
613,read,apprendre,,
614,read,être lu,,
615,read,donner lecture de,,
616,read,dire,,
617,hear,entendre,to hear yesterday|to hear a lot|to hear music|to regularly hear often,pour entendre hier|à entendre beaucoup de choses|pour entendre la musique|régulièrement entendre souvent
618,hear,entendre,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire,pour entendre la chanson|pour entendre quelques chansons bizarres|pour entendre le son|pour entendre des coups de feu
619,hear,écouter,,
620,hear,apprendre,,
621,hear,écouter,,
622,hear,entendre,,
623,hear,écouter,,
624,hear of,entendre,,
625,feel,sensation,,
626,feel,sentir,to feel pain|to feel God's love|to feel the need|to feel pressure,pour ressentir la douleur|pour ressentir l'amour de Dieu|pour ressentir le besoin|pour sentir la pression
627,feel,sentir,,
628,feel,ressentir,,
629,feel,croire,,
630,feel,éprouver,to feel some happiness,pour ressentir un peu de bonheur
631,feel,sembler,,
632,feel,ressenti,,
633,feel,grimper,,
634,feel,ajouter,,
635,be,être,to be in CG|to be here|to be there,pour être en CG|d'être ici|d'être là
636,be,devenir,,
637,be,avoir,,
638,be,être,,
639,be,se trouver,,
640,be,résider,,
641,be,s'avérer,,
642,be,assumer,,
643,be,rester,,
644,be worth,coûter,to be worth a thousand words|to be worth the candle|to be worth the struggle,pour être une image vaut mille mots|pour être en vaut la chandelle|pour être en valent largement la peine
645,be worth,rester debout,to be worth less,à moins de valeur
646,be worth,se chiffrer,,
647,be worth,suivre,,
648,be worth,mériter,,
649,right,correct,,
650,right,droit,far right,l'extrême droite
651,right,nécessaire,,
652,right,fidèle,intuitively right,intuitivement droit
653,right,правоцентристский,,
654,right,directement,,
655,right,correctement,,
656,right,directement,,
657,right,droit,women's right|property right|civil right|political right,le droit des femmes|droit de propriété|droit civil|droit politique
658,guru,Gura,,
659,guru,gurus,,
660,guru,lumière,,
661,guru,bison,,
662,beginner,novice,,
663,beginner,beginners,,
664,collide,se heurter,,
665,collide,être en conflit,,
666,collide,entrechoquer,,
667,genetically,génétique,,
668,precedent,précédent,historical precedent|international precedent|legal precedent|powerful precedent,précédent historique|internationale précédent|précédent juridique|puissant précédent
669,refugee,réfugié,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee,Ouzbek réfugiés|Réfugiés irakiens|De réfugiés pakistanais|réfugié politique
670,refugee,les réfugiés,,
671,secular,laïque,,
672,secular,mondain,,
673,secular,séculaire,,
674,secular,à long terme,,
675,pasta,pâte,homemade pasta,les pâtes maison
676,pasta,macaroni,,
677,pasta,pâtes alimentaires,,
678,pasta,spaghetti,,
679,pasta,tomber,,
680,beaver,castor,,
681,beaver,castor,,
682,tiger,gros chat,asian tiger|Tamil Tiger|white tiger|Swat Tiger,tigre de l'asie|Des Tigres Tamouls|tigre blanc|Swat Tiger
683,tiger,tigresse,,
684,tiger,tigers,,
685,lion,lion,sea lion|golden lion|young lion,lion de mer|lion d'or|jeune lion
686,lion,lions,,
687,lion,lionne,,
688,pen,poignée,ball-point pen,stylo à bille
689,pen,stylet,sea pen,mer pen
690,pen,enclos,,
691,pen,pens,,
692,pen,stylo,,
693,pen,crayon,,
694,pen,frisson,,
695,coconut,noix de coco,,
696,coconut,coco,,
697,dynamite,dynamite,,
698,spoon,cuillère,measuring spoon,cuillère à mesurer
699,spoon,cuillère,,
700,spoon,cuillère,,
701,spoon,prise mâle,,
702,ocean,océan,pacific ocean|world ocean|Arctic Ocean|open ocean,Pacifique|l'océan mondial|Océan Arctique|ouvert sur l'océan
703,mug,cercle,beer mug,chope de bière
704,mug,museau,,
705,mug,tasse,,
706,shampoo,shampooing,,
707,buzzer,buzzer,,
708,buzzer,tonalité,,
709,meet,rencontrer,to meet again|to meet last week|to meet that woman|to meet next week,pour se rencontrer à nouveau|à rencontrer la semaine dernière|pour rencontrer cette femme|pour répondre à la semaine prochaine
710,meet,rencontrer,to meet people|to meet here|to meet a Vietnamese lady|to meet a theater director,pour rencontrer des gens|pour se rencontrer ici|rencontrer une Vietnamienne|rencontrer un directeur de théâtre
711,meet,correspondre à,to meet international standards|to meet your needs|to meet your expectations|to meet your requirements,répondre aux normes internationales|pour répondre à vos besoins|pour répondre à vos attentes|pour répondre à vos exigences
712,meet,répondre,to meet the highest demands|to meet safety standards,pour répondre aux demandes les plus élevées|répond aux normes de sécurité
713,meet,rencontrer,to meet regularly|to meet the sea|to meet with her husband|to meet slaveholders,se réunir régulièrement|pour répondre à la mer|pour rencontrer son mari|pour satisfaire les esclavagistes
714,meet,satisfaire,to meet that request|to meet these conditions|to meet the demand,pour répondre à cette demande|pour répondre à ces conditions|pour répondre à la demande
715,meet,rencontrer,,
716,meet,satisfaire,to meet donors' demands,répondre aux demandes des donateurs
717,meet,exécuter,to meet these basic responsibilities|to meet their obligations,s'acquitter de ces responsabilités fondamentales|respecter leurs obligations
718,meeting,rencontre,business meeting|first meeting|next meeting|annual meeting,réunion d'affaires|première réunion|prochaine réunion|réunion annuelle
719,meeting,salle de réunion,,
720,meeting,séance,cabinet meeting|joint meeting|third meeting|plenary meeting,réunion du cabinet|réunion conjointe|troisième réunion|réunion plénière
721,meeting,réunion,general meeting|public meeting|political meeting|staff meeting,assemblée générale|réunion publique|réunion politique|réunion du personnel
722,meeting,réunion,emergency meeting|small meeting|spring meeting|high-level meeting,réunion d'urgence|de réunion pour petits|réunion de printemps|réunion de haut niveau
723,meeting,rassemblement,,
724,actually,en réalité,,
725,actually,réel,,
726,actually,En effet,,
727,actually,en réalité,,
728,actually,proprement,,
729,actually,"en fait,",,
730,earring,boucle d'oreille,diamond earring,boucle d'oreille en diamant
731,add,ajouter,to add present-hedonism|to add funds|to add sites|added later,ajouter le présent-hédonisme|pour ajouter des fonds|pour ajouter des sites|ajouté plus tard
732,add,ajouter,to add comments|to add photos|to add another level,pour ajouter des commentaires|pour ajouter des photos|pour ajouter un autre niveau
733,add,noter,,
734,add,célébrer,,
735,add up,ramenant,,
736,add up,se replier,,
737,add up,plier,,
738,adjective,nombreuses caractéristiques,,
739,draw,dessiner,to draw a picture of God|to draw the story|to draw a steering wheel,dessiner une image de Dieu|pour dessiner l'histoire|pour dessiner un volant
740,draw,attirer,to draw attention,pour attirer l'attention
741,draw,dessiner,to draw this article|to draw a sheep|to draw a little car,pour dessiner cet article|pour dessiner un mouton|pour dessiner une petite voiture
742,draw,tenir,to draw a line|to draw a distinction|to draw a parallel,pour dessiner une ligne|pour faire une distinction|pour faire un parallèle
743,draw,attirer,,
744,draw,appeler,,
745,draw,tourner,,
746,draw,extraire,,
747,draw,tourner,,
748,draw out,tirer,,
749,draw out,enlever,,
750,draw down,afficher,,
751,draw up,développer,,
752,draw up,compiler,,
753,draw up,décorer,,
754,draw up,produire,,
755,draw up,conclure,,
756,draw up,être à l'étude,,
757,drawing,figure,pencil drawing|children's drawings|famous drawing|vector drawing,dessin au crayon|des dessins d'enfants|célèbre dessin|de dessin vectoriel
758,drawing,dessin,technical drawing|detailed drawing,dessin technique|dessin détaillé
759,drawing,dessin,,
760,drawing,tirage au sort,,
761,drawing,tirage,,
762,drawing,emprunt,,
763,drawing,graphique,,
764,drawing,rétraction,drawing into an aggressive bloc|drawing into a conflict,dessin dans un bloc agressif|dessin dans un conflit
765,drawing,hotte,,
766,dream,fabuleux,,
767,dream,rêve,american dream|european dream|distant dream|first dream,rêve américain|le rêve européen|rêve lointain|premier rêve
768,dream,sommeil,sweet dream|Underworld Dreams|pleasant dream,doux rêve|Underworld Rêves|agréable rêve
769,dream,loir,bad dream,mauvais rêve
770,dream,dreams,,
771,dream,rêve,,
772,dream,rêve,,
773,dream,rêver,,
774,dream,rêver,,
775,dress,s'habiller,,
776,dress,habiller,,
777,dress,habiller,,
778,dress,s'habiller,,
779,dress,оделиться,,
780,dress,se déguiser,,
781,dress,habiller,,
782,dress up,se pomponner,,
783,dress up,s'habiller,,
784,dress up,se parer,,
785,dress up,habiller,,
786,dress up,s'habiller,,
787,dress up,pomponner,,
788,drive,gagner,,
789,drive,mener,,
790,drive,aller,to drive home,pour conduire à la maison
791,drive,gérer,to drive cars,de conduire des voitures
792,drive,rouler,,
793,drive,amener,,
794,drive,aller,,
795,drive,amener,,
796,drive,traverser,,
797,drive away,gagner,,
798,drive away,chasser,,
799,drive away,effrayer,,
800,drive away,chasser,,
801,drive back,partir en arrière,,
802,drive off,s'éloigner,,
803,drive out,chasser,,
804,drive out,supplanter,,
805,drive out,évincer,,
806,drive out,chasser,,
807,driving,général,,
808,driving,mouvant,,
809,driving,d'entraînement,,
810,driving,excitatif,,
811,driving,conduite,,
812,drum,tambour,war drum|Turkish drum|tin drum,tambour de guerre|Tambour Turc|tambour
813,drum,percussion,,
814,drum,rouleau,,
815,drum,batterie,,
816,dry,sec,,
817,dry,aride,,
818,dry,sécher,to dry fruit,les fruits secs
819,dry,sécher,,
820,dry,sécher,,
821,dry,sécher,,
822,dry,sécher,,
823,dry,sécher,,
824,dry,sécher,,
825,dry,fixant,,
826,dry,essuyer,,
827,dry up,tarir,,
828,dry up,sécher,,
829,dry up,s'épuiser,,
830,dry up,tarir,,
831,duck,trame,,
832,duck,canard,,
833,duck,toile à voile,,
834,advance,avancer,,
835,advance,sortir,,
836,advance,passer,,
837,advance,promouvoir,,
838,advance,se développer,,
839,advance,progresser,,
840,advance,avancer,,
841,advance,envoyer,,
842,advance,mettre en avant,,
843,advanced,développé,,
844,advanced,de pointe,,
845,advanced,avant,,
846,advanced,expérimenté,,
847,advanced,prometteur,,
848,advanced,progressif,,
849,advanced,récent,,
850,advanced,préliminaire,,
851,during,lors de,,
852,during,au cours de,,
853,during,pour,,
854,during,pour,,
855,earn,gagner,to earn money|to earn more|to earn ten times more today,pour gagner de l'argent|pour gagner plus|pour gagner dix fois plus aujourd'hui
856,earn,gagner,to earn more money|to earn foreign exchange|to earn extra money,pour gagner plus d'argent|pour gagner des devises|pour gagner de l'argent supplémentaire
857,earn,recevoir,to earn for being here|to earn a nice profit,de gagner pour être ici|pour gagner un joli bénéfice
858,earn,recevoir,,
859,earn,conquérir,,
860,earn,mériter,,
861,earn,apporter,,
862,earn,taper,,
863,singular,unitaire,,
864,singular,singulier,,
865,easily,facile,,
866,easily,couramment,,
867,easily,sans peine,,
868,east,oriental,,
869,east,vrai,,
870,east,est,far east|Arabian east,extrême-orient|Arabie orient
871,east,côté est,,
872,adventure,aventure,epic adventure|dangerous adventure|exciting adventure,aventure épique|aventure dangereuse|aventure passionnante
873,adventure,aventure,foreign adventure|arm adventure|caudillist adventures,étrangères aventure|bras aventure|caudillist aventures
874,adventure,tour,,
875,adventure,adventures,,
876,adverb,adverbe,,
877,electric,électrique,,
878,electric,electre,,
879,advertisement,publicité,outdoor advertisement|visual advertisement|complete advertisement|banner advertisement,la publicité extérieure|visuel de la publicité|complète de la publicité|publicité des bannières
880,advertisement,annonce,,
881,advertisement,spot publicitaire,,
882,century,paupière,century of our era|twentieth centuries|american century|past century,siècle de notre ère|xxe siècles|américain siècle|depuis un siècle
883,century,siècle,next century|long century|century of war|third century,prochain siècle|long siècle|siècle de guerre|troisième siècle
884,century,siècle,Centuries of Financial Folly,Des siècles de folie financière
885,size,taille,file size|different size|family size|maximum size,la taille du fichier|de taille différente|la taille de la famille|taille maximale
886,size,volume,total size|memory size|size of the losses,taille totale|la taille de la mémoire|la taille des pertes
887,size,valeur,various size,de tailles différentes
888,size,superficie,,
889,size,échelle,sizes of attacks,les tailles des attaques
890,size,modèle,size aa,taille aa
