,ru,en,fr
999,кстати,incidentally,d'ailleurs
1000,кстати,incidentally,à propos
1001,кстати,incidentally,au passage
1002,кстати,incidentally,par ailleurs
1003,кстати,incidentally,soit dit en passant
1004,кстати,handy,no_equality
1005,кстати,appositely,à propos
1006,процент,percent,pourcentage
1007,процент,percent,pour cent
1008,процент,percent,% seulement
1009,процент,interest,intérêt
1010,отвезти,take,emmener
1011,отвезти,take,conduire
1012,отвезти,take,aller
1013,отвезти,take,prendre
1014,отвезти,drive,conduire
1015,отвезти,transport,transporter
1016,общий смысл,general sense,sens général
1017,экзаменационный,examinational,no_equality
1018,экзаменационный,examination,no_equality
1019,слоник,slonik,no_equality
1020,слоник,elephant,éléphant
1021,электроэнергия,electricity,électricité
1022,электроэнергия,electric power,électricité
1023,электроэнергия,electric power,énergie électrique
1024,экстремальный,extreme,extrême
1025,выездной,offsite,no_equality
1026,выездной,exit,no_equality
1027,выездной,field,no_equality
1028,выездной,retreat,no_equality
1029,выездной,traveling,no_equality
1030,выездной,on-site,no_equality
1031,выездной,visit,no_equality
1032,выездной,off-site,no_equality
1033,допускать,allow,permettre
1034,допускать,allow,laisser
1035,допускать,allow,autoriser
1036,допускать,allow,tolérer
1037,допускать,allow,admettre
1038,допускать,allow,accepter
1039,допускать,admit,admettre
1040,допускать,admit,accepter
1041,допускать,admit,laisser entrer
1042,допускать,suppose,admettre
1043,допускать,accept,tolérer
1044,допускать,accept,admettre
1045,допускать,accept,accepter
1046,допускать,tolerate,tolérer
1047,допускать,tolerate,admettre
1048,допускать,tolerate,accepter
1049,допускать,permissible,no_equality
1050,допускать,commit,commettre
1051,допускать,have,tolérer
1052,допускать,grant,autoriser
1053,допускать,grant,admettre
1054,занимать,occupy,occuper
1055,занимать,occupy,prendre
1056,занимать,occupy,exercer
1057,занимать,occupy,remplir
1058,занимать,hold,occuper
1059,занимать,hold,tenir
1060,занимать,hold,assumer
1061,занимать,take,prendre
1062,занимать,take,emprunter
1063,занимать,take,adopter
1064,занимать,take,tenir
1065,занимать,take,assumer
1066,занимать,rank,no_equality
1067,занимать,play,assumer
1068,занимать,fill,occuper
1069,занимать,fill,remplir
1070,занимать,belong,no_equality
1071,занимать,dominate,no_equality
1072,занимать,engage,no_equality
1073,занимать,entertain,occuper
1074,занимать,employ,exercer
1075,требовать,require,exiger
1076,требовать,require,demander
1077,требовать,require,réclamer
1078,требовать,require,nécessiter
1079,требовать,require,imposer
1080,требовать,require,obliger
1081,требовать,require,requérir
1082,требовать,claim,demander
1083,требовать,claim,réclamer
1084,требовать,claim,revendiquer
1085,требовать,claim,prétendre
1086,требовать,call,exiger
1087,требовать,call,demander
1088,требовать,ask,exiger
1089,требовать,ask,demander
1090,требовать,ask,réclamer
1091,требовать,ask,requérir
1092,требовать,take,exiger
1093,требовать,required,no_equality
1094,требовать,want,no_equality
1095,требовать,warrant,nécessiter
1096,требовать,charge,demander
1097,требовать,exact,exiger
1098,требовать,challenge,no_equality
1099,требовать,indicate,no_equality
1100,гениальность,genius,génie
1101,гениальность,genius,ingéniosité
1102,полтинник,fifty,50 ans
1103,полтинник,fifty,50 dollars
1104,слезать,dismount,no_equality
1105,слезать,peel,no_equality
1106,историзм,historicism,no_equality
1107,замещающий,substituting,remplaçant
1108,замещающий,alternate,suppléant
1109,замещающий,alternate,remplaçant
1110,замещающий,replacement,suppléant
1111,замещающий,replacement,remplaçant
1112,замещающий,substitute,remplaçant
1113,вымыть,wash,laver
1114,вымыть,wash,nettoyer
1115,вымыть,flush,no_equality
1116,очень много,very much,beaucoup
1117,очень много,very much,énormément
1118,очень много,lots,énormément
1119,очень много,too many,beaucoup de
1120,очень много,too many,trop
1121,очень много,very numerous,no_equality
1122,очень,very,très
1123,очень,very,vraiment
1124,очень,very,beaucoup
1125,очень,very,bien
1126,очень,very,extrêmement
1127,очень,very,peu
1128,очень,very,fort
1129,очень,very,toute
1130,очень,really,très
1131,очень,really,vraiment
1132,очень,really,beaucoup
1133,очень,really,bien
1134,очень,really,trop
1135,очень,really,tellement
1136,очень,really,vachement
1137,очень,extremely,très
1138,очень,extremely,beaucoup
1139,очень,extremely,extrêmement
1140,очень,extremely,fort
1141,очень,extremely,vivement
1142,очень,extremely,vachement
1143,очень,too,très
1144,очень,too,trop
1145,очень,greatly,très
1146,очень,greatly,beaucoup
1147,очень,greatly,bien
1148,очень,greatly,extrêmement
1149,очень,greatly,grand
1150,очень,greatly,fort
1151,очень,greatly,vivement
1152,очень,terribly,très
1153,очень,terribly,vraiment
1154,очень,terribly,beaucoup
1155,очень,terribly,tellement
1156,очень,terribly,extrêmement
1157,очень,sorely,grand
1158,очень,precious,no_equality
1159,очень,heartily,vraiment
1160,очень,heartily,vivement
1161,очень,overwhelmingly,extrêmement
1162,очень,anxiously,no_equality
1163,очень,violently,no_equality
1164,очень,bloody,no_equality
1165,очень,damnably,vachement
1166,поприще,endeavors,no_equality
1167,поприще,field,no_equality
1168,поприще,arena,no_equality
1169,поприще,stage,no_equality
1170,прокол,puncture,ponction
1171,прокол,puncture,piqûre
1172,прокол,pinhole,piqûre
1173,прокол,prick,piqûre
1174,прокол,punctured,no_equality
1175,воображаемый,imaginary,imaginaire
1176,воображаемый,imagined,imaginaire
1177,воображаемый,imaginative,imaginaire
1178,воображаемый,visionary,no_equality
1179,воображаемый,supposed,no_equality
1180,воображаемый,notional,imaginaire
1181,воображаемый,fancied,no_equality
1182,воображаемый,unreal,no_equality
1183,воображаемый,ideal,no_equality
1184,подниматься,rise,monter
1185,подниматься,rise,lever
1186,подниматься,rise,se lever
1187,подниматься,rise,s'élever
1188,подниматься,lift,lever
1189,подниматься,arise,se lever
1190,подниматься,mount,monter
1191,подниматься,mount,grimper
1192,подниматься,surge,monter
1193,подниматься,scale,grimper
1194,подниматься,scale,escalader
1195,застывать,stiffen,no_equality
1196,застывать,freeze,no_equality
1197,застывать,set,no_equality
1198,перестать,cease,abandonner
1199,перестать,stop,no_equality
1200,перестать,no longer,no_equality
1201,взлетный,takeoff,no_equality
1202,образец,sample,échantillon
1203,образец,sample,spécimen
1204,образец,sample,exemple
1205,образец,sample,prélèvement
1206,образец,sample,éprouvette
1207,образец,model,modèle
1208,образец,model,exemple
1209,образец,specimen,échantillon
1210,образец,specimen,modèle
1211,образец,specimen,spécimen
1212,образец,specimen,exemple
1213,образец,specimen,prélèvement
1214,образец,specimen,éprouvette
1215,образец,pattern,modèle
1216,образец,example,modèle
1217,образец,example,exemple
1218,образец,standard,no_equality
1219,образец,piece,no_equality
1220,образец,Paragon,modèle
1221,образец,Paragon,exemple
1222,образец,Paragon,parangon
1223,образец,sampler,échantillon
1224,образец,design,modèle
1225,образец,form,no_equality
1226,образец,master,no_equality
1227,образец,copy,no_equality
1228,образец,paradigm,modèle
1229,образец,representative,no_equality
1230,образец,exponent,no_equality
1231,образец,cast,no_equality
1232,искусственность,artificiality,no_equality
1233,график работ,schedule of works,no_equality
1234,фронт,front,front
1235,фронт,frontline,no_equality
1236,условие,condition,condition
1237,условие,provision,clause
1238,условие,requirement,condition
1239,условие,requirement,obligation
1240,условие,requirement,règle
1241,условие,string,no_equality
1242,электричество,electricity,électricité
1243,электричество,electricity,courant
1244,электричество,electricity,énergie
1245,электричество,electricity,électrique
1246,электричество,electric,no_equality
1247,там,there,là-bas
1248,там,there,là-dedans
1249,там,there,là bas
1250,там,there,par là
1251,там,therein,là-dedans
1252,там,therein,dedans
1253,там,yonder,là-bas
1254,там,yonder,là-haut
1255,известия,news,nouvelle
1256,известия,intelligence,no_equality
1257,известия,proceedings,no_equality
1258,пальчик,Tom thumb,no_equality
1259,пальчик,finger,doigt
1260,свет,light,lumière
1261,свет,light,jour
1262,свет,light,éclairage
1263,свет,light,feu
1264,свет,light,lueur
1265,свет,light,lampe
1266,свет,world,monde
1267,свет,sunlight,no_equality
1268,свет,society,monde
1269,свет,shine,éclat
1270,свет,colour,no_equality
1271,путешествовать,travel,voyager
1272,путешествовать,tour,voyager
1273,путешествовать,journey,voyager
1274,путешествовать,hike,no_equality
1275,путешествовать,go,no_equality
1276,небесное светило,heavenly body,astre
1277,небесное светило,orb,astre
1278,сбрасывание,dumping,largage
1279,сбрасывание,drop,largage
1280,заказная почта,registered mail,no_equality
1281,подходить,approach,aborder
1282,подходить,approach,approcher
1283,подходить,approach,s'approcher
1284,подходить,fit,convenir
1285,подходить,go,no_equality
1286,подходить,match,no_equality
1287,подходить,suitable,no_equality
1288,подходить,appropriate,no_equality
1289,подходить,right,no_equality
1290,подходить,draw,no_equality
1291,подходить,befit,no_equality
1292,подходить,answer,no_equality
1293,подходить,rise,no_equality
1294,подходить,pertain,no_equality
1295,подходить,dovetail,no_equality
1296,глухой,deaf,sourd
1297,глухой,remote,no_equality
1298,глухой,hollow,no_equality
1299,глухой,dumb,no_equality
1300,глухой,voiceless,sourd
1301,глухой,dull,no_equality
1302,глухой,dead,no_equality
1303,глухой,indistinct,no_equality
1304,глухой,impervious,no_equality
1305,глухой,outlandish,no_equality
1306,светское государство,secular state,état laïc
1307,рычаг,lever,levier
1308,рычаг,lever,manette
1309,рычаг,lever,poignée
1310,рычаг,leverage,levier
1311,рычаг,leverage,influence
1312,рычаг,instrument,no_equality
1313,рычаг,rod,no_equality
1314,рычаг,pry,no_equality
1315,рычаг,heaver,no_equality
1316,занятие,class,no_equality
1317,занятие,lesson,cours
1318,занятие,lesson,séance
1319,занятие,occupation,occupation
1320,занятие,occupation,activité
1321,занятие,occupation,métier
1322,занятие,occupation,travail
1323,занятие,occupation,occuper
1324,занятие,employment,activité
1325,занятие,employment,travail
1326,занятие,exercise,exercice
1327,занятие,pursuit,exercice
1328,занятие,pursuit,passe-temps
1329,занятие,activity,occupation
1330,занятие,activity,activité
1331,занятие,session,cours
1332,занятие,session,séance
1333,занятие,study,no_equality
1334,занятие,work,activité
1335,занятие,work,travail
1336,занятие,business,activité
1337,занятие,business,métier
1338,занятие,business,travail
1339,занятие,pastime,passe-temps
1340,занятие,engagement,no_equality
1341,занятие,study session,no_equality
1342,занятие,calling,métier
1343,занятие,walk,no_equality
1344,оглавление,content,no_equality
1345,оглавление,contents,table des matières
1346,оглавление,contents,index
1347,включать,include,inclure
1348,включать,include,comprendre
1349,включать,include,comporter
1350,включать,include,intégrer
1351,включать,include,prévoir
1352,включать,include,englober
1353,включать,include,inscrire
1354,включать,include,faire figurer
1355,включать,include,contenir
1356,включать,include,indiquer
1357,включать,encompass,inclure
1358,включать,encompass,comprendre
1359,включать,encompass,comporter
1360,включать,encompass,intégrer
1361,включать,encompass,englober
1362,включать,encompass,porter sur
1363,включать,switch,no_equality
1364,включать,embody,inclure
1365,включать,embody,incorporer
1366,включать,comprehend,comprendre
1367,включать,comprehend,englober
1368,включать,comprehend,contenir
1369,достоинство,dignity,dignité
1370,достоинство,dignity,fierté
1371,достоинство,advantage,no_equality
1372,достоинство,quality,qualité
1373,достоинство,quality,valeur
1374,достоинство,worth,no_equality
1375,достоинство,strength,no_equality
1376,достоинство,denomination,valeur
1377,достоинство,worthiness,dignité
1378,достоинство,point,no_equality
1379,взломать,break,casser
1380,взломать,break,percer
1381,взломать,hack,pirater
1382,отовсюду,on every side,no_equality
1383,отовсюду,from all,no_equality
1384,выходить,exit,sortir
1385,выходить,exit,quitter
1386,выходить,face,no_equality
1387,выходить,open,sortir
1388,выходить,open,s'ouvrir
1389,выходить,reach,accéder
1390,выходить,reach,arriver
1391,выходить,issue,no_equality
1392,выходить,walk out,sortir
1393,выходить,walk out,quitter
1394,выходить,walk out,aller
1395,выходить,walk out,partir
1396,сектор,sector,secteur
1397,сектор,sector,industrie
1398,сектор,sector,agriculture
1399,сектор,sector,branche
1400,сектор,quadrant,secteur
1401,сектор,quadrant,quadrant
1402,сектор,segment,secteur
1403,сектор,segment,section
1404,бант,bow,no_equality
1405,бант,knot,no_equality
1406,порвать,break up,rompre
1407,порвать,break up,briser
1408,порвать,break up,rupture
1409,порвать,snap,no_equality
1410,модные товары,fashion goods,no_equality
1411,подпитывать,energize,alimenter
1412,подпитывать,feed,alimenter
1413,подпитывать,feed,nourrir
1414,подпитывать,fuel,alimenter
1415,подпитывать,fuel,nourrir
1416,подпитывать,fuel,attiser
1417,взрывной,explosive,explosif
1418,взрывной,explosive,pyrotechnique
1419,взрывной,blasting,no_equality
1420,взрывной,plosive,no_equality
1421,прийти,come,venir
1422,прийти,come,arriver
1423,прийти,come,aller
1424,прийти,come,passer
1425,прийти,come,rentrer
1426,прийти,get,arriver
1427,прийти,get,aller
1428,прийти,get,trouver
1429,прийти,get,entrer
1430,прийти,cometh,no_equality
1431,прийти,attend,venir
1432,прийти,attend,assister
1433,рекламное сообщение,advertising message,no_equality
1434,рекламное сообщение,advertisement message,no_equality
1435,рекламное сообщение,ad message,no_equality
1436,винодельческое хозяйство,winemaking estate,no_equality
1437,описывать,describe,décrire
1438,описывать,describe,dépeindre
1439,описывать,describe,raconter
1440,описывать,depict,décrire
1441,описывать,depict,dépeindre
1442,описывать,cover,no_equality
1443,описывать,in describing,no_equality
1444,описывать,report,no_equality
1445,описывать,circumscribe,no_equality
1446,описывать,paint,dépeindre
1447,утеплить,insulate,no_equality
1448,утеплить,warm,no_equality
1449,мор,pestilence,peste
1450,мор,pestilence,pestilence
1451,мор,murrain,peste
1452,мор,mor,mor
1453,мор,mpas,no_equality
1454,мор,mpw,no_equality
1455,Мор,Mohr,mohr
1456,не удаваться,fail,no_equality
1457,не удаваться,wrong,no_equality
1458,восемьдесят,eighty,no_equality
1459,восемьдесят,fourscore,quatre-vingt
1460,восемьдесят,eighties,80 ans
1461,аэродром,airfield,aérodrome
1462,аэродром,airfield,aéroport
1463,аэродром,airfield,terrain d'aviation
1464,аэродром,air station,no_equality
1465,аэродром,airstrip,aérodrome
1466,аэродром,airstrip,aéroport
1467,аэродром,airstrip,piste d'atterrissage
1468,аэродром,landing field,piste d'atterrissage
1469,аэродром,landing field,terrain d'aviation
1470,банк-плательщик,paying bank,no_equality
1471,многое,much,no_equality
1472,отдушина,outlet,défouloir
1473,отдушина,vent,no_equality
1474,отдушина,hole,no_equality
1475,сразу,immediately,immédiatement
1476,сразу,immediately,juste
1477,сразу,immediately,directement
1478,сразу,immediately,tout de suite
1479,сразу,immediately,aussitôt
1480,сразу,immediately,vite
1481,сразу,immediately,d'emblée
1482,сразу,directly,immédiatement
1483,сразу,directly,juste
1484,сразу,directly,directement
1485,сразу,directly,droit
1486,сразу,once,après
1487,сразу,immediate,no_equality
1488,сразу,outright,directement
1489,сразу,straightway,tout de suite
1490,сразу,straightway,aussitôt
1491,неизбежный,inevitable,inévitable
1492,неизбежный,inevitable,inéluctable
1493,неизбежный,inevitable,incontournable
1494,неизбежный,inevitable,inévitablement
1495,неизбежный,unavoidable,inévitable
1496,неизбежный,unavoidable,inéluctable
1497,неизбежный,unavoidable,incontournable
1498,неизбежный,unavoidable,inévitablement
1499,неизбежный,necessary,no_equality
1500,неизбежный,fatal,no_equality
1501,круто,abruptly,no_equality
1502,микропроцессорный,microprocessor,no_equality
1503,квалификация,qualification,qualification
1504,квалификация,expertise,no_equality
1505,квалификация,proficiency,qualification
1506,квалификация,qualify,no_equality
1507,квалификация,qualified,no_equality
1508,квалификация,background,no_equality
1509,квалификация,workmanship,no_equality
1510,машина,machine,machine
1511,машина,car,voiture
1512,машина,car,véhicule
1513,машина,car,bagnole
1514,машина,car,auto
1515,машина,car,caisse
1516,машина,engine,machine
1517,тифозный,typhoid,no_equality
1518,тифозный,typhous,no_equality
1519,мировой,world,mondial
1520,мировой,world,international
1521,мировой,global,mondial
1522,мировой,global,international
1523,мировой,global,planétaire
1524,мировой,mondial,mondial
1525,даль,distance,no_equality
1526,даль,give,no_equality
1527,даль,dahl,dahl
1528,даль,expanse,no_equality
1529,хуторянин,farmer,no_equality
1530,балл,point,point
1531,балл,mark,note
1532,балл,mark,point
1533,балл,score,note
1534,балл,grade,note
1535,балл,credit,no_equality
1536,беспокоить,bother,déranger
1537,беспокоить,bother,embêter
1538,беспокоить,bother,inquiéter
1539,беспокоить,bother,ennuyer
1540,беспокоить,bother,importuner
1541,беспокоить,bother,gêner
1542,беспокоить,disturb,déranger
1543,беспокоить,disturb,importuner
1544,беспокоить,disturb,perturber
1545,беспокоить,disturb,gêner
1546,беспокоить,disturb,incommoder
1547,беспокоить,disturb,interrompre
1548,беспокоить,concern,inquiéter
1549,беспокоить,harass,harceler
1550,беспокоить,ail,inquiéter
1551,беспокоить,care,soucier
1552,беспокоить,concerned about,inquiéter
1553,беспокоить,worrisome,no_equality
1554,беспокоить,disquiet,inquiéter
1555,беспокоить,faze,no_equality
1556,беспокоить,inconvenience,déranger
1557,беспокоить,inconvenience,embêter
1558,беспокоить,inconvenience,importuner
1559,беспокоить,inconvenience,gêner
1560,беспокоить,inconvenience,incommoder
1561,беспокоить,discomfort,gêner
1562,беспокоить,discomfort,incommoder
1563,беспокоить,incommode,gêner
1564,движущийся,moving,no_equality
1565,движущийся,mobile,no_equality
1566,движущийся,shifting,no_equality
1567,чувство,feeling,sentiment
1568,чувство,feeling,impression
1569,чувство,feeling,sensation
1570,чувство,feeling,émotion
1571,чувство,feeling,feeling
1572,чувство,feel,sentiment
1573,чувство,feel,sen
1574,чувство,feel,sensation
1575,чувство,sentiment,sentiment
1576,чувство,sentiment,émotion
1577,чувство,affection,sentiment
1578,обшивка,covering,no_equality
1579,обшивка,skin,no_equality
1580,обшивка,casing,no_equality
1581,обшивка,lining,no_equality
1582,обшивка,hull,no_equality
1583,обшивка,sheeting,no_equality
1584,обшивка,boarding,no_equality
1585,обшивка,lagging,no_equality
1586,обшивка,cladding,no_equality
1587,обшивка,trim,no_equality
1588,обшивка,siding,no_equality
1589,обшивка,edging,no_equality
1590,обшивка,ceiling,no_equality
1591,обшивка,binding,no_equality
1592,обшивка,mantel,no_equality
1593,упадок,decline,déclin
1594,упадок,decline,dégradation
1595,упадок,decline,décadence
1596,упадок,decline,régression
1597,упадок,decline,détérioration
1598,упадок,decay,déclin
1599,упадок,decay,dégradation
1600,упадок,decay,décadence
1601,упадок,decay,détérioration
1602,упадок,decay,délabrement
1603,упадок,decadence,décadence
1604,упадок,degradation,dégradation
1605,упадок,degradation,détérioration
1606,упадок,depression,no_equality
1607,упадок,degeneration,dégradation
1608,упадок,degeneration,décadence
1609,упадок,blight,ruine
1610,упадок,ebb,no_equality
1611,упадок,letdown,no_equality
1612,упадок,retrogression,régression
1613,упадок,demise,déclin
1614,упадок,declining,décadence
1615,упадок,declining,détérioration
1616,упадок,wane,déclin
1617,упадок,regress,régression
1618,поврежденный,damaged,endommagé
1619,поврежденный,injured,no_equality
1620,поврежденный,defective,no_equality
1621,поврежденный,impaired,no_equality
1622,поврежденный,crippled,endommagé
1623,поврежденный,damage,no_equality
1624,поврежденный,bad,no_equality
1625,движущая сила,driving force,force motrice
1626,движущая сила,momentum,élan
1627,движущая сила,moving force,force motrice
1628,движущая сила,mover,no_equality
1629,движущая сила,motivating force,force motrice
1630,движущая сила,motivation,no_equality
1631,движущая сила,factor,no_equality
1632,движущая сила,propulsion,no_equality
1633,движущая сила,drive force,force motrice
1634,движущая сила,sinew,no_equality
1635,утятина,duck,no_equality
1636,представить,submit,présenter
1637,представить,submit,fournir
1638,представить,submit,soumettre
1639,представить,submit,communiquer
1640,представить,submit,faire
1641,представить,submit,formuler
1642,представить,submit,produire
1643,представить,submit,remettre
1644,представить,submit,proposer
1645,представить,submit,transmettre
1646,представить,provide,présenter
1647,представить,provide,fournir
1648,представить,provide,communiquer
1649,представить,provide,faire
1650,представить,provide,apporter
1651,представить,provide,produire
1652,представить,provide,proposer
1653,представить,provide,obtenir
1654,представить,introduce,présenter
1655,представить,introduce,apporter
1656,представить,introduce,établir
1657,представить,introduce,proposer
1658,представить,produce,présenter
1659,представить,produce,fournir
1660,представить,produce,établir
1661,представить,produce,produire
1662,представить,produce,obtenir
1663,представить,consider,croire
1664,представить,pose,présenter
1665,костюм,suit,costume
1666,костюм,suit,combinaison
1667,костюм,suit,tenue
1668,костюм,suit,costard
1669,костюм,suit,tailleur
1670,костюм,suit,armure
1671,костюм,suit,complet
1672,костюм,suit,maillot
1673,костюм,ensemble,no_equality
1674,костюм,toilet,no_equality
1675,холод,cold,froid
1676,холод,cold,froideur
1677,холод,cold,froidure
1678,холод,coldness,froid
1679,холод,coldness,froideur
1680,холод,coldness,fraîcheur
1681,ну,well,bon
1682,ну,well,enfin
1683,ну,well,ouais
1684,ну,well,mais
1685,ну,well,ben
1686,ну,so,no_equality
1687,крепость,fortress,forteresse
1688,крепость,fortress,fort
1689,крепость,fortress,château
1690,крепость,fortress,bastion
1691,крепость,fortress,citadelle
1692,крепость,strength,fort
1693,крепость,strength,force
1694,крепость,strength,solidité
1695,крепость,tower,château
1696,крепость,fastness,solidité
1697,крепость,bastille,no_equality
1698,крепость,concentration,no_equality
1699,оборудовать,equip,équiper
1700,оборудовать,equip,aménager
1701,оборудовать,tool,no_equality
1702,оборудовать,outfit,équiper
1703,поднять,rise,lever
1704,поднять,rise,augmenter
1705,поднять,rise,monter
1706,поднять,hold,no_equality
1707,поднять,bring,porter
1708,поднять,bring,amener
1709,поднять,take,no_equality
1710,поднять,put,poser
1711,поднять,cheer,no_equality
1712,поднять,rouse,soulever
1713,поднять,heave,no_equality
1714,поднять,find,relever
1715,отпечаток пальца,fingerprint,empreinte digitale
1716,местечко,place,endroit
1717,местечко,place,place
1718,местечко,place,coin
1719,местечко,place,maison
1720,местечко,township,no_equality
1721,местечко,little place,petit endroit
1722,впитаться,soak,no_equality
1723,впитаться,absorb,no_equality
1724,благоразумие,prudence,prudence
1725,благоразумие,prudence,sagesse
1726,благоразумие,discretion,discrétion
1727,благоразумие,reason,no_equality
1728,благоразумие,reasonableness,no_equality
1729,благоразумие,policy,no_equality
1730,пересечение,intersection,intersection
1731,пересечение,intersection,croisement
1732,пересечение,crossing,intersection
1733,пересечение,crossing,franchissement
1734,пересечение,crossing,traversée
1735,пересечение,crossing,croisement
1736,пересечение,crossover,traversée
1737,пересечение,crossover,croisement
1738,пересечение,intercept,intersection
1739,пересечение,cross,passage
1740,пересечение,cross,traversée
1741,пересечение,cross,croisement
1742,пересечение,overlap,no_equality
1743,пересечение,confluence,no_equality
1744,до этого,before that,auparavant
1745,до этого,before that,avant ça
1746,до этого,heretofore,auparavant
1747,до этого,heretofore,jusque-là
1748,до этого,heretofore,jusqu'à présent
1749,до этого,heretofore,jusqu'alors
1750,до этого,before,auparavant
1751,до этого,until then,jusque-là
1752,до этого,until then,avant ça
1753,до этого,until then,jusqu'à présent
1754,до этого,until then,en attendant
1755,до этого,until then,jusque là
1756,до этого,until then,jusqu'alors
1757,выпускной,outlet,no_equality
1758,выпускной,exhaust,no_equality
1759,выпускной,senior,no_equality
1760,выпускной,final,final
1761,выпускной,final,terminal
1762,выпускной,prom,cavalier
1763,выпускной,graduation,remise des diplômes
1764,выпускной,graduation,cérémonie
1765,выпускной,discharge,no_equality
1766,закрытие,closing,fermeture
1767,закрытие,closure,fermeture
1768,закрытие,closure,clôture
1769,закрытие,closure,bouclage
1770,закрытие,shutdown,fermeture
1771,закрытие,close,fermeture
1772,закрытие,dissolution,no_equality
1773,вставать,stand,se lever
1774,вставать,stand,être debout
1775,вставать,rise,se lever
1776,вставать,face,no_equality
1777,вставать,come,no_equality
1778,вставать,raise,no_equality
1779,вставать,wake,se réveiller
1780,уложить,stow,no_equality
1781,уложить,put,mettre
1782,уложить,pack,no_equality
1783,уложить,bed,coucher
1784,вставка,insert,insertion
1785,вставка,insertion,insertion
1786,вставка,insertion,insérer
1787,вставка,inset,insertion
1788,вставка,inset,encadré
1789,вставка,inlay,insertion
1790,вставка,piece,no_equality
1791,вставка,gusset,no_equality
1792,вставка,intercalation,insertion
1793,провести,spend,passer
1794,провести,spend,rester
1795,провести,spend,mettre
1796,провести,hold,tenir
1797,провести,have,passer
1798,провести,have,faire
1799,провести,make,faire
1800,провести,make,effectuer
1801,провести,make,réaliser
1802,провести,make,mettre
1803,провести,lead,mener
1804,провести,run,faire
1805,провести,run,mener
1806,провести,host,no_equality
1807,провести,draw,faire
1808,провести,convene,tenir
1809,провести,convene,convoquer
1810,провести,arrange,no_equality
1811,передовой,advance,avancée
1812,передовой,leading,pointe
1813,передовой,innovative,no_equality
1814,передовой,progressive,avancé
1815,передовой,progressive,d'avant-garde
1816,передовой,forward,avancée
1817,передовой,forward,avancé
1818,передовой,foremost,no_equality
1819,передовой,industry-leading,de pointe
1820,передовой,cutting-edge,avancée
1821,передовой,cutting-edge,d'avant-garde
1822,передовой,cutting-edge,pointe
1823,передовой,front,no_equality
1824,передовой,modern,no_equality
1825,полностью,fully,pleinement
1826,полностью,fully,entièrement
1827,полностью,fully,complètement
1828,полностью,fully,totalement
1829,полностью,fully,tout
1830,полностью,fully,intégralement
1831,полностью,fully,sans réserve
1832,полностью,fully,parfaitement
1833,полностью,fully,plein
1834,полностью,fully,toute
1835,полностью,completely,pleinement
1836,полностью,completely,entièrement
1837,полностью,completely,complètement
1838,полностью,completely,totalement
1839,полностью,completely,intégralement
1840,полностью,completely,parfaitement
1841,полностью,completely,toute
1842,полностью,completely,vraiment
1843,полностью,completely,complet
1844,полностью,completely,en entier
1845,полностью,completely,du tout au tout
1846,полностью,completely,toute entière
1847,полностью,wholly,pleinement
1848,полностью,wholly,entièrement
1849,полностью,wholly,complètement
1850,полностью,wholly,totalement
1851,полностью,wholly,intégralement
1852,полностью,wholly,parfaitement
1853,полностью,wholly,toute
1854,полностью,wholly,exclusivement
1855,полностью,absolutely,entièrement
1856,полностью,absolutely,complètement
1857,полностью,absolutely,totalement
1858,полностью,absolutely,parfaitement
1859,полностью,absolutely,vraiment
1860,полностью,thoroughly,pleinement
1861,полностью,thoroughly,entièrement
1862,полностью,thoroughly,complètement
1863,полностью,thoroughly,totalement
1864,полностью,thoroughly,parfaitement
1865,полностью,in full,pleinement
1866,полностью,in full,entièrement
1867,полностью,in full,complètement
1868,полностью,in full,totalement
1869,полностью,in full,intégralement
1870,полностью,in full,parfaitement
1871,полностью,in full,en entier
1872,полностью,roundly,fermement
1873,полностью,richly,no_equality
1874,полностью,stark,complètement
1875,рукополагать,ordain,no_equality
1876,ассигнование,appropriation,allocation
1877,ассигнование,assignation,no_equality
1878,действительно,really,vraiment
1879,действительно,really,réellement
1880,действительно,really,effectivement
1881,действительно,really,très
1882,действительно,really,véritablement
1883,действительно,really,en fait
1884,действительно,really,bien
1885,действительно,really,vrai
1886,действительно,really,sincèrement
1887,действительно,indeed,vraiment
1888,действительно,indeed,en effet
1889,действительно,indeed,réellement
1890,действительно,indeed,effectivement
1891,действительно,indeed,en fait
1892,действительно,indeed,bien
1893,действительно,indeed,certes
1894,действительно,indeed,certainement
1895,действительно,true,vraiment
1896,действительно,true,certes
1897,действительно,genuinely,vraiment
1898,действительно,genuinely,réellement
1899,действительно,genuinely,effectivement
1900,действительно,genuinely,véritablement
1901,действительно,genuinely,sincèrement
1902,действительно,genuinely,sérieusement
1903,действительно,genuinely,véritable
1904,действительно,certainly,vraiment
1905,действительно,certainly,effectivement
1906,действительно,certainly,certes
1907,действительно,certainly,certainement
1908,действительно,quite,vraiment
1909,действительно,quite,très
1910,действительно,quite,bien
1911,родная мать,own mother,propre mère
1912,родная мать,native mother,no_equality
1913,троп,trope,no_equality
1914,бобр,beaver,castor
1915,артикул,article,no_equality
1916,артикул,article number,no_equality
1917,артикул,part number,no_equality
1918,простой,simple,simple
1919,простой,simple,facile
1920,простой,simple,ordinaire
1921,простой,straightforward,simple
1922,простой,straightforward,facile
1923,простой,Prime,no_equality
1924,простой,uncomplicated,simple
1925,простой,uncomplicated,facile
1926,простой,simply,no_equality
