,fr,ru,en
1011,terrain,земельное владение,property
1012,terrain,россыпь,no_equality
1013,terrain,порода,no_equality
1014,terrain,обстановка,
1015,terrain,сфера деятельности,area
1016,terrain,отложения,no_equality
1017,lieu,место,place
1018,lieu,место,location
1019,lieu,место,site
1020,lieu,место,venue
1021,lieu,место,lieu
1022,lieu,место,point
1023,lieu,место,spot
1024,lieu,место,
1025,lieu,пункт,location
1026,lieu,пункт,site
1027,lieu,пункт,station
1028,lieu,пункт,point
1029,lieu,пункт,
1030,lieu,основание,
1031,lieu,местность,place
1032,lieu,местность,location
1033,lieu,местность,locale
1034,lieu,повод,
1035,incliner,наклонить,tilt
1036,incliner,наклонить,lean
1037,incliner,наклонить,bend
1038,incliner,наклонить,skew
1039,incliner,наклонить,cant
1040,incliner,наклоняться,lean
1041,incliner,наклоняться,bend
1042,incliner,опрокинуть,no_equality
1043,incliner,падать,no_equality
1044,incliner,откинуть,recline
1045,incliner,повернуть,no_equality
1046,incliner,преклонить,no_equality
1047,incliner,влиять,
1048,ruban,лента,tape
1049,ruban,лента,ribbon
1050,ruban,лента,strip
1051,ruban,лента,band
1052,ruban,лента,belt
1053,ruban,тесьма,ribbon
1054,ruban,тесьма,band
1055,ruban,полоска,strip
1056,ruban,полоска,band
1057,ruban,полоска,sliver
1058,ruban,полоска,stripe
1059,ruban,рулетка,no_equality
1060,ruban,бант,ribbon
1061,ruban,бант,bow
1062,ruban,конвейерная лента,tape
1063,ruban,конвейерная лента,ribbon
1064,ruban,конвейерная лента,band
1065,ruban,конвейерная лента,belt
1066,ruban,конвейер,no_equality
1067,ruban,тротуар,no_equality
1068,ruban,дорога,no_equality
1069,trop,слишком,too
1070,trop,слишком,overly
1071,trop,слишком,enough
1072,trop,слишком,little
1073,trop,слишком,unduly
1074,trop,слишком,
1075,trop,как-то,little
1076,trop,как-то,
1077,trop,больно,
1078,caché,скрытый,hidden
1079,caché,скрытый,concealed
1080,caché,скрытый,secret
1081,caché,скрытый,covert
1082,caché,укромный,no_equality
1083,caché,невысказанный,no_equality
1084,caché,затаенный,no_equality
1085,caché,подспудный,no_equality
1086,caché,неясный,no_equality
1087,break,универсал,station wagon
1088,break,универсал,estate car
1089,break,брейк,break
1090,break,пробой,no_equality
1091,break,линейка,no_equality
1092,chaleur,жар,heat
1093,chaleur,жар,hot
1094,chaleur,жар,temperature
1095,chaleur,теплота,heat
1096,chaleur,теплота,warmth
1097,chaleur,обогрев,heating
1098,chaleur,обогрев,heated
1099,chaleur,тепловой эффект,heat
1100,chaleur,тепловой эффект,heating
1101,chaleur,тепловой эффект,thermal
1102,chaleur,течка,oestrus
1103,chaleur,теплосодержание,no_equality
1104,chaleur,горячность,no_equality
1105,chaleur,тепло,heat
1106,chaleur,тепло,warmth
1107,chaleur,тепло,heating
1108,chaleur,тепло,warm
1109,en dessous,ниже,no_equality
1110,en dessous,снизу,underneath
1111,en dessous,снизу,beneath
1112,en dessous,снизу,down
1113,en dessous,тайно,no_equality
1114,en dessous,тише,no_equality
1115,historique,исторический,no_equality
1116,historique,историческая справка,no_equality
1117,historique,предыстория,no_equality
1118,historique,историзм,no_equality
1119,historique,история болезни,no_equality
1120,historique,статистика,no_equality
1121,historique,обзор,no_equality
1122,historique,повествование,no_equality
1123,y compris,включительно,inclusif
1124,entrer,ввести,enter
1125,entrer,ввести,input
1126,entrer,ввести,
1127,entrer,войти,enter
1128,entrer,войти,come in
1129,entrer,войти,get in
1130,entrer,войти,go in
1131,entrer,войти,access
1132,entrer,войти,
1133,entrer,указать,
1134,entrer,въехать,enter
1135,entrer,выйти,enter
1136,entrer,выйти,move
1137,entrer,выйти,
1138,entrer,набрать,no_equality
1139,entrer,вписать,fit
1140,entrer,заносить,enter
1141,gourou,гуру,guru
1142,adverbe,наречие,adverb
1143,avant tout,прежде всего,no_equality
1144,avant tout,первым делом,first of all
1145,démarrage,запуск,start
1146,démarrage,запуск,start-up
1147,démarrage,запуск,starting
1148,démarrage,запуск,startup
1149,démarrage,запуск,starting up
1150,démarrage,запуск,launch
1151,démarrage,трогание с места,no_equality
1152,démarrage,стартап,start-up
1153,démarrage,стартап,startup
1154,démarrage,разгон,no_equality
1155,démarrage,развертывание,start-up
1156,démarrage,развертывание,launch
1157,démarrage,развертывание,initiation
1158,démarrage,развертывание,
1159,démarrage,начало движения,start
1160,démarrage,начало движения,beginning
1161,démarrage,начало движения,started
1162,démarrage,отход,
1163,démarrage,рывок,start
1164,démarrage,рывок,jump-start
1165,démarrage,рывок,
1166,démarrage,начало,start
1167,démarrage,начало,starting
1168,démarrage,начало,beginning
1169,démarrage,начало,initiation
1170,démarrage,начало,kick-off
1171,démarrage,начало,started
1172,démarrage,начало,
1173,sortie,выход,output
1174,sortie,выход,outlet
1175,sortie,выход,exit
1176,sortie,выход,release
1177,sortie,выход,way out
1178,sortie,выход,egress
1179,sortie,выход,exiting
1180,sortie,выход,
1181,sortie,устройство вывода,no_equality
1182,sortie,выпуск,output
1183,sortie,выпуск,outlet
1184,sortie,выпуск,release
1185,sortie,выпуск,issue
1186,sortie,выпуск,releasing
1187,sortie,выпуск,
1188,sortie,выезд,exit
1189,sortie,выезд,leaving
1190,sortie,выезд,leave
1191,sortie,выезд,departure
1192,sortie,отток,outflow
1193,sortie,отток,departure
1194,sortie,выбытие,outflow
1195,sortie,выходное отверстие,outlet
1196,sortie,освобождение,release
1197,sortie,освобождение,releasing
1198,sortie,освобождение,
1199,sortie,место выхода,exit
1200,sortie,место выхода,way out
1201,sortie,вывоз,export
1202,sortie,вылазка,outing
1203,sortie,расход,discharge
1204,sortie,утечка,outflow
1205,sortie,утечка,leakage
1206,sortie,убытие,departure
1207,sortie,появление,
1208,entretien,техническое обслуживание,maintenance
1209,entretien,техническое обслуживание,maintaining
1210,entretien,техническое обслуживание,maintained
1211,entretien,собеседование,interview
1212,entretien,содержание,maintenance
1213,entretien,содержание,maintaining
1214,entretien,содержание,upkeep
1215,entretien,содержание,
1216,entretien,расходы на содержание,no_equality
1217,entretien,обслуживание машины,maintenance
1218,entretien,обслуживание машины,servicing
1219,entretien,обслуживание машины,service
1220,entretien,технический уход,care
1221,entretien,уборка,cleaning
1222,entretien,расходы по содержанию,no_equality
1223,entretien,плановый ремонт,no_equality
1224,entretien,технический ремонт,no_equality
1225,ouvrir,открыть,open
1226,ouvrir,открыть,start
1227,ouvrir,открыть,unlock
1228,ouvrir,открыть,pop
1229,ouvrir,открыть,
1230,ouvrir,открываться,open
1231,ouvrir,раскрыть,open
1232,ouvrir,раскрыть,unlock
1233,ouvrir,раскрыть,
1234,ouvrir,запустить,initiate
1235,ouvrir,запустить,start
1236,ouvrir,запустить,launch
1237,ouvrir,отворить,no_equality
1238,ouvrir,работать,
1239,ouvrir,выходить,
1240,ouvrir,прокладывать,no_equality
1241,ouvrir,включать,turn on
1242,ouvrir,включать,
1243,ouvrir,размыкать,no_equality
1244,piloter,пилотировать,fly
1245,piloter,пилотировать,pilot
1246,piloter,пилотировать,navigate
1247,piloter,управлять,fly
1248,piloter,управлять,drive
1249,piloter,управлять,control
1250,piloter,управлять,steer
1251,piloter,управлять,operate
1252,piloter,управлять,manage
1253,piloter,управлять,run
1254,piloter,управлять,
1255,piloter,управить,no_equality
1256,piloter,гонять,drive
1257,piloter,гонять,race
1258,piloter,водить,drive
1259,piloter,водить,ride
1260,piloter,водить,steer
1261,piloter,водить,lead
1262,piloter,направлять,steer
1263,piloter,направлять,lead
1264,piloter,направлять,
1265,piloter,сопровождать,no_equality
1266,paysan,крестьянин,peasant
1267,paysan,крестьянин,farmer
1268,paysan,крестьянское хозяйство,farmer
1269,paysan,крестьянский,peasant
1270,lion,Львов,lion
1271,lion,львенок,no_equality
1272,lion,львица,lion
1273,lion,светский лев,lion
1274,lion,светский лев,leo
1275,lion,храбрец,no_equality
1276,lion,знаменитость,no_equality
1277,Lion,Лионский залив,no_equality
1278,connaître,знать,know
1279,connaître,знать,hear
1280,connaître,знать,find out
1281,connaître,знать,cognize
1282,connaître,быть известным,no_equality
1283,connaître,иметь,
1284,connaître,испытывать,no_equality
1285,connaître,быть знакомым,no_equality
1286,connaître,разбираться,knowledge
1287,connaître,разбираться,understand
1288,connaître,осознать,understand
1289,connaître,осознать,
1290,connaître,быть осведомленным,be aware
1291,connaître,быть компетентным,no_equality
1292,connaître,изведать,no_equality
1293,chemin,путь,no_equality
1294,chemin,траектория,path
1295,chemin,схема,
1296,chemin,канал,
1297,chemin,расстояние,no_equality
1298,chemin,ход,way
1299,chemin,ход,course
1300,chemin,ход,
1301,chemin,лента,no_equality
1302,chemin,фарватер,no_equality
1303,chemin,половик,no_equality
1304,gonflable,надувной,inflatable
1305,gonflable,надувной,blow-up
1306,gonflable,надувной,bouncy
1307,gonflable,надувной,bounce
1308,gonflable,надуваемый,no_equality
1309,gonflable,раздуваемый,no_equality
1310,sélectionner,выделить,select
1311,sélectionner,выделить,highlight
1312,sélectionner,выделить,identify
1313,sélectionner,выделить,
1314,sélectionner,выбрать пункт,select
1315,sélectionner,выбрать пункт,choose
1316,sélectionner,выбрать пункт,pick
1317,sélectionner,установить,identify
1318,sélectionner,установить,set
1319,sélectionner,установить,
1320,sélectionner,установить переключатель,identify
1321,sélectionner,установить переключатель,set
1322,sélectionner,пометить,no_equality
1323,sélectionner,производить отбор,select
1324,sélectionner,производить отбор,screening
1325,sélectionner,производить отбор,selection
1326,davantage,больше,more
1327,davantage,больше,better
1328,davantage,больше,higher
1329,davantage,дальше,further
1330,davantage,дальше,any further
1331,davantage,дальше,
1332,davantage,долее,no_equality
1333,davantage,дольше,more
1334,davantage,дольше,longer
1335,heure,час,time
1336,heure,час,hour
1337,heure,час,moment
1338,heure,час,day
1339,heure,час,clock
1340,heure,час,o'clock
1341,heure,час,late
1342,heure,пора,time
1343,habillé,одетый,dressed
1344,habillé,одетый,wearing
1345,habillé,одетый,clothed
1346,habillé,элегантный,no_equality
1347,habillé,парадный,no_equality
1348,habillé,полицейский,no_equality
1349,courant,ток,current
1350,courant,ток,electricity
1351,courant,ток,electric current
1352,courant,ток,electrical current
1353,courant,ток,power
1354,courant,ток,flow
1355,courant,течение,current
1356,courant,течение,movement
1357,courant,течение,flow
1358,courant,течение,course
1359,courant,течение,flowing
1360,courant,течение,
1361,courant,морское течение,course
1362,courant,струя,stream
1363,courant,текущий месяц,no_equality
1364,courant,ход,movement
1365,courant,ход,flow
1366,courant,ход,course
1367,courant,ход,
1368,courant,направление,trend
1369,courant,направление,course
1370,courant,направление,
1371,courant,отрезок времени,no_equality
1372,courant,текущий,current
1373,courant,текущий,routine
1374,courant,обычный,common
1375,courant,обычный,standard
1376,courant,обычный,routine
1377,courant,обычный,conventional
1378,courant,погонный,no_equality
1379,courant,бегущий,running
1380,courant,ходячий,no_equality
1381,courant,текучий,no_equality
1382,Belgique,Бельгия,belgium
1383,Belgique,Бельгия,belgian
1384,durant,во,for
1385,durant,во,over
1386,durant,во,throughout
1387,durant,во,
1388,durant,при,during
1389,durant,при,for
1390,durant,при,under
1391,durant,при,
1392,enfreindre,нарушать,break
1393,enfreindre,нарушать,violate
1394,enfreindre,нарушать,infringe
1395,enfreindre,нарушать,breach
1396,enfreindre,нарушать,contravene
1397,enfreindre,нарушать,disobey
1398,enfreindre,разорвать,break
1399,enfreindre,обходить,no_equality
1400,dessin,чертеж,drawing
1401,dessin,рисование,drawing
1402,dessin,рисование,art
1403,dessin,рисование,painting
1404,dessin,карикатура,cartoon
1405,dessin,дизайн,design
1406,dessin,дизайн,layout
1407,dessin,узор,pattern
1408,dessin,изображение,picture
1409,dessin,изображение,
1410,dessin,графика,drawing
1411,dessin,графика,pattern
1412,dessin,графика,
1413,dessin,контур,outline
1414,dessin,вычерчивание,no_equality
1415,dessin,составление,drafting
1416,dessin,составление,
1417,dessin,проекция,no_equality
1418,dessin,начертание,no_equality
1419,ravioli,равиоли,ravioli
1420,sûr,уверенный,sure
1421,sûr,уверенный,certain
1422,sûr,уверенный,confident
1423,sûr,уверенный,assured
1424,sûr,безопасный,safe
1425,sûr,безопасный,secure
1426,sûr,безопасный,safety
1427,sûr,верный,sure
1428,sûr,верный,right
1429,sûr,верный,
1430,sûr,обязательно,definitely
1431,sûr,обязательно,surely
1432,sûr,несомненный,no_equality
1433,sûr,конечно,right
1434,sûr,конечно,definitely
1435,sûr,конечно,surely
1436,près,рядом,near
1437,près,рядом,close
1438,près,рядом,next
1439,près,рядом,nearby
1440,près,около,near
1441,près,около,almost
1442,près,около,nearly
1443,près,около,approximately
1444,près,около,roughly
1445,près,около,nearby
1446,près,при,no_equality
1447,près,близко,near
1448,près,близко,close
1449,près,близко,nearly
1450,près,близко,closely
1451,près,близко,nearby
1452,prendre,принять,take
1453,prendre,принять,make
1454,prendre,принять,undertake
1455,prendre,принять,action
1456,prendre,принять,adopt
1457,prendre,принять,assumer
1458,prendre,принять,accept
1459,prendre,принять,receive
1460,prendre,принять,
1461,prendre,взять,take
1462,prendre,взять,make
1463,prendre,взять,catch
1464,prendre,взять,grab
1465,prendre,взять,use
1466,prendre,взять,pick up
1467,prendre,взять,accept
1468,prendre,взять,
1469,prendre,приняться,no_equality
1470,prendre,занять,take
1471,prendre,занять,adopt
1472,prendre,занять,assumer
1473,prendre,занять,
1474,prendre,есть,
1475,prendre,выпить,
1476,prendre,надеть,no_equality
1477,prendre,поймать,catch
1478,prendre,поймать,grab
1479,prendre,поймать,capture
1480,prendre,поймать,
1481,prendre,идти,take
1482,prendre,идти,go
1483,prendre,идти,become
1484,prendre,идти,
1485,prendre,требовать,take
1486,prendre,требовать,
1487,assez,достаточно,enough
1488,assez,достаточно,quite
1489,assez,достаточно,pretty
1490,assez,достаточно,fairly
1491,assez,достаточно,rather
1492,assez,достаточно,relatively
1493,assez,достаточно,sufficiently
1494,assez,достаточно,sufficient
1495,assez,достаточно,plenty
1496,assez,достаточно,reasonably
1497,assez,достаточно,quite enough
1498,assez,совсем,quite
1499,assez,совсем,pretty
1500,assez,изрядно,quite
1501,assez,изрядно,pretty
1502,assez,хватит,no_equality
1503,assez,будет,no_equality
1504,réchauffer,согреть,warm
1505,réchauffer,согреть,warmer
1506,réchauffer,подогреть,heat
1507,réchauffer,подогреть,warm up
1508,réchauffer,подогреть,heat up
1509,réchauffer,повторно нагревать,heat
1510,réchauffer,повторно нагревать,warm up
1511,réchauffer,возбуждать,no_equality
1512,gel,гель,gel
1513,gel,замораживание,freeze
1514,gel,замораживание,freezing
1515,gel,замораживание,frozen
1516,gel,мороз,frost
1517,réalisation,достижение,achievement
1518,réalisation,достижение,realization
1519,réalisation,достижение,achieving
1520,réalisation,достижение,implementation
1521,réalisation,достижение,attainment
1522,réalisation,достижение,meeting
1523,réalisation,достижение,accomplishment
1524,réalisation,достижение,
1525,réalisation,реализация,realization
1526,réalisation,реализация,achieving
1527,réalisation,реализация,implementation
1528,réalisation,реализация,realisation
1529,réalisation,реализация,implementing
1530,réalisation,реализация,project
1531,réalisation,реализация,
1532,réalisation,претворение в жизнь,implementation
1533,réalisation,претворение в жизнь,implementing
1534,réalisation,практика,
1535,réalisation,постановка,production
1536,réalisation,объект,project
1537,réalisation,объект,
1538,réalisation,продажа,no_equality
1539,réalisation,произведение,no_equality
1540,réalisation,строительный объект,no_equality
1541,alarme,тревога,alarm
1542,alarme,тревога,alert
1543,alarme,тревога,bell
1544,alarme,тревога,concern
1545,alarme,боевая тревога,no_equality
1546,alarme,переполох,alarm
1547,alarmé,встревоженный,alarmed
1548,alarmé,испуганный,startled
1549,émettre,излучать,emit
1550,émettre,излучать,radiate
1551,émettre,выдать,issue
1552,émettre,выдать,give
1553,émettre,выдать,produce
1554,émettre,выдать,
1555,émettre,выделять,emit
1556,émettre,выделять,
1557,émettre,посылать,send
1558,émettre,высказать,make
1559,émettre,высказать,give
1560,émettre,высказать,express
1561,émettre,высказать,utter
1562,émettre,высказать,
1563,émettre,выписать,issue
1564,émettre,давать,issue
1565,émettre,давать,make
1566,émettre,давать,give
1567,émettre,давать,deliver
1568,émettre,давать,produce
1569,émettre,давать,
1570,émettre,выносить,issue
1571,émettre,выносить,make
1572,émettre,выносить,
1573,voire,даже,even
1574,voire,даже,indeed
1575,voire,даже,nay
1576,voire,даже,
1577,indemnité,компенсация,compensation
1578,indemnité,компенсация,indemnity
1579,indemnité,компенсация,award
1580,indemnité,компенсация,damage
1581,indemnité,компенсация,indemnification
1582,indemnité,компенсация,
1583,indemnité,пособие,allowance
1584,indemnité,пособие,indemnity
1585,indemnité,пособие,benefit
1586,indemnité,пособие,grant
1587,indemnité,пособие,payment
1588,indemnité,пособие,entitlement
1589,indemnité,пособие,
1590,indemnité,оклад,salary
1591,indemnité,страховое возмещение,no_equality
1592,indemnité,оплата расходов,payment
1593,indemnité,оплата расходов,fee
1594,indemnité,страховка,no_equality
1595,indemnité,отступные,severance
1596,indemnité,жалованье,salary
1597,banlieue,пригород,suburb
1598,banlieue,пригород,outskirts
1599,banlieue,пригород,suburbia
1600,banlieue,пригород,countryside
1601,banlieue,пригородный район,suburban
1602,banlieue,пригородный район,commuter
1603,banlieue,пригородный район,neighborhood
1604,banlieue,пригородный район,neighbourhood
1605,banlieue,пассажирский поезд,no_equality
1606,plus bas,ниже,no_equality
1607,plus bas,в дальнейшем,no_equality
1608,cadrer,компоновать,no_equality
1609,cadrer,центрировать,no_equality
1610,cadrer,подходить,fit
1611,cadrer,подходить,suit
1612,cadrer,совпадать,no_equality
1613,cadrer,сочетаться,no_equality
1614,cadrer,наводить,no_equality
1615,soirée,вечер,evening
1616,soirée,вечер,night
1617,soirée,вечер,party
1618,soirée,вечер,tonight
1619,soirée,вечер,event
1620,soirée,вечер,soiree
1621,soirée,вечер,dinner
1622,soirée,вечер,gala
1623,soirée,вечер,homecoming
1624,soirée,вечер,
1625,soirée,вечернее время,evening
1626,démarrer,запустить,start
1627,démarrer,запустить,initiate
1628,démarrer,запустить,launch
1629,démarrer,запустить,restart
1630,démarrer,запустить,fire
1631,démarrer,запустить,set off
1632,démarrer,загружать,boot
1633,démarrer,начинаться,start
1634,démarrer,начинаться,begin
1635,démarrer,начинаться,commence
1636,démarrer,стартовать,start
1637,démarrer,стартовать,take off
1638,démarrer,трогаться с места,start
1639,démarrer,трогать с места,no_equality
1640,démarrer,заводить,start
1641,démarrer,включать,turn on
1642,démarrer,включать,
1643,démarrer,двигаться вперед,no_equality
1644,démarrer,отойти,
1645,démarrer,дебютировать,no_equality
1646,avantage,преимущество,advantage
1647,avantage,преимущество,benefit
1648,avantage,преимущество,upper hand
1649,avantage,преимущество,virtue
1650,avantage,преимущество,head start
1651,avantage,преимущество,edge
1652,avantage,преимущество,gain
1653,avantage,преимущество,odds
1654,avantage,преимущество,vantage
1655,avantage,преимущество,
1656,avantage,плюс,upside
1657,avantage,интерес,
1658,avantage,эффект,benefit
1659,avantage,эффект,
1660,avantage,выгодность,no_equality
1661,avantage,больше,no_equality
1662,avantage,достоверный,no_equality
1663,boucle d'oreille,серьга,earring
1664,pourboire,чаевые,tip
1665,pourboire,чаевые,tipper
1666,débutant,новичок,beginner
1667,débutant,новичок,rookie
1668,débutant,новичок,newbie
1669,débutant,новичок,newcomer
1670,débutant,начинающий,beginner
1671,débutant,начавшийся,no_equality
1672,débutant,дебютирующий,no_equality
1673,débutant,начальный,starting
1674,débutant,начальный,beginning
1675,exceptionnel,исключительный,exceptional
1676,exceptionnel,исключительный,outstanding
1677,exceptionnel,исключительный,unique
1678,exceptionnel,исключительный,extraordinary
1679,exceptionnel,исключительный,remarkable
1680,exceptionnel,исключительный,exclusif
1681,exceptionnel,исключительное,exceptional
1682,exceptionnel,исключительное,unique
1683,exceptionnel,исключительное,extraordinary
1684,exceptionnel,исключительное,exclusif
1685,exceptionnel,великолепно,amazing
1686,exceptionnel,великолепно,excellent
1687,exceptionnel,великолепно,wonderful
1688,exceptionnel,необыкновенное,extraordinary
1689,exceptionnel,редкий,no_equality
1690,exceptionnel,недюжинный,no_equality
1691,interruption,прерывание,interruption
1692,interruption,прерывание,interrupt
1693,interruption,прерывание,interrupting
1694,interruption,прерывание,interrupted
1695,interruption,перерыв,interruption
1696,interruption,перерыв,break
1697,interruption,перерыв,suspension
1698,interruption,перерыв,hiatus
1699,interruption,перерыв,intermission
1700,interruption,перерыв,break in
1701,interruption,перерыв,
1702,interruption,нарушение,disruption
1703,interruption,нарушение,break
1704,interruption,нарушение,breaking
1705,interruption,нарушение,
1706,interruption,заминка,no_equality
1707,interruption,выключение,shut-off
1708,interruption,обрыв,no_equality
1709,exact,точный,exact
1710,exact,точный,accurate
1711,exact,точный,precise
1712,exact,точный,accurately
1713,exact,правильный,right
1714,exact,правильный,correct
1715,exact,правильный,accurate
1716,exact,правильный,true
1717,exact,правильный,proper
1718,exact,правильный,
1719,exact,правильно,correct
1720,exact,правильно,accurate
1721,exact,правильно,proper
1722,exact,пунктуальный,no_equality
1723,exact,исправный,no_equality
1724,pêcheur,рыбак,fisherman
1725,pêcheur,рыбак,fisher
1726,pêcheur,рыбак,angler
1727,pêcheur,рыбачий,no_equality
1728,vider,опорожнить,empty
1729,vider,очистить,empty
1730,vider,очистить,clear
1731,vider,создавать вакуум,void
1732,vider,разрядить,no_equality
1733,vider,пустеть,no_equality
1734,vider,выбрать,no_equality
1735,vider,удалять,no_equality
1736,vider,потрошить,gut
1737,vider,сбрасывать,dump
1738,vider,вытряхивать,no_equality
1739,international,международный,international
1740,international,международный,global
1741,international,международный,world
1742,international,международный,internationally
1743,novice,новичок,novice
1744,novice,новичок,rookie
1745,novice,новичок,newbie
1746,novice,новичок,beginner
1747,novice,новичок,newcomer
1748,novice,новичок,probie
1749,novice,послушник,novice
1750,novice,начинающий,novice
1751,novice,начинающий,beginner
1752,novice,неопытный,green
1753,novice,неопытный,inexperienced
1754,novice,неопытный,untrained
1755,novice,новенький,rookie
1756,novice,новенький,newbie
1757,novice,новенький,newcomer
1758,cinquante,пятьдесят,fifty
1759,cinquante,пятидесятый,fiftieth
1760,cinquante,полсотни,fifty
1761,tablette,таблетка,tablet
1762,tablette,полка,shelf
1763,tablette,табличка,tablet
1764,tablette,плитка,bar
1765,parent,родители,parent
1766,parent,родственник,relative
1767,parent,родственник,relation
1768,parent,родственник,kinsman
1769,parent,родственник,sibling
1770,parent,родительский организм,parent
1771,parent,предки,parent
1772,parent,исходный элемент,no_equality
1773,parent,исходное вещество,no_equality
1774,parent,родительский,parental
1775,parent,родственный,related
1776,parent,исходный,no_equality
1777,océan,океан,ocean
1778,océan,океан,sea
1779,geler,заморозить,freeze
1780,geler,заморозить,ice
1781,geler,замерзать,freeze
1782,geler,промерзнуть,no_equality
1783,geler,превращаться в лед,ice
1784,geler,блокировать,freeze
1785,geler,блокировать,block
1786,geler,перемерзнуть,no_equality
1787,geler,обмерзнуть,no_equality
1788,geler,подмерзнуть,no_equality
1789,geler,смерзаться,no_equality
1790,geler,леденить,no_equality
1791,geler,прерывать,no_equality
1792,halieutique,промысловый,no_equality
1793,épicé,пряный,spicy
1794,épicé,пряный,spiced
1795,épicé,пряный,spicier
1796,plus tard,позже,later
1797,plus tard,позже,subsequently
1798,plus tard,позже,afterwards
1799,plus tard,позже,another time
1800,plus tard,позже,thereafter
1801,plus tard,позже,afterward
1802,plus tard,позже,after
1803,plus tard,позже,then
1804,plus tard,позже,late
1805,plus tard,позже,
1806,plus tard,потом,later
1807,plus tard,потом,subsequently
1808,plus tard,потом,afterwards
1809,plus tard,потом,after
1810,plus tard,потом,then
1811,plus tard,потом,
1812,plus tard,после,later
1813,plus tard,после,afterwards
1814,plus tard,после,after
1815,plus tard,после,then
1816,plus tard,после,
1817,buzzer,зуммер,buzzer
1818,séculaire,вековой,secular
1819,séculaire,вековой,age-old
1820,séculaire,вековой,centuries-old
1821,séculaire,вековой,century-old
1822,séculaire,вековой,century-long
1823,séculaire,светский,secular
1824,séculaire,исконный,no_equality
1825,astre,небесное светило,heavenly body
1826,astre,звезда,star
1827,jurisprudence,прецедентное право,case law
1828,jurisprudence,прецедентное право,case-law
1829,jurisprudence,прецедентное право,caselaw
1830,jurisprudence,юриспруденция,jurisprudence
1831,faire,сделать,make
1832,faire,сделать,get
1833,faire,сделать,take
1834,faire,сделать,give
1835,faire,быть,make
1836,faire,быть,get
1837,faire,быть,go
1838,faire,быть,happen
1839,faire,велеть,no_equality
1840,faire,совершить,make
1841,faire,совершить,take
1842,faire,совершить,
1843,faire,получить,get
1844,faire,получить,provide
1845,faire,получить,
1846,faire,сказать,
1847,faire,играть,act
1848,faire,играть,
1849,faire,посетить,no_equality
1850,faire,считать,
1851,faire,стоить,take
1852,euro,евро,euro
1853,euro,евро,eur
1854,euro,евро,non-euro
1855,euro,евро,euro-based
1856,pencher,наклониться,lean
1857,pencher,наклониться,bend over
1858,pencher,наклониться,bend down
1859,pencher,наклонять,lean
1860,pencher,наклонять,tilt
1861,pencher,завалиться,no_equality
1862,pencher,накренить,no_equality
1863,pencher,пошатнуться,no_equality
1864,relever,поднять,raise
1865,relever,поднять,pick up
1866,relever,поднять,
1867,relever,отмечать,note
1868,relever,решать,meet
1869,relever,решать,address
1870,relever,решать,face
1871,relever,решать,tackle
1872,relever,решать,
1873,relever,вставать,rise
1874,relever,вставать,get up
1875,relever,преодолеть,tackle
1876,relever,преодолеть,overcome
1877,relever,преодолеть,confront
1878,relever,преодолеть,
1879,relever,приподниматься,no_equality
1880,relever,освобождать,relieve
1881,relever,освобождать,release
1882,relever,реагировать,meet
1883,relever,реагировать,address
1884,relever,реагировать,respond
1885,relever,реагировать,
1886,relever,получать,
1887,relever,запеленговать,no_equality
1888,relever,подчиняться,
1889,moment,момент,time
1890,moment,момент,moment
1891,moment,момент,point
1892,moment,момент,timing
1893,moment,момент,minute
1894,moment,момент,stage
1895,moment,момент,second
1896,moment,момент,juncture
1897,moment,момент,instant
1898,moment,момент,momentum
1899,moment,момент,then
1900,moment,момент,
1901,moment,подходящее время,no_equality
1902,moment,настоящее время,
1903,moment,движения,
1904,publicité,реклама,advertising
1905,publicité,реклама,advertisement
1906,publicité,реклама,publicity
1907,publicité,реклама,ad
1908,publicité,реклама,commercial
1909,publicité,реклама,advert
1910,publicité,реклама,advertisment
1911,publicité,реклама,advertizing
1912,publicité,реклама,
1913,publicité,общественность,no_equality
1914,publicité,публичность,publicity
1915,publicité,рекламный ролик,advertisement
1916,publicité,рекламный ролик,commercial
1917,publicité,рекламная деятельность,advertising
1918,publicité,огласка,publicity
1919,publicité,рекламирование,advertising
1920,publicité,рекламирование,advertisement
1921,publicité,рекламное дело,advertising
1922,publicité,рекламное дело,publicity
1923,publicité,рекламное дело,ad
1924,publicité,рекламное дело,promotional
1925,publicité,оглашение,no_equality
1926,électrique,электрический,electric
1927,électrique,электрический,electrical
1928,électrique,электрический,electricity
1929,automne,осень,fall
1930,automne,осень,autumn
1931,brillant,блестящий,brilliant
1932,brillant,блестящий,bright
1933,brillant,блестящий,shiny
1934,brillant,блестящий,glossy
1935,brillant,блестящий,shining
1936,brillant,блестящий,sparkly
1937,brillant,блестящий,excellent
1938,brillant,блестящий,gleaming
1939,brillant,глянцевый,glossy
1940,brillant,светящийся,shiny
1941,brillant,светящийся,glowing
1942,brillant,сияющий,bright
1943,brillant,сияющий,shiny
1944,brillant,сияющий,shining
1945,brillant,сияющий,glowing
1946,brillant,сияющий,sparkling
1947,brillant,сверкающий,shiny
1948,brillant,сверкающий,shining
1949,brillant,сверкающий,glittering
1950,brillant,сверкающий,sparkling
1951,brillant,великолепный,brilliant
1952,brillant,великолепный,excellent
1953,brillant,великолепный,
1954,brillant,талантливый,brilliant
1955,brillant,талантливый,clever
1956,brillant,выдающийся,brilliant
1957,brillant,выдающийся,stellar
1958,brillant,выдающийся,
