,word,local_word,pos,examples,local_examples
1111,interrogation,вопрос,noun,[],[]
1112,rentrer,вернуться домой,verb,[],[]
1113,rentrer,возвращаться,verb,[],[]
1114,rentrer,зайти,verb,[],[]
1115,rentrer,входить,verb,[],[]
1116,rentrer,убирать,verb,[],[]
1117,rentrer,загнать,verb,[],[]
1118,loin,далеко,adverb,['trop loin'],['слишком далеко']
1119,loin,высоко,adjective,[],[]
1120,gamin,мальчишка,noun,[],[]
1121,gamin,пацан,noun,[],[]
1122,gamin,уличный мальчишка,noun,[],[]
1123,gamin,шалун,noun,[],[]
1124,gamin,сорванец,noun,[],[]
1125,gamin,шаловливый,adjective,[],[]
1126,typhus,тиф,noun,[],[]
1127,dire,сказать,verb,"['dire deux mots', 'dire des bêtises', 'dire aux gens', 'également dire']","['сказать два слова', 'говорить глупости', 'рассказать людям', 'также сообщить']"
1128,dire,означать,verb,[],[]
1129,dire,утверждать,verb,[],[]
1130,dire,произнести,verb,[],[]
1131,dire,гласить,verb,[],[]
1132,dire,показывать,verb,[],[]
1133,dire,читать,verb,[],[]
1134,dire,высказать,verb,[],[]
1135,dire,заметить,verb,[],[]
1136,dire,наказать,verb,[],[]
1137,dire,что,pronoun,[],[]
1138,dire,заявление,noun,[],[]
1139,dire,глагол,noun,[],[]
1140,aéroport,аэропорт,noun,"['aéroport de destination', 'aéroport militaire']","['аэропорт назначения', 'военный аэродром']"
1141,aéroport,воздушный порт,noun,[],[]
1142,dimension,измерение,noun,['quatrième dimension'],['четвертое измерение']
1143,dimension,размер,noun,"['dimensions du boîtier', 'dimension internationale']","['размеры корпуса', 'международный масштаб']"
1144,dimension,габарит,noun,['petites dimensions'],['малые габариты']
1145,dimension,габариты,noun,[],[]
1146,dimension,размерность,noun,['haute dimension'],['высокая размерность']
1147,dimension,аспект,noun,['dimensions sociales'],['социальные аспекты']
1148,dimension,значение,noun,[],[]
1149,dimension,свойство,noun,[],[]
1150,dimension,важность,noun,[],[]
1151,dimension,протяжение,noun,[],[]
1152,compléter,дополнять,verb,"['compléter mutuellement', ""compléter l'album"", 'compléter avec succès']","['дополнять друг друга', 'дополнить альбом', 'успешно завершить']"
1153,compléter,заполнить,verb,[],[]
1154,compléter,комплектовать,verb,[],[]
1155,compléter,восполнять,verb,[],[]
1156,compléter,доработать,verb,[],[]
1157,pêcher,рыба,noun,['pêcher en eaux'],['рыба в мутной']
1158,pêcher,рыбалка,noun,[],[]
1159,pêcher,персиковое дерево,noun,[],[]
1160,pêcher,персик,noun,[],[]
1161,pêcher,промысел,noun,[],[]
1162,pêcher,ловить,verb,['pêcher la truite'],['ловить форель']
1163,pêcher,удить рыбу,verb,[],[]
1164,pêcher,добывать,verb,[],[]
1165,pêcher,вытащить,verb,[],[]
1166,voir,видеть,verb,"['bien voir', 'voir nulle part', 'voir les archives', 'voir le portfolio', 'vu comme']","['хорошо видеть', 'увидеть более нигде', 'смотреть архив', 'просмотреть портфолио', 'рассматривать как']"
1167,voir,видеться,verb,[],[]
1168,voir,знать,verb,[],[]
1169,voir,бывать,verb,[],[]
1170,voir,узреть,verb,[],[]
1171,voir,считать,verb,[],[]
1172,voir,испытывать,verb,[],[]
1173,voir,дождаться,verb,[],[]
1174,édition,редактирование,noun,"['édition vidéo', 'édition originale', 'éditions précédentes', 'édition principale', 'choisir édition']","['редактирование видео', 'оригинальное издание', 'предыдущие выпуски', 'главная редакция', 'выбрать команду правка']"
1175,édition,издательское дело,noun,[],[]
1176,édition,версия,noun,['éditions suivantes'],['следующие версии']
1177,édition,тираж,noun,[],[]
1178,édition,книготорговля,noun,[],[]
1179,édition,книгоиздательское дело,noun,[],[]
1180,fil,провод,noun,['fil téléphonique'],['телефонный провод']
1181,fil,проволока,noun,['fil dacier'],['стальная проволока']
1182,fil,нить,noun,"['fil dentaire', 'fils de coton', 'extrémités du fil']","['зубная нить', 'хлопчатобумажные пряжи', 'концы ниток']"
1183,fil,течение,noun,['fil du temps'],['с течение времени']
1184,fil,острие,noun,['fil du rasoir'],['лезвие бритвы']
1185,fil,ход,noun,[],[]
1186,fil,лен,noun,[],[]
1187,fil,леса,noun,[],[]
1188,fil,резец,noun,[],[]
1189,façon,способ,noun,"['modifier la façon', 'façon de vivre', 'façon de solution', 'façon de parler']","['изменять способ', 'образ жизни', 'путь к решению', 'манера говорить']"
1190,façon,обработка,noun,[],[]
1191,façon,манеры,noun,[],[]
1192,façon,внешний вид,noun,[],[]
1193,façon,покрой,noun,[],[]
1194,façon,изготовление,noun,[],[]
1195,façon,отделка,noun,[],[]
1196,façon,церемонии,noun,[],[]
1197,façon,возделывание,noun,[],[]
1198,lumière,свет,noun,"['lumière vive', 'lumière artificielle']","['яркий свет', 'искусственное освещение']"
1199,lumière,огни,noun,[],[]
1200,lumière,светило,noun,[],[]
1201,lumière,световой поток,noun,[],[]
1202,lumière,излучение,noun,[],[]
1203,lumière,просвет,noun,['haute lumière'],['высокий просвет']
1204,lumière,просвещение,noun,['époque des lumières'],['эпоха просвещения']
1205,lumière,окно,noun,[],[]
1206,lumière,отверстие,noun,[],[]
1207,lumière,ясность,noun,[],[]
1208,lumière,световой проем,noun,[],[]
1209,lumière,светоч,noun,[],[]
1210,lumière,благодать,noun,[],[]
1211,dansant,танцующий,participle,[],[]
1212,dansant,танцевальный,adjective,['soirées dansantes'],['танцевальные вечера']
1213,dansant,мерцающий,participle,[],[]
1214,intérêt,интерес,noun,['intérêts fondamentaux'],['коренные интересы']
1215,intérêt,процентная ставка,noun,['intérêt à taux'],['процентная ставка']
1216,intérêt,заинтересованность,noun,['intérêt financier'],['финансовая заинтересованность']
1217,intérêt,процент,noun,['intérêts courus'],['начисленные проценты']
1218,intérêt,процентный доход,noun,[],[]
1219,intérêt,выгода,noun,['intérêt mutuel'],['к взаимная выгода']
1220,intérêt,участие,noun,[],[]
1221,intérêt,ссудный процент,noun,[],[]
1222,intérêt,целесообразность,noun,[],[]
1223,intérêt,занимательность,noun,[],[]
1224,intérêt,сочувствие,noun,[],[]
1225,choisir,выбрать,verb,"['comment choisir', 'choisir une variété', 'soigneusement choisir', 'droit de choisir']","['как правильно выбрать', 'выбирать различные', 'тщательно подобрать', 'право избирать']"
1226,choisir,определить,verb,[],[]
1227,choisir,делать выбор,verb,[],[]
1228,choisir,остановиться,verb,[],[]
1229,choisir,выглядеть,verb,[],[]
1230,choisir,присматривать,verb,[],[]
1231,derrière,позади,preposition,['rester derrière'],['оставаться позади']
1232,derrière,за,preposition,['derrière le volant'],['за рулем']
1233,derrière,вокруг,preposition,[],[]
1234,derrière,вне,preposition,[],[]
1235,derrière,сзади,adverb,['assise derrière'],['сидеть сзади']
1236,derrière,назад,adverb,[],[]
1237,derrière,тыл,noun,[],[]
1238,derrière,тылы,noun,[],[]
1239,derrière,задняя часть,noun,[],[]
1240,derrière,зад,noun,[],[]
1241,écrire,написать,verb,"['écrire une lettre', 'machines à écrire', 'écrire des événements', 'écrire des informations']","['написать письмо', 'пишущие машинки', 'записывать события', 'записать информацию']"
1242,écrire,сочинить,verb,[],[]
1243,écrire,начертать,verb,[],[]
1244,écrire,посылать,verb,[],[]
1245,écrire,строчить,verb,[],[]
1246,problème,проблема,noun,"['problème de déficit', 'des problèmes techniques', 'problème est résolu']","['проблема дефицита', 'технические вопросы', 'задача решается']"
1247,problème,трудность,noun,[],[]
1248,problème,прокол,noun,[],[]
1249,issue,исход,noun,[],[]
1250,issue,выход,noun,[],[]
1251,issue,отходы,noun,[],[]
1252,issue,выход из положения,noun,[],[]
1253,issue,выделение,noun,[],[]
1254,issue,отдушина,noun,[],[]
1255,issue,лазейка,noun,[],[]
1256,tirage,розыгрыш,noun,['participer au tirage'],['участие в розыгрыше']
1257,tirage,заимствование,noun,[],[]
1258,tirage,тираж,noun,['tirages de loterie'],['тиражи лотереи']
1259,tirage,отпечаток,noun,['grands tirages'],['большие отпечатки']
1260,tirage,тяга,noun,['tirage naturel'],['естественная тяга']
1261,tirage,втяжение,noun,[],[]
1262,tirage,натяжение,noun,[],[]
1263,tirage,чек,noun,[],[]
1264,tirage,снимок,noun,[],[]
1265,tirage,тиражирование,noun,[],[]
1266,tirage,копия,noun,[],[]
1267,tirage,выборка,noun,[],[]
1268,tirage,вексель,noun,[],[]
1269,tirage,волочение,noun,[],[]
1270,tirage,воздухопровод,noun,[],[]
1271,passé,прошедший,participle,[],[]
1272,passé,прошлый,adjective,['mois passé'],['прошлый месяц']
1273,passé,прошедшее,participle,[],[]
1274,passé,прошлое,adjective,['passé récent'],['недавнее прошлое']
1275,passé,проведенный,participle,[],[]
1276,passé,прежний,adjective,[],[]
1277,passé,блеклый,adjective,[],[]
1278,passé,после,noun,[],[]
1279,passé,минувшее,noun,[],[]
1280,passé,прошедшее время,noun,[],[]
1281,passé,былое,noun,[],[]
1282,passé,время подготовки,noun,[],[]
1283,finalement,окончательно,adverb,['être finalement'],['быть окончательно']
1284,vedette,кинозвезда,noun,['vedettes de cinéma'],['звезды кино']
1285,vedette,катер,noun,['vedette privée'],['частный катер']
1286,vedette,премьер,noun,[],[]
1287,vedette,дива,noun,[],[]
1288,vedette,главный,adjective,['mettre en vedette'],['в главные роли']
1289,vedette,знаменитый,adjective,[],[]
1290,plume,перо,noun,['trait de plume'],['росчерк пера']
1291,plume,перья,noun,[],[]
1292,plume,полулегкий вес,noun,[],[]
1293,plume,стиль,noun,[],[]
1294,plume,почерк,noun,[],[]
1295,plume,писатель,noun,[],[]
1296,plume,постель,noun,[],[]
1297,plume,султан,noun,[],[]
1298,aérien,воздушный,adjective,"['espace aérien', 'division aérienne']","['воздушное пространство', 'авиационная дивизия']"
1299,aérien,надземный,adjective,['métro aérien'],['надземное метро']
1300,aérien,дыхательный,adjective,['voies aériennes'],['дыхательные пути']
1301,aérien,легкий,adjective,[],[]
1302,aérien,антенна,noun,[],[]
1303,exercice,упражнение,noun,"['exercices respiratoires', 'exercice pratique']","['дыхательные упражнения', 'практическое занятие']"
1304,exercice,финансовый год,noun,[],[]
1305,exercice,осуществление,noun,['exercice des droits'],['осуществление прав']
1306,exercice,бюджетный год,noun,[],[]
1307,exercice,учение,noun,['exercices conjoints'],['совместные учения']
1308,exercice,год,noun,['exercices précédents'],['за предыдущие года']
1309,exercice,действие,noun,[],[]
1310,exercice,хозяйственный год,noun,[],[]
1311,exercice,моцион,noun,[],[]
1312,exercice,пример,noun,[],[]
1313,exercice,ходьба,noun,[],[]
1314,exercice,исполнение обязанностей,noun,[],[]
1315,exercice,бюджетный,adjective,['exercice budgétaire'],['бюджетный период']
1316,exercice,хозяйственный,adjective,[],[]
1317,relativement,относительно,adverb,"['rester relativement stable', 'température relativement', 'relativement simples', 'relativement compliquer']","['оставаться относительно стабильным', 'сравнительно низкая температура', 'довольно простые', 'достаточно сложное']"
1318,domaine,домен,noun,['administrateur de domaine'],['администратор домена']
1319,domaine,область,noun,"['domaine élastique', 'domaine éducatif', 'domaines thématiques', 'les domaines fonctionnels', 'domaines du monde']","['упругая область', 'сфера образования', 'тематические направления', 'функциональные зоны', 'районы мира']"
1320,domaine,достояние,noun,"['le domaine public', 'domaines privés']","['общественное достояние', 'частные владения']"
1321,domaine,интервал,noun,[],[]
1322,domaine,винодельческое хозяйство,noun,[],[]
1323,domaine,государственное имущество,noun,[],[]
1324,blond,блондинка,noun,"['blond platine', 'blanc blond']","['платиновая блондинка', 'белый блондин']"
1325,blond,белокурый,adjective,[],[]
1326,blond,светлый,adjective,['ses cheveux blonds'],['его светлые волосы']
1327,avancé,передовой,adjective,['technologies avancées'],['передовые технологии']
1328,avancé,продвинутый,participle,[],[]
1329,avancé,расширенный,participle,[],[]
1330,avancé,развитой,adjective,[],[]
1331,avancé,авансовый,adjective,[],[]
1332,avancé,выдвинутый,participle,[],[]
1333,avancé,продвинувшийся,participle,[],[]
1334,avancé,поздний,adjective,[],[]
1335,avancé,далеко зашедший,participle,[],[]
1336,avancé,приведенный,participle,[],[]
1337,avancé,глубокий,adjective,[],[]
1338,avancé,высказанный,participle,[],[]
1339,avancé,выдвинутый вперед,participle,[],[]
1340,avancé,преуспевший,participle,[],[]
1341,avancé,выдающийся вперед,adjective,[],[]
1342,avancé,наклон,noun,[],[]
1343,éleveur,заводчик,noun,['éleveurs de chevaux'],['заводчики лошадей']
1344,éleveur,животновод,noun,[],[]
1345,éleveur,винодел,noun,[],[]
1346,superbe,превосходный,adjective,"['superbe combinaison', 'superbe façade', 'admirer la superbe', 'superbes jardins']","['превосходное сочетание', 'великолепный фасад', 'любоваться прекрасным', 'пышные сады']"
1347,superbe,бесподобный,adjective,[],[]
1348,superbe,гордый,adjective,[],[]
1349,superbe,супер,noun,['colle superbe'],['супер клей']
1350,superbe,гордость,noun,[],[]
1351,fan,поклонник,noun,"['fans fidèles', 'fan de football', 'grand fan']","['преданные поклонники', 'футбольный болельщик', 'большая поклонница']"
1352,fan,вентилятор,noun,['fans de plafond'],['потолочные вентиляторы']
1353,prestation,пособие,noun,"['prestations familiales', 'prestation de services']","['семейные пособия', 'предоставление услуги']"
1354,prestation,выплаты,noun,[],[]
1355,prestation,поставки,noun,[],[]
1356,prestation,отделка,noun,[],[]
1357,prestation,выступление,noun,[],[]
1358,prestation,оборудование,noun,[],[]
1359,prestation,обложение,noun,[],[]
1360,prestation,спортивное достижение,noun,[],[]
1361,prestation,довольствие,noun,[],[]
1362,prestation,повинность,noun,[],[]
1363,choix,выбор,noun,"['libre choix', 'choix de réponse']","['свободный выбор', 'вариант ответа']"
1364,choix,ассортимент,noun,['choix de collations'],['ассортимент закусок']
1365,choix,меню,noun,[],[]
1366,choix,решение,noun,['meilleur choix'],['лучшее решение']
1367,choix,усмотрение,noun,[],[]
1368,choix,сорт,noun,['choix de bières'],['сорт пива']
1369,choix,направление,noun,[],[]
1370,choix,избрание,noun,[],[]
1371,ça,это,pronoun,[],[]
1372,courrier,почта,noun,['courrier entrant'],['входящая почта']
1373,courrier,курьер,noun,['société de courrier'],['курьер компании']
1374,courrier,исходящая почта,noun,[],[]
1375,courrier,почтовое сообщение,noun,[],[]
1376,courrier,заказная почта,noun,[],[]
1377,courrier,дипломатический курьер,noun,[],[]
1378,courrier,хроника,noun,[],[]
1379,en effet,действительно,adverb,[],[]
1380,en effet,подлинно,adjective,[],[]
1381,brûlant,жгучий,adjective,"['douleur brûlante', 'sujet brûlant']","['жгучая боль', 'горячая тема']"
1382,brûlant,обжигающий,participle,['rayons brûlants'],['палящие лучи']
1383,brûlant,животрепещущий,adjective,['questions brûlantes'],['животрепещущие вопросы']
1384,brûlant,горящий,participle,[],[]
1385,brûlant,сгоревший,participle,[],[]
1386,brûlant,накаленный,participle,[],[]
1387,définitivement,окончательно,adverb,['supprimer définitivement'],['окончательно удалить']
1388,définitivement,навсегда,adverb,['définitivement perdu'],['потерять навсегда']
1389,définitivement,определенно,adverb,['définitivement prêter'],['определенно готовая']
1390,définitivement,постоянно,adverb,[],[]
1391,définitivement,необратимо,adverb,[],[]
1392,définitivement,вчистую,adverb,[],[]
1393,définitivement,решительно,adverb,[],[]
1394,alarmer,потревожить,verb,['alarmer le bruit'],['потревожить звук']
1395,alarmer,переполошить,verb,[],[]
1396,alarmer,пугать,verb,[],[]
1397,alarmer,поднять по тревоге,verb,[],[]
1398,alarmer,всполошить,verb,[],[]
1399,c'est ça,так,adverb,[],[]
1400,c'est ça,правильно,adverb,[],[]
1401,trajet,поездка,noun,"['trajet de bus', 'durée du trajet', 'prix du trajet', 'trajet dure']","['поездка на автобусе', 'время в пути', 'стоимость проезда', 'дорога занимает']"
1402,trajet,маршрут,noun,['partie du trajet'],['часть маршрута']
1403,trajet,отрезок пути,noun,[],[]
1404,trajet,расстояние,noun,[],[]
1405,trajet,направление,noun,[],[]
1406,trajet,переправа,noun,[],[]
1407,trajet,конец,noun,[],[]
1408,trajet,переход,noun,[],[]
1409,trajet,перегон,noun,[],[]
1410,trajet,свищ,noun,[],[]
1411,précisément,точно,particle,['précisément que possible'],['как можно точнее']
1412,précisément,как раз,adverb,[],[]
1413,précisément,определенно,adverb,[],[]
1414,précisément,специально,adverb,[],[]
1415,précisément,совершенно,adverb,[],[]
1416,précisément,четко,adjective,[],[]
1417,comment,как,adverb,['comment économiser'],['как сэкономить деньги']
1418,comment,каким образом,noun,[],[]
1419,comment,способ,noun,['comment implémenter'],['способы реализации']
1420,comment,а,noun,[],[]
1421,comment,каково,noun,[],[]
1422,comment,устройство,noun,[],[]
1423,baisse,снижение,noun,"['forte baisse', 'une baisse significative', 'baisses des prix', 'baisse de salaire', 'baisse du nombre', 'baisse économique']","['резкое снижение', 'значительное падение', 'понижения цен', 'сокращение заработной платы', 'уменьшение числа', 'экономический спад']"
1424,baisse,удешевление,noun,[],[]
1425,baisse,опускание,noun,[],[]
1426,saisir,ввести,verb,"['saisir un mot', 'saisir votre requête']","['ввести пароль', 'вводить запрос']"
1427,saisir,схватить,verb,"['saisir le marché', 'saisir rapidement', 'saisir la musique']","['захватить рынок', 'быстро схватывать', 'захватывать музыку']"
1428,saisir,ухватиться,verb,[],[]
1429,saisir,понять,verb,[],[]
1430,saisir,указать,verb,['saisir un nom'],['указать имя']
1431,saisir,конфисковать,verb,[],[]
1432,saisir,воспользоваться,verb,['saisir les opportunités'],['воспользоваться возможностями']
1433,saisir,уловить,verb,[],[]
1434,saisir,хвататься,verb,[],[]
1435,saisir,взять,verb,['saisir la carte'],['взять плату']
1436,tasse,чашка,noun,"['tasse de sucre', 'tasses en céramique', 'tasses de papier', 'tasse pleine']","['чашка сахара', 'керамические кружки', 'бумажные стаканчики', 'полная чаша']"
1437,tasse,неприятность,noun,[],[]
1438,tasse,провал,noun,[],[]
1439,tassé,набитый,participle,[],[]
1440,tassé,осевший,participle,[],[]
1441,éventer,обмахивать,verb,[],[]
1442,éventer,проветривать,verb,[],[]
1443,éventer,раскрывать,verb,[],[]
1444,essuyer,протереть,verb,['puis essuyez'],['затем протереть']
1445,essuyer,стереть,verb,[],[]
1446,essuyer,утирать,verb,[],[]
1447,essuyer,перетереть,verb,[],[]
1448,essuyer,потерпеть,verb,[],[]
1449,essuyer,смахнуть,verb,[],[]
1450,essuyer,подтереть,verb,[],[]
1451,essuyer,тыкаться,verb,[],[]
1452,essuyer,осушать,verb,[],[]
1453,vide,пустой,adjective,['maison vide'],['пустой дом']
1454,vide,пустующий,participle,[],[]
1455,vide,вакуумный,adjective,['pompe à vide'],['вакуумный насос']
1456,vide,опорожненный,participle,[],[]
1457,vide,полый,adjective,['formes vides'],['полые формы']
1458,vide,бессодержательный,adjective,[],[]
1459,vide,вакуум,noun,['vide poussé'],['высокий вакуум']
1460,vide,пустота,noun,"['horreur du vide', 'comble le vide']","['не терпеть пустоты', 'заполняет пробел']"
1461,vide,холостой ход,noun,[],[]
1462,vide,ощущение пустоты,noun,[],[]
1463,vide,безвоздушное пространство,noun,[],[]
1464,vide,отсутствие,noun,[],[]
1465,vide,зазор,noun,[],[]
1466,vide,порожняком,noun,[],[]
1467,vide,полость,noun,[],[]
1468,vide,суета,noun,[],[]
1469,vide,вырез,noun,[],[]
1470,vidé,опустошенный,participle,[],[]
1471,vidé,потрошеный,adjective,[],[]
1472,vidé,усталый,adjective,[],[]
1473,chaleureusement,тепло,adverb,['chaleureusement la bienvenue'],['тепло приветствовать']
1474,chaleureusement,с жаром,adverb,[],[]
1475,chaleureusement,горячо,adjective,[],[]
1476,baisser,слабеть,verb,['baisser au cours'],['снижаться в течение']
1477,baisser,упасть,verb,"['fortement baisser', 'continuer à baisser', 'baisser le niveau']","['резко упасть', 'продолжать падать', 'понижать уровень']"
1478,baisser,снизить,verb,"['baisser la tête', 'baisser les bras']","['опустить голову', 'опускать руки']"
1479,baisser,понизиться,verb,[],[]
1480,baisser,убыть,verb,[],[]
1481,additionnel,дополнительный,adjective,['protocoles additionnels'],['дополнительные протоколы']
1482,exercer,осуществлять,verb,"['exercer ses activités', 'exercer régulièrement']","['осуществлять свою деятельность', 'работать регулярно']"
1483,exercer,упражнять,verb,['exercer la fonction'],['выполнять функцию']
1484,exercer,оказывать,verb,['exercer son influence'],['оказывать свое влияние']
1485,exercer,пользоваться,verb,[],[]
1486,exercer,реализовать,verb,[],[]
1487,exercer,нести,verb,[],[]
1488,exercer,совершать,verb,[],[]
1489,cursus,обучение,noun,[],[]
1490,cursus,учебная программа,noun,[],[]
1491,cursus,срок обучения,noun,[],[]
1492,manquer,пропустить,verb,"['manquer un appel', 'toujours manquer']","['пропустить звонок', 'всегда пропускать']"
1493,manquer,не хватать,verb,[],[]
1494,manquer,отсутствовать,verb,[],[]
1495,manquer,потерять,verb,[],[]
1496,manquer,нарушать,verb,[],[]
1497,manquer,не выполнять,verb,[],[]
1498,manquer,изменить,verb,[],[]
1499,manquer,не сделать,verb,[],[]
1500,manquer,не попасть,verb,[],[]
1501,manquer,отказать,verb,[],[]
1502,manquer,не удаваться,verb,[],[]
1503,humblement,смиренно,adverb,['demander humblement'],['смиренно просить']
1504,humblement,скромно,adverb,[],[]
1505,humblement,бедно,adverb,[],[]
1506,sécheresse,засуха,noun,['une grave sécheresse'],['сильная засуха']
1507,sécheresse,сухость,noun,['sécheresse cutanée'],['сухость кожи']
1508,sécheresse,бездушие,noun,[],[]
1509,sécheresse,скудость,noun,[],[]
1510,sécheresse,суровость,noun,[],[]
1511,sécheresse,резкость,noun,[],[]
1512,chambre,номер,noun,['chambre lit queen'],['номер с кроватью']
1513,chambre,комната,noun,"['petite chambre', 'chambre de compression', 'hauteur de chambre']","['небольшая комната', 'камера сжатия', 'высота помещения']"
1514,chambre,горница,noun,[],[]
1515,chambre,патронник,noun,[],[]
1516,chambre,каюта,noun,[],[]
1517,chambre,судебная коллегия,noun,[],[]
1518,chambre,гнездо,noun,[],[]
1519,chambre,рабочее пространство,noun,[],[]
1520,chambre,коробка,noun,[],[]
1521,chambre,резервуар,noun,[],[]
1522,Chambre,Палата,noun,[],[]
1523,Chambre,парламент,noun,[],[]
1524,poisson,рыба,noun,"['poisson frit', 'poissons rouges']","['жареная рыба', 'золотые рыбки']"
1525,poisson,поплавок,noun,[],[]
1526,apprendre,учиться,verb,"['apprendre la musique', ""apprendre l'art"", 'apprendre le japonais', 'apprendre les bases']","['учиться музыке', 'научиться искусству', 'изучать японский язык', 'изучить основы']"
1527,apprendre,узнать,verb,['apprendre plus'],['узнать больше']
1528,apprendre,выучить,verb,"[""apprendre l'espagnol"", 'jésus apprit', 'apprendre aux enfants']","['выучить испанский язык', 'иисус учил', 'обучать детей']"
1529,apprendre,освоить,verb,[],[]
1530,apprendre,разучивать,verb,[],[]
1531,puissance,мощность,noun,"['puissance nominale', 'exploiter la puissance']","['номинальная мощность', 'использовать возможности']"
1532,puissance,сила,noun,"['équilibre de puissance', 'volonté de puissance', 'puissance militaire', 'les grandes puissances']","['баланс силы', 'воля к власти', 'военная мощь', 'великие державы']"
1533,puissance,власти,noun,[],[]
1534,puissance,потенция,noun,['puissance masculine'],['мужская потенция']
1535,puissance,особенность,noun,[],[]
1536,puissance,степень,noun,[],[]
1537,puissance,влияние,noun,[],[]
1538,puissance,движущая сила,noun,[],[]
1539,danse,танец,noun,"['danses folkloriques', 'danse macabre']","['народные танцы', 'пляска смерти']"
1540,danse,танцующий,noun,[],[]
1541,danse,дело,noun,[],[]
1542,danse,выговор,noun,[],[]
1543,danse,бои,noun,[],[]
1544,danse,действие,noun,[],[]
1545,danse,покачивание,noun,[],[]
1546,danse,драка,noun,[],[]
1547,fût,стойка,noun,[],[]
1548,fût,корпус,noun,[],[]
1549,fût,стержень,noun,[],[]
1550,fût,колонна,noun,[],[]
1551,fût,бочка,noun,[],[]
1552,fût,рукоятка,noun,[],[]
1553,fût,колодка,noun,[],[]
1554,millier,тысяча,numeral,[],[]
1555,millier,множество,noun,[],[]
1556,tombe,могила,noun,"['pilleurs de tombes', 'tombe de toutankhamon']","['грабители могил', 'гробница тутанхамона']"
1557,tombe,водопад,noun,[],[]
1558,tombe,надгробный камень,noun,[],[]
1559,tombé,упавший,participle,[],[]
1560,tombé,падший,adjective,[],[]
1561,but,цель,noun,"['but final', 'implémenter les buts', 'but fonctionnel']","['конечная цель', 'реализации задач', 'функциональное назначение']"
1562,but,гол,noun,"['marquer un but', 'ligne de but']","['забить гол', 'линия ворот']"
1563,but,намерение,noun,['but principal'],['главное намерение']
1564,but,мишень,noun,[],[]
1565,but,финиш,noun,[],[]
1566,but,корзина,noun,[],[]
1567,sélection,выбор,noun,"['critère de sélection', 'principe de sélection', 'sélection individuelle', 'périmètre de sélection']","['критерий выбора', 'принцип отбора', 'индивидуальный подбор', 'объем выборки']"
1568,sélection,выделение,noun,['sélection précédemment active'],['активное выделение']
1569,sélection,селекция,noun,[],[]
1570,sélection,естественный отбор,noun,[],[]
1571,sélection,настройка,noun,[],[]
1572,sélection,переключение,noun,['levier de sélection'],['рычаг переключения']
1573,sélection,сборная,noun,['sélections nationales'],['национальные сборные']
1574,sélection,отсеивание,noun,[],[]
1575,sélection,собрание,noun,[],[]
1576,sélection,отобранные кандидаты,noun,[],[]
1577,sélection,сепарация,noun,[],[]
1578,sélection,элита,noun,[],[]
1579,percer,просверлить,verb,[],[]
1580,percer,пронзить,verb,[],[]
1581,percer,прорваться,verb,[],[]
1582,percer,разгадать,verb,[],[]
1583,percer,прорубать,verb,[],[]
1584,percer,проникнуть,verb,[],[]
1585,ordonner,приказать,verb,[],[]
1586,ordonner,упорядочить,verb,[],[]
1587,ordonner,повелевать,verb,[],[]
1588,ordonner,рукополагать,verb,[],[]
1589,ordonner,заказать,verb,[],[]
1590,ordonner,прописать,verb,[],[]
1591,ordonner,приводить в порядок,verb,[],[]
1592,ordonner,сортировать,verb,[],[]
1593,sport,спорт,noun,['sport populaire'],['популярный вид спорта']
1594,prescrire,предписать,verb,['médicaments prescrits'],['предписанные лекарства']
1595,prescrire,прописать,verb,['médecin prescrit'],['врач назначает']
1596,prescrire,выписывать,verb,[],[]
1597,prescrire,предусматривать,verb,[],[]
1598,prescrire,предначертать,verb,[],[]
1599,accord,соглашение,noun,"['accord intergouvernemental', 'accord unanime', 'par accord mutuel', 'accord tripartite']","['межправительственное соглашение', 'единодушное согласие', 'по взаимная договоренность', 'трехсторонний договор']"
1600,accord,аккорд,noun,['accord final'],['финальный аккорд']
1601,accord,соответствие,noun,['agir en accord'],['действовать в соответствии']
1602,accord,лицензионный договор,noun,[],[]
1603,accord,согласованность,noun,[],[]
1604,accord,гармония,noun,[],[]
1605,accord,лицензионная сделка,noun,[],[]
1606,accord,лад,noun,[],[]
1607,accord,настройка,noun,[],[]
1608,accord,перестройка,noun,[],[]
1609,accord,помолвка,noun,[],[]
1610,quitter,покинуть,verb,"['quitter cette page', 'quitter le nid', 'quitter la scène', 'quitter la maison', 'quitter une fonction', 'quitter votre emploi']","['покинуть эту страницу', 'покидать гнездо', 'оставить сцену', 'уйти из дома', 'оставлять должность', 'бросить свою работу']"
1611,quitter,выйти,verb,['quitter la partie'],['выйти из игры']
1612,quitter,закрыть,verb,['puis quitter'],['затем закрыть']
1613,quitter,уехать,verb,[],[]
1614,quitter,выбыть,verb,[],[]
1615,quitter,выпустить из рук,verb,[],[]
1616,troupe,войска,noun,[],[]
1617,troupe,труппа,noun,['troupe du théâtre'],['труппа театра']
1618,troupe,отряд,noun,[],[]
1619,troupe,войсковая часть,noun,[],[]
1620,troupe,банда,noun,[],[]
1621,troupe,группа,noun,[],[]
1622,troupe,толпа,noun,[],[]
1623,troupe,отряд скаутов,noun,[],[]
1624,troupe,стая,noun,[],[]
1625,troupe,рядовой состав,noun,[],[]
1626,troupe,рой,noun,[],[]
1627,troupe,куча,noun,[],[]
1628,expertise,экспертиза,noun,['expertise judiciaire'],['судебная экспертиза']
