,ru,fr,en
1880,холод,froid,chill
1881,холод,froid,coldness
1882,холод,froid,freezing
1883,холод,réfrigération,cold
1884,холод,réfrigération,freezing
1885,холод,frigo,no_equality
1886,холод,F,no_equality
1887,ну,eh bien,yeah
1888,ну,eh bien,then
1889,ну,eh bien,i mean
1890,ну,mais,but
1891,ну,mais,it's
1892,ну,mais,then
1893,ну,tiens,hey
1894,ну,bien sûr,i mean
1895,ну,hein,yeah
1896,ну,hein,hey
1897,ну,ça vient,no_equality
1898,ну,tu vois,i mean
1899,ну,de quoi,no_equality
1900,ну,houp,no_equality
1901,ну,ma foi,no_equality
1902,ну,hem,no_equality
1903,ну,que diable,no_equality
1904,ну,attendez voir,no_equality
1905,ну,sus,no_equality
1906,ну,"allons, bon",no_equality
1907,ну,tu exagères,no_equality
1908,ну,à l'autre,no_equality
1909,ну,pour quand,no_equality
1910,крепость,forteresse,fortress
1911,крепость,forteresse,castle
1912,крепость,forteresse,stronghold
1913,крепость,château,fortress
1914,крепость,château,castle
1915,крепость,château,stronghold
1916,крепость,fortification,fortress
1917,крепость,force,strength
1918,крепость,place,no_equality
1919,крепость,solidité,strength
1920,крепость,pourcentage d'alcool,no_equality
1921,крепость,pointe,no_equality
1922,крепость,montant,no_equality
1923,оборудовать,équiper,equip
1924,оборудовать,équiper,furnish
1925,оборудовать,équiper,install
1926,оборудовать,organiser,no_equality
1927,оборудовать,accommoder,no_equality
1928,оборудовать,ventiler,no_equality
1929,поднять,soulever,raise
1930,поднять,soulever,lift
1931,поднять,soulever,elevate
1932,поднять,soulever,hoist
1933,поднять,susciter,raise
1934,поднять,aborder,raise
1935,поднять,redresser,raise
1936,поднять,lancer,no_equality
1937,поднять,remuer,no_equality
1938,поднять,décoller,no_equality
1939,поднять,mettre debout,no_equality
1940,поднять,capter,pick up
1941,поднять,récolter,raise
1942,отпечаток пальца,empreinte digitale,fingerprint
1943,отпечаток пальца,empreinte digitale,thumbprint
1944,отпечаток пальца,dactylogramme,no_equality
1945,местечко,bourg,town
1946,впитаться,pénétrer,no_equality
1947,впитаться,s'absorber,no_equality
1948,благоразумие,prudence,prudence
1949,благоразумие,prudence,prudent
1950,благоразумие,sagesse,prudence
1951,благоразумие,sagesse,wisdom
1952,благоразумие,sagesse,good sense
1953,благоразумие,raison,reason
1954,благоразумие,raison,good sense
1955,благоразумие,sens commun,wisdom
1956,управить,régir,no_equality
1957,управить,piloter,no_equality
1958,пересечение,intersection,crossing
1959,пересечение,intersection,intersection
1960,пересечение,intersection,cross
1961,пересечение,intersection,junction
1962,пересечение,traversée,crossing
1963,пересечение,traversée,cross
1964,пересечение,recoupement,intersection
1965,пересечение,coupé,no_equality
1966,пересечение,rencontre,no_equality
1967,пересечение,découpage,no_equality
1968,пересечение,entrecroisement,intersection
1969,пересечение,entrecroisement,crossover
1970,пересечение,cisaillement,no_equality
1971,пересечение,int,no_equality
1972,пересечение,partie commune,no_equality
1973,до этого,auparavant,before
1974,до этого,auparavant,earlier
1975,до этого,auparavant,previously
1976,до этого,auparavant,hitherto
1977,до этого,auparavant,ago
1978,до этого,auparavant,formerly
1979,до этого,auparavant,beforehand
1980,до этого,auparavant,heretofore
1981,закрытие,fermeture,closure
1982,закрытие,fermeture,closing
1983,закрытие,fermeture,close
1984,закрытие,fermeture,closing down
1985,закрытие,fermeture,closed
1986,закрытие,fermeture,shutdown
1987,закрытие,fermeture,shutting
1988,закрытие,fermeture,shut down
1989,закрытие,obturation,closure
1990,закрытие,obturation,closing
1991,закрытие,levée,no_equality
1992,закрытие,barrage,no_equality
1993,закрытие,abri,no_equality
1994,закрытие,relevage,no_equality
1995,вставать,se lever,get up
1996,вставать,se lever,wake up
1997,вставать,se lever,stand
1998,вставать,se lever,stand up
1999,вставать,se lever,rise
2000,вставать,se lever,arise
2001,вставать,se lever,get off
2002,вставать,réveiller,wake up
2003,вставать,se dresser,stand
2004,вставать,relever,get up
2005,вставать,relever,rise
2006,уложить,empiler,no_equality
2007,уложить,assagir les cheveux,no_equality
2008,уложить,mettre,put
2009,уложить,mettre,tuck
2010,уложить,mettre,wear
2011,уложить,ranger,put
2012,уложить,allonger,recline
2013,уложить,allonger,lie down
2014,уложить,appuyer,no_equality
2015,уложить,tuer,no_equality
2016,вставка,insertion,insert
2017,вставка,insertion,inserting
2018,вставка,insertion,insertion
2019,вставка,insert,insert
2020,вставка,encadré,box
2021,вставка,encadré,textbox
2022,вставка,intercalation,no_equality
2023,вставка,ajout,insert
2024,вставка,applique,no_equality
2025,вставка,sertissage,no_equality
2026,вставка,cale,no_equality
2027,вставка,interpolation,no_equality
2028,вставка,pièce d'écartement,no_equality
2029,вставка,pastille,no_equality
2030,вставка,additif,no_equality
2031,вставка,vitrage,no_equality
2032,провести,tenir,hold
2033,провести,tenir,conduct
2034,провести,tenir,make
2035,провести,organiser,hold
2036,провести,organiser,conduct
2037,провести,organiser,run
2038,провести,organiser,convene
2039,провести,organiser,host
2040,провести,organiser,organize
2041,провести,organiser,mount
2042,провести,accueillir,hold
2043,провести,accueillir,meet
2044,провести,accueillir,host
2045,провести,passer sur,no_equality
2046,провести,tirer,make
2047,провести,occuper,hold
2048,провести,tracer,no_equality
2049,провести,faire passer,run
2050,провести,construire,make
2051,передовой,de pointe,advanced
2052,передовой,de pointe,cutting-edge
2053,передовой,de pointe,state-of-the-art
2054,передовой,avancé,advanced
2055,передовой,avancé,forward
2056,передовой,avancé,progressive
2057,передовой,d'avant-garde,advanced
2058,передовой,d'avant-garde,cutting-edge
2059,передовой,d'avant-garde,progressive
2060,передовой,d'avant-garde,state-of-the-art
2061,передовой,d'avant-garde,pioneering
2062,передовой,novateur,innovative
2063,передовой,novateur,pioneering
2064,передовой,précurseur,pioneering
2065,передовой,en flèche,no_equality
2066,передовой,de choc,no_equality
2067,передовой,avancée,advanced
2068,передовой,gardiste,no_equality
2069,полностью,entièrement,fully
2070,полностью,entièrement,completely
2071,полностью,entièrement,full
2072,полностью,entièrement,entirely
2073,полностью,entièrement,totally
2074,полностью,entièrement,wholly
2075,полностью,entièrement,whole
2076,полностью,entièrement,absolutely
2077,полностью,entièrement,altogether
2078,полностью,entièrement,wholeheartedly
2079,полностью,entièrement,exclusively
2080,полностью,entièrement,thoroughly
2081,полностью,entièrement,complete
2082,полностью,entièrement,all the way
2083,полностью,parfaitement,fully
2084,полностью,parfaitement,completely
2085,полностью,parfaitement,entirely
2086,полностью,parfaitement,totally
2087,полностью,parfaitement,absolutely
2088,полностью,parfaitement,perfectly
2089,полностью,parfaitement,quite
2090,полностью,parfaitement,thoroughly
2091,полностью,fin,no_equality
2092,полностью,à plein,fully
2093,полностью,à plein,full
2094,полностью,en plein,fully
2095,полностью,à part entière,fully
2096,полностью,au complet,no_equality
2097,полностью,purement,completely
2098,полностью,purement,entirely
2099,полностью,purement,wholly
2100,полностью,purement,exclusively
2101,полностью,radicalement,completely
2102,полностью,radicalement,entirely
2103,полностью,radicalement,totally
2104,полностью,in extenso,in extenso
2105,полностью,cent fois,no_equality
2106,рукополагать,ordonner,no_equality
2107,ассигнование,allocation,allocation
2108,ассигнование,allocation,provision
2109,ассигнование,allocation,appropriation
2110,ассигнование,allocation,allocating
2111,ассигнование,crédits alloués,allocation
2112,ассигнование,crédits alloués,appropriation
2113,ассигнование,crédits,allocation
2114,ассигнование,crédits,provision
2115,ассигнование,crédits,appropriation
2116,ассигнование,sommes allouées,no_equality
2117,ассигнование,assignation,allocation
2118,наилучшим образом,le mieux,best
2119,наилучшим образом,le mieux,better
2120,наилучшим образом,le mieux possible,no_equality
2121,действительно,vraiment,really
2122,действительно,vraiment,indeed
2123,действительно,vraiment,actually
2124,действительно,vraiment,truly
2125,действительно,vraiment,real
2126,действительно,vraiment,genuinely
2127,действительно,vraiment,seriously
2128,действительно,vraiment,definitely
2129,действительно,vraiment,certainly
2130,действительно,en effet,indeed
2131,действительно,en effet,actually
2132,действительно,en effet,in fact
2133,действительно,en effet,effectively
2134,действительно,de fait,no_equality
2135,действительно,il est vrai,indeed
2136,действительно,il est vrai,it is true
2137,действительно,il est vrai,certainly
2138,действительно,il est vrai,it was true
2139,действительно,certainement,indeed
2140,действительно,certainement,definitely
2141,действительно,certainement,certainly
2142,действительно,en réalité,really
2143,действительно,en réalité,indeed
2144,действительно,en réalité,actually
2145,действительно,en réalité,in fact
2146,действительно,en réalité,effectively
2147,действительно,par exemple,no_equality
2148,действительно,actuellement,actually
2149,действительно,pour cela,no_equality
2150,действительно,positivement,no_equality
2151,действительно,vrai,really
2152,действительно,vrai,indeed
2153,действительно,vrai,actually
2154,действительно,vrai,truly
2155,быть компетентным,connaître,no_equality
2156,быть компетентным,assurer,no_equality
2157,родная мать,mère,no_equality
2158,троп,trope,trope
2159,бобр,castor,beaver
2160,бобр,castor,beav
2161,бобр,bièvre,beaver
2162,артикул,article,item
2163,артикул,référence,no_equality
2164,простой,simple,simple
2165,простой,simple,easy
2166,простой,simple,mere
2167,простой,simple,plain
2168,простой,simple,straightforward
2169,простой,simple,ordinary
2170,простой,simple,basic
2171,простой,simple,easier
2172,простой,simple,simplicity
2173,простой,inactivité,no_equality
2174,простой,temps mort,downtime
2175,простой,ordinaire,simple
2176,простой,ordinaire,plain
2177,простой,ordinaire,ordinary
2178,простой,ordinaire,common
2179,простой,premier,no_equality
2180,простой,pur,simple
2181,простой,pur,mere
2182,простой,pur,plain
2183,простой,pur,outright
2184,простой,tout simple,no_equality
2185,простой,temps de panne,downtime
2186,простой,immobilisation,standstill
2187,простой,pur et simple,outright
2188,простой,simple comme bonjour,no_equality
2189,простой,trivial,no_equality
2190,простой,simplicité,simplicity
2191,простой,indisponibilité,downtime
2192,простой,arrêt,standstill
2193,простой,nature,plain
2194,простой,nature,natural
2195,простой,peuple,no_equality
2196,простой,surestaries,no_equality
2197,простой,souffrance,no_equality
2198,простой,chômage,no_equality
2199,угон,détournement,hijacking
2200,угон,détournement,hijack
2201,вентилятор,ventilateur,fan
2202,вентилятор,ventilateur,ventilator
2203,вентилятор,ventilateur,vent
2204,вентилятор,fan,fan
2205,вентилятор,dispositif de ventilation,ventilator
2206,вентилятор,appareil de ventilation,no_equality
2207,вентилятор,machine soufflante,no_equality
2208,вентилятор,accélérateur de tirage,no_equality
2209,вентилятор,machine à vent,no_equality
2210,отдаленность,éloignement,remoteness
2211,отдаленность,éloignement,distance
2212,отдаленность,éloignement,remote location
2213,чисто,pur,pure
2214,чисто,pur,mere
2215,чисто,purement,purely
2216,чисто,purement,merely
2217,чисто,purement,strictly
2218,чисто,purement,simply
2219,чисто,purement,exclusively
2220,чисто,purement,sheer
2221,чисто,c'est propre,no_equality
2222,чисто,entièrement,exclusively
2223,чисто,strictement,purely
2224,чисто,strictement,strictly
2225,родители,parents,parent
2226,родители,parents,mom and dad
2227,родители,parents,folks
2228,родители,parents,parental
2229,родители,parents,family
2230,родители,parents,families
2231,родители,parents,mother and father
2232,родители,parent,parent
2233,сиротливо,seul,no_equality
2234,престарелый,âgé,elderly
2235,престарелый,âgé,aged
2236,бесповоротный,irrévocable,irrevocable
2237,чаяние,attente,no_equality
2238,изрядный,considérable,no_equality
2239,смысл,sens,meaning
2240,смысл,sens,sense
2241,смысл,sens,point
2242,смысл,sens,significance
2243,смысл,signification,meaning
2244,смысл,signification,sense
2245,смысл,signification,significance
2246,смысл,signification,meaningful
2247,смысл,signification,import
2248,смысл,sentiment,sense
2249,смысл,raison,sense
2250,смысл,raison,point
2251,смысл,raison,reason
2252,смысл,raison,purpose
2253,смысл,esprit,sense
2254,смысл,finalité,purpose
2255,смысл,entente,no_equality
2256,группировка,regroupement,group
2257,группировка,regroupement,grouping
2258,группировка,regroupement,clustering
2259,группировка,agrégation,clustering
2260,группировка,coterie,clique
2261,группировка,dispositif,no_equality
2262,накренить,pencher,no_equality
2263,отдельный,séparé,separate
2264,отдельный,séparé,distinct
2265,отдельный,séparé,stand-alone
2266,отдельный,séparé,discrete
2267,отдельный,séparé,detached
2268,отдельный,individuel,separate
2269,отдельный,individuel,individual
2270,отдельный,individuel,single
2271,отдельный,individuel,private
2272,отдельный,individuel,independent
2273,отдельный,individuel,discrete
2274,отдельный,individuel,detached
2275,отдельный,indépendant,separate
2276,отдельный,indépendant,stand-alone
2277,отдельный,indépendant,independent
2278,отдельный,certain,particular
2279,отдельный,certains,individual
2280,отдельный,certains,particular
2281,отдельный,certains,selected
2282,отдельный,différent,separate
2283,отдельный,différent,distinct
2284,отдельный,propre,separate
2285,отдельный,propre,individual
2286,отдельный,à part,separate
2287,отдельный,sporadique,no_equality
2288,отдельный,solitaire,isolated
2289,отдельный,disjoint,separate
2290,слышать,entendre,hear
2291,слышать,entendre,say
2292,слышать,entendre parler,hear
2293,слышать,entendre parler,listen to
2294,слышать,entendre dire,hear
2295,слышать,entendre dire,say
2296,слышать,distinguer,no_equality
2297,слышать,ouïr,hear
2298,повторять,répéter,repeat
2299,повторять,répéter,reiterate
2300,повторять,répéter,say it again
2301,повторять,répéter,replicate
2302,повторять,répéter,tell
2303,повторять,refaire,repeat
2304,повторять,refaire,renew
2305,повторять,imiter,replicate
2306,повторять,réviser,revise
2307,повторять,réviser,review
2308,повторять,multiplier,replicate
2309,повторять,rechanter,no_equality
2310,повторять,enfoncer le clou,no_equality
2311,повторять,répliquer,replicate
2312,повторять,filer,no_equality
2313,повторять,ressasser,no_equality
2314,повторять,rééditer,repeat
2315,необычное,insolite,unusual
2316,необычное,insolite,extraordinary
2317,необычное,insolite,strange
2318,необычное,insolite,odd
2319,необычное,insolite,weird
2320,необычное,insolite,peculiar
2321,указывать,indiquer,indicate
2322,указывать,indiquer,tell
2323,указывать,indiquer,specify
2324,указывать,indiquer,point
2325,указывать,indiquer,state
2326,указывать,indiquer,point out
2327,указывать,indiquer,show
2328,указывать,indiquer,suggest
2329,указывать,indiquer,include
2330,указывать,indiquer,identify
2331,указывать,indiquer,enter
2332,указывать,indiquer,denote
2333,указывать,indiquer,quote
2334,указывать,figurer,include
2335,указывать,identifier,identify
2336,указывать,mentionner,indicate
2337,указывать,mentionner,specify
2338,указывать,mentionner,state
2339,указывать,mentionner,point out
2340,указывать,mentionner,include
2341,указывать,mentionner,identify
2342,указывать,mentionner,mention
2343,указывать,mentionner,note
2344,указывать,mentionner,quote
2345,указывать,répertorier,identify
2346,указывать,énoncer,specify
2347,указывать,énoncer,state
2348,указывать,fixer,specify
2349,указывать,fixer,set
2350,указывать,lister,no_equality
2351,указывать,renseigner,enter
2352,указывать,enseigner,show
2353,указывать,millésimer,no_equality
2354,влюбляться,s'éprendre,fall in love
2355,въехать,entrer,enter
2356,въехать,s'engager,no_equality
2357,въехать,monter sur,no_equality
2358,въехать,admettre,no_equality
2359,сломаться,se casser,break
2360,сломаться,se casser,be broken
2361,сломаться,se casser,snap
2362,сломаться,être cassé,be broken
2363,сломаться,se briser,break
2364,сломаться,se briser,be broken
2365,сломаться,être brisé,be broken
2366,сломаться,se rompre,break
2367,сломаться,se rompre,be broken
2368,тысячный,millième,thousandth
2369,тысячный,millième,"1,000th"
2370,тысячный,mille,no_equality
2371,тысячный,de quelques milliers,no_equality
2372,плита,cuisinière,stove
2373,плита,cuisinière,oven
2374,плита,cuisinière,cooker
2375,плита,cuisinière,range
2376,плита,plaque,plate
2377,плита,plaque,slab
2378,плита,poêle,stove
2379,плита,poêle,oven
2380,плита,plan de cuisson,no_equality
2381,плита,hourdis,slab
2382,плита,tôle forte,plate
2383,плита,sole,plate
2384,плита,tablette,no_equality
2385,лампочка,ampoule,light bulb
2386,лампочка,ampoule,bulb
2387,лампочка,ampoule,lightbulb
2388,лампочка,ampoule,light-bulb
2389,лампочка,ampoule,lamp
2390,лампочка,loupiote,no_equality
2391,входное устройство,entrée,entry
2392,входное устройство,entrée,entrance
2393,входное устройство,entrée,inlet
2394,львица,lionne,lioness
2395,львица,lionne,lion
2396,ленточный,rubané,no_equality
2397,обмахивать,éventer,fan
2398,украсть,voler,steal
2399,украсть,voler,snatch
2400,украсть,voler,swipe
2401,украсть,voler,lift
2402,украсть,voler,rob
2403,украсть,fabriquer,no_equality
2404,украсть,se faire,no_equality
2405,украсть,effacer,no_equality
2406,украсть,lever,no_equality
2407,украсть,arracher,snatch
2408,украсть,arracher,lift
2409,украсть,asphyxier,no_equality
2410,украсть,taxer,no_equality
2411,украсть,choper,grab
2412,украсть,harper,no_equality
2413,украсть,faire sauter,no_equality
2414,кокосовая пальма,cocotier,no_equality
2415,верно,sûrement,surely
2416,верно,correctement,right
2417,верно,correctement,correctly
2418,верно,correctement,rightly
2419,верно,correctement,correct
2420,верно,loyalement,faithfully
2421,верно,loyalement,loyally
2422,верно,justement,yeah
2423,верно,justement,correctly
2424,верно,justement,rightly
2425,верно,bien,right
2426,верно,bien,okay
2427,верно,exactement,right
2428,верно,exactement,yes
2429,верно,fidèlement,true
2430,верно,fidèlement,faithfully
2431,верно,fidèlement,truly
2432,верно,fidèlement,loyally
2433,верно,probablement,surely
2434,верно,c'est juste,no_equality
2435,верно,c'est sûr,surely
2436,край,bord,edge
2437,край,bord,brink
2438,край,bord,side
2439,край,bord,rim
2440,край,extrémité,edge
2441,край,extrémité,side
2442,край,extrémité,extremity
2443,край,contour,edge
2444,край,région,province
2445,край,région,region
2446,край,région,area
2447,край,frange,no_equality
2448,край,lisse,no_equality
2449,край,terre,land
2450,край,ourlet,no_equality
2451,край,aile,side
2452,рекламное дело,publicité,advertising
2453,рекламное дело,publicité,ad
2454,рекламное дело,publicité,promotional
2455,рекламное дело,publicité,publicity
2456,относительно,relativement,relatively
2457,относительно,relativement,comparatively
2458,относительно,relativement,fairly
2459,относительно,relativement,rather
2460,относительно,relativement,reasonably
2461,относительно,quant à,regarding
2462,относительно,quant à,about
2463,относительно,quant à,concerning
2464,относительно,quant à,with regard to
2465,относительно,quant à,relative to
2466,относительно,quant à,as to
2467,относительно,quant à,over
2468,относительно,quant à,with respect to
2469,относительно,quant à,as regards
2470,относительно,quant à,in respect of
2471,относительно,relativement à,regarding
2472,относительно,relativement à,about
2473,относительно,relativement à,concerning
2474,относительно,relativement à,with regard to
2475,относительно,relativement à,relative to
2476,относительно,relativement à,as to
2477,относительно,relativement à,with respect to
2478,относительно,relativement à,in relation to
2479,относительно,par comparaison,comparatively
2480,относительно,en fait de,no_equality
2481,относительно,concernant,no_equality
2482,относительно,sur,about
2483,относительно,sur,over
2484,относительно,touchant,no_equality
2485,относительно,envers,no_equality
2486,экипировать,équiper,equip
2487,пневматика,pneumatique,pneumatics
2488,пневматика,pneumatique,pneumatic
2489,пневматика,technique pneumatique,pneumatic
2490,раскрыть,divulguer,disclose
2491,раскрыть,divulguer,reveal
2492,раскрыть,divulguer,expose
2493,раскрыть,développer,no_equality
2494,раскрыть,libérer,unlock
2495,раскрыть,libérer,unleash
2496,раскрыть,exposer,expose
2497,раскрыть,percer,discover
2498,раскрыть,percer,unlock
2499,раскрыть,percer,crack
2500,раскрыть,montrer ses cartes,no_equality
2501,раскрыть,percer à jour,no_equality
2502,раскрыть,mettre à nu,expose
2503,раскрыть,ressortir,no_equality
2504,раскрыть,lâcher,unleash
2505,раскрыть,lever le voile,unveil
2506,согреть,réchauffer,warm
2507,согреть,réchauffer,warmer
2508,эксплуатация,exploitation,exploitation
2509,эксплуатация,exploitation,operation
2510,эксплуатация,exploitation,use
2511,эксплуатация,exploitation,exploiting
2512,эксплуатация,service,operation
2513,эксплуатация,exploité,exploitation
2514,эксплуатация,exploité,operation
2515,эксплуатация,conduite,no_equality
2516,эксплуатация,intervalle de service,no_equality
2517,эксплуатация,mise en valeur,no_equality
2518,эксплуатация,mise à contribution,no_equality
2519,испуганный,effrayé,scared
2520,испуганный,effrayé,frightened
2521,испуганный,effrayé,afraid
2522,испуганный,effrayé,startled
2523,скрывать,masquer,hide
2524,скрывать,masquer,conceal
2525,скрывать,masquer,cover up
2526,скрывать,masquer,mask
2527,скрывать,masquer,disguise
2528,скрывать,masquer,obscure
2529,скрывать,masquer,cloak
2530,скрывать,renfermer,no_equality
2531,скрывать,celer,conceal
2532,скрывать,recouvrir,cover up
2533,скрывать,recouvrir,cover
2534,скрывать,ensevelir,no_equality
2535,транспорт,transport,transport
2536,транспорт,transport,transportation
2537,транспорт,transport,traffic
2538,транспорт,transport,transit
2539,транспорт,transports,transport
2540,транспорт,transports,transportation
2541,транспорт,transports,traffic
2542,транспорт,transports,transit
2543,транспорт,moyens de transport,no_equality
2544,транспорт,véhicules,transport
2545,транспорт,véhicules,vehicle
2546,транспорт,véhicules,traffic
2547,транспорт,train,no_equality
2548,транспорт,cargo,transport
2549,транспорт,équipages,no_equality
2550,транспорт,bétaillère,no_equality
2551,заказывать,commander,order
2552,заказывать,commander,commission
2553,заказывать,retenir,no_equality
2554,заказывать,arrêter,no_equality
2555,заказывать,se fournir,no_equality
2556,поесть,manger,eat
2557,поесть,manger,feed
2558,поесть,manger,dine
2559,беспристрастный,impartial,impartial
2560,беспристрастный,impartial,impartiality
2561,беспристрастный,impartial,fair
2562,беспристрастный,impartial,unbiased
2563,беспристрастный,impartial,even-handed
2564,беспристрастный,impartial,dispassionate
2565,беспристрастный,sans parti pris,impartial
2566,беспристрастный,sans parti pris,unbiased
2567,беспристрастный,sans parti pris,dispassionate
2568,беспристрастный,honnête,fair
2569,беспристрастный,honnête,candid
2570,беспристрастный,égal,no_equality
2571,мотоцикл,moto,motorcycle
2572,мотоцикл,moto,bike
2573,мотоцикл,moto,motorbike
2574,мотоцикл,moto,motor cycle
2575,мотоцикл,meule,no_equality
2576,побудительный,motivant,motivational
2577,побудительный,motivant,motivation
2578,побудительный,moteur,no_equality
2579,стенка,paroi,wall
2580,стенка,panneau,no_equality
2581,стенка,diaphragme,no_equality
2582,стенка,rideau,no_equality
2583,стенка,âme,no_equality
2584,стенка,jetée,no_equality
2585,стенка,verrou,no_equality
2586,откорректировать,corriger,adjust
2587,откорректировать,corriger,correct
2588,откорректировать,ajuster,adjust
2589,откорректировать,ajuster,fine-tune
2590,откорректировать,ajuster,refine
2591,событие,événement,event
2592,событие,événement,development
2593,событие,événement,occasion
2594,событие,événement,moment
2595,событие,événement,milestone
2596,событие,événement,occurrence
2597,событие,événement,incident
2598,событие,événement,celebration
2599,событие,manifestation,event
2600,событие,manifestation,occurrence
2601,событие,fait,event
2602,событие,fait,occurrence
2603,событие,première,no_equality
2604,событие,étape,milestone
2605,прорубать,percer,no_equality
2606,пельмень,boulette,dumpling
2607,пельмень,dumpling,dumpling
2608,противодействие,contre-mesures,counteraction
2609,противодействие,opposition,opposition
2610,противодействие,opposition,opposed
2611,противодействие,opposition,opposing
2612,противодействие,résistance,opposition
2613,противодействие,résistance,countering
2614,противодействие,résistance,resisting
2615,противодействие,contre-force,no_equality
2616,признать,reconnaître,recognize
2617,признать,reconnaître,admit
2618,признать,reconnaître,acknowledge
2619,признать,reconnaître,accept
2620,признать,reconnaître,recognise
2621,признать,reconnaître,say
2622,признать,reconnaître,confess
2623,признать,reconnaître,concede
2624,признать,reconnaître,agree
2625,признать,accepter,admit
2626,признать,accepter,acknowledge
2627,признать,accepter,accept
2628,признать,accepter,agree
2629,признать,accepter,embrace
2630,признать,accepter,allow
2631,признать,donner acte,no_equality
2632,признать,accorder,concede
2633,признать,accorder,agree
2634,признать,accorder,allow
2635,почта,courrier,mail
2636,почта,courrier,post
2637,почта,poste,mail
2638,почта,poste,post office
2639,почта,poste,post
2640,почта,poste,postal service
2641,почта,malle,no_equality
2642,интенсивность,intensité,intensity
2643,интенсивность,intensité,level
2644,интенсивность,intensité,severity
2645,интенсивность,intensité,strength
2646,интенсивность,intensité,intense
2647,интенсивность,taux,level
2648,интенсивность,taux,rate
2649,интенсивность,force,strength
2650,интенсивность,rythme,rate
2651,дать осечку,rater,no_equality
2652,составление,rédaction,drafting
2653,составление,rédaction,preparation
2654,составление,rédaction,development
2655,составление,rédaction,formulation
2656,составление,rédaction,drawing up
2657,составление,rédaction,writing
2658,составление,rédaction,draft
2659,составление,rédaction,preparing
2660,составление,établissement,preparation
2661,составление,établissement,development
2662,составление,établissement,establishment
2663,составление,établissement,preparing
2664,составление,composition,formulation
2665,составление,composition,composition
2666,составление,composition,composing
2667,составление,Elaboration,preparation
2668,составление,mise au point,preparation
2669,составление,mise au point,development
2670,составление,mise au point,establishment
2671,составление,constitution,development
2672,составление,constitution,establishment
2673,составление,constitution,creation
2674,составление,Etablissement,no_equality
2675,составление,dessin,drafting
2676,составление,assemblage,no_equality
2677,составление,mise en forme,no_equality
2678,составление,ecrire,no_equality
2679,составление,libellé,drafting
2680,составление,libellé,formulation
2681,дополняющий,complémentaire,complementary
2682,переправа,traversée,crossing
2683,переправа,traverse,crossing
2684,переправа,repassage,no_equality
2685,Палата,Chambre,chamber
2686,Палата,Chambre,room
2687,Палата,Chambre,division
2688,Палата,Chambre,house
2689,палата,cour,court
2690,палата,association,no_equality
2691,палата,salle,chamber
2692,палата,salle,room
2693,палата,salle,ward
2694,палата,salle,house
2695,палата,office,no_equality
2696,палата,ordre,no_equality
2697,осевший,affaissé,no_equality
2698,все,tous,all
2699,все,tous,everything
2700,все,tous,every
2701,все,tous,everyone
2702,все,tous,everybody
2703,все,tous,any
2704,все,tous,each
2705,все,encore,no_equality
2706,все,toujours,no_equality
2707,все,chaque,all
2708,все,chaque,every
2709,все,chaque,everyone
2710,все,chaque,each
2711,все,total,no_equality
2712,все,chacun,no_equality
2713,усилие,effort,effort
2714,усилие,effort,force
2715,усилие,effort,push
2716,усилие,effort,endeavour
2717,усилие,effort,endeavor
2718,усилие,stress,no_equality
2719,усилие,pression,force
2720,усилие,pression,push
2721,усилие,F,no_equality
2722,усилие,emballage,no_equality
2723,усилие,charrette,no_equality
2724,детский,infantile,child
2725,детский,infantile,baby
2726,детский,infantile,childish
2727,детский,infantile,pediatric
2728,детский,infantile,infant
2729,детский,d'enfant,child
2730,детский,d'enfant,baby
2731,детский,d'enfant,kid's
2732,детский,d'enfant,childish
2733,детский,d'enfant,infant
2734,тематика,thèmes,theme
2735,тематика,thèmes,topic
2736,тематика,thèmes,subjects
2737,тематика,sujet,theme
2738,тематика,sujet,subject matter
2739,тематика,sujet,topic
2740,тематика,sujets,topic
2741,тематика,sujets,subjects
2742,тематика,thématique,theme
2743,тематика,thématique,topic
2744,выкуп,rançon,ransom
2745,выкуп,rançon,redemption
2746,выкуп,rachat,buyout
2747,выкуп,rachat,redemption
2748,выкуп,rachat,buy-out
2749,выкуп,rachat,buyback
2750,выкуп,rachat,repurchase
2751,выкуп,rachat,buy-back
2752,выкуп,droit de rachat,no_equality
2753,выкуп,retrait,no_equality
2754,выкуп,amortissement,redemption
2755,выкуп,caution,no_equality
2756,покидать,quitter,leave
2757,покидать,quitter,flee
2758,покидать,quitter,abandon
2759,покидать,quitter,quit
2760,покидать,quitter,exit
2761,покидать,délaisser,leave
2762,покидать,délaisser,abandon
2763,покидать,délaisser,desert
2764,покидать,trahir,no_equality
2765,покидать,plaquer,no_equality
2766,подлесок,sous-bois,undergrowth
2767,подлесок,sous-bois,understory
2768,подлесок,tiré,no_equality
2769,вымпел,fanion,pennant
2770,вымпел,fanion,pennon
2771,вымпел,flamme,pennant
2772,прибавить,ajouter,add
2773,прибавить,augmenter,no_equality
2774,логово,repaire,lair
2775,логово,repaire,den
2776,логово,repaire,hideout
2777,логово,repaire,nest
2778,логово,repaire,haunt
2779,логово,repaire,hangout
2780,логово,fort,no_equality
2781,вид,vue,view
2782,вид,vue,vista
2783,вид,look,look
2784,вид,look,appearance
2785,вид,catégorie,type
2786,вид,face,face
2787,вид,état,shape
2788,вид,point de vue,vista
2789,вид,semblant,appearance
2790,вид,semblant,pretending
2791,возбуждать,exciter,arouse
2792,возбуждать,exciter,excite
