,ru,fr,en
6425,считывать,lire,read
6426,долее,davantage,no_equality
6427,выкрасть,voler,steal
6428,выкрасть,voler,snatch
6429,выкрасть,voler,sneak
6430,деление,fission,fission
6431,деление,division,division
6432,деление,division,dividing
6433,деление,division,divide
6434,деление,division,divided
6435,деление,distinction,no_equality
6436,деление,Div,no_equality
6437,деление,puissance,no_equality
6438,деление,segmentation,no_equality
6439,деление,index,no_equality
6440,деление,rupture,no_equality
6441,деление,classement,no_equality
6442,участник,participant,participant
6443,участник,participant,party
6444,участник,participant,contestant
6445,участник,participant,discussant
6446,участник,participant,attendee
6447,участник,partie,party
6448,участник,partie,member
6449,участник,acteur,participant
6450,участник,acteur,actor
6451,участник,acteur,player
6452,участник,acteur,contributor
6453,участник,partie prenante,participant
6454,участник,partie prenante,party
6455,участник,partie prenante,participating
6456,участник,partageant,no_equality
6457,участник,concurrent,contestant
6458,участник,intéressé,no_equality
6459,участник,associé,member
6460,участник,complice,party
6461,участник,artisan,no_equality
6462,наклонять,incliner,tilt
6463,наклонять,incliner,lean
6464,наклонять,infléchir,no_equality
6465,наклонять,déverser,no_equality
6466,отпадение,apostasie,no_equality
6467,отпадение,sécession,no_equality
6468,технический ремонт,entretien,no_equality
6469,подготовка,préparation,preparation
6470,подготовка,préparation,preparing
6471,подготовка,préparation,production
6472,подготовка,préparation,development
6473,подготовка,préparation,formulation
6474,подготовка,préparation,prepared
6475,подготовка,préparation,readying
6476,подготовка,préparation,getting ready
6477,подготовка,préparatifs,preparation
6478,подготовка,préparatifs,preparing
6479,подготовка,préparatifs,getting ready
6480,подготовка,élaboration,preparation
6481,подготовка,élaboration,preparing
6482,подготовка,élaboration,production
6483,подготовка,élaboration,development
6484,подготовка,élaboration,drafting
6485,подготовка,élaboration,formulation
6486,подготовка,élaboration,elaboration
6487,подготовка,entraînement,training
6488,подготовка,entraînement,drill
6489,подготовка,instruction,training
6490,подготовка,instruction,education
6491,подготовка,conditionnement,preparation
6492,подготовка,orchestration,no_equality
6493,подготовка,sol,no_equality
6494,подготовка,couche,no_equality
6495,подготовка,mise en condition,preparation
6496,подготовка,mise en scène,production
6497,начитаться,lire,no_equality
6498,ария,aria,aria
6499,конверт с деньгами,enveloppe,no_equality
6500,выписанный,tiré,no_equality
6501,полка,étagère,shelf
6502,полка,étagère,rack
6503,полка,étagère,bookshelf
6504,полка,régiment,regiment
6505,полка,régiment,regimental
6506,полка,rayon,shelf
6507,полка,étalage,shelf
6508,полка,table,no_equality
6509,полка,casier,rack
6510,полка,aile,flange
6511,электросеть,réseau électrique,power grid
6512,электросеть,réseau électrique,electrical grid
6513,электросеть,réseau électrique,mains
6514,электросеть,secteur,mains
6515,привод,actionneur,drive
6516,привод,actionneur,actuator
6517,привод,moteur,drive
6518,привод,mécanisme d'entraînement,no_equality
6519,привод,dispositif d'entraînement,no_equality
6520,привод,mécanisme de commande,actuator
6521,привод,transmission,drive
6522,привод,transmission,transmission
6523,привод,transmission,drivetrain
6524,привод,bloc d'entraînement,no_equality
6525,привод,mécanisme,drive
6526,привод,mécanique d'entraînement,no_equality
6527,привод,Cde,no_equality
6528,привод,commande motrice,no_equality
6529,привод,renvoi,no_equality
6530,привод,pousseur,no_equality
6531,привод,tête motrice,no_equality
6532,привод,attaque,drive
6533,уложиться,entrer,no_equality
6534,признавать,reconnaître,recognize
6535,признавать,reconnaître,recognise
6536,признавать,reconnaître,acknowledge
6537,признавать,reconnaître,accept
6538,признавать,reconnaître,admit
6539,признавать,reconnaître,say
6540,признавать,reconnaître,confess
6541,признавать,reconnaître,own
6542,признавать,accepter,acknowledge
6543,признавать,accepter,accept
6544,признавать,accepter,admit
6545,признавать,se reconnaître,no_equality
6546,признавать,invalider,no_equality
6547,признавать,agréer,accept
6548,признавать,retenir,accept
6549,признавать,retrouver,no_equality
6550,родительница,mère,no_equality
6551,оказаться,s'avérer,prove
6552,оказаться,s'avérer,become
6553,оказаться,être,no_equality
6554,оказаться,se trouver,fall
6555,оказаться,se trouver,being
6556,оказаться,se trouver,find themselves
6557,оказаться,se trouver,face
6558,оказаться,tomber,become
6559,оказаться,tomber,fall
6560,оказаться,se montrer,prove
6561,оказаться,se montrer,appear
6562,оказаться,se montrer,being
6563,оказаться,se mettre,go
6564,полевые работы,travaux de terrain,field work
6565,полевые работы,travaux de terrain,fieldwork
6566,полевые работы,travaux des champs,field work
6567,полевые работы,travaux des champs,fieldwork
6568,полевые работы,travaux des champs,work in the fields
6569,полевые работы,campagne,no_equality
6570,служить извинением,excuser,apology
6571,отпечаток,empreinte,print
6572,отпечаток,empreinte,imprint
6573,отпечаток,empreinte,mark
6574,отпечаток,empreinte,impression
6575,отпечаток,empreinte,thumbprint
6576,отпечаток,empreinte,footprint
6577,отпечаток,empreinte,imprinting
6578,отпечаток,empreinte,pattern
6579,отпечаток,moule,no_equality
6580,отпечаток,réplique,no_equality
6581,зарегистрировать,immatriculer,register
6582,зарегистрировать,immatriculer,registration
6583,зарегистрировать,réinscrire,no_equality
6584,зарегистрировать,consigner,register
6585,зарегистрировать,consigner,record
6586,зарегистрировать,signer,no_equality
6587,стадион,stade,stadium
6588,стадион,stade,ballpark
6589,стадион,stade,stade
6590,стадион,stade,arena
6591,стадион,terrain d'entraînement,no_equality
6592,мелькать,scintiller,no_equality
6593,мелькать,fuir,no_equality
6594,мелькать,danser,no_equality
6595,привлекающий,attachant,no_equality
6596,альбом,album,album
6597,альбом,album,record
6598,альбом,album,scrapbook
6599,альбом,album,book
6600,альбом,album,yearbook
6601,альбом,album,cd
6602,альбом,album,lp
6603,альбом,livre d'art,no_equality
6604,альбом,livre d'images,no_equality
6605,альбом,nuancier,no_equality
6606,пойти,aller,go
6607,пойти,aller,take
6608,пойти,aller,make
6609,пойти,aller,move
6610,пойти,être,no_equality
6611,пойти,aller chercher,no_equality
6612,пойти,y passer,no_equality
6613,пойти,tourner,move
6614,пойти,visiter,no_equality
6615,пойти,engager,take
6616,пойти,emprunter,take
6617,пойти,emprunter,walk
6618,пойти,emprunter,follow
6619,пойти,prendre les devants,no_equality
6620,пойти,être de sortie,out
6621,введение,introduction,introduction
6622,введение,introduction,introducing
6623,введение,introduction,introduced
6624,введение,injection,no_equality
6625,введение,mise,no_equality
6626,введение,instauration,introduction
6627,введение,instauration,imposition
6628,введение,instauration,implementation
6629,введение,instauration,establishment
6630,введение,instauration,establishing
6631,введение,lancement,introduction
6632,введение,lancement,implementation
6633,введение,préambule,introduction
6634,введение,entrée en matière,introduction
6635,введение,adjonction,introduction
6636,введение,intronisation,induction
6637,введение,ingestion,no_equality
6638,дописать,achever,no_equality
6639,задеть,heurter,hurt
6640,задеть,heurter,hit
6641,задеть,heurter,offend
6642,задеть,piquer,no_equality
6643,задеть,toucher,hit
6644,задеть,nuire,hurt
6645,задеть,moucher,no_equality
6646,ударный,de choc,no_equality
6647,ударный,percutant,no_equality
6648,ударный,accentué,stressed
6649,ударный,de combat,no_equality
6650,императив,impératif,imperative
6651,прекрасный,beau,beautiful
6652,прекрасный,beau,lovely
6653,прекрасный,beau,wonderful
6654,прекрасный,beau,fine
6655,прекрасный,beau,nice
6656,прекрасный,beau,good
6657,прекрасный,beau,handsome
6658,прекрасный,beau,gorgeous
6659,прекрасный,beau,pretty
6660,прекрасный,beau,fair
6661,прекрасный,merveilleux,beautiful
6662,прекрасный,merveilleux,lovely
6663,прекрасный,merveilleux,wonderful
6664,прекрасный,merveilleux,excellent
6665,прекрасный,merveilleux,fine
6666,прекрасный,merveilleux,amazing
6667,прекрасный,merveilleux,magnificent
6668,прекрасный,excellent,wonderful
6669,прекрасный,excellent,excellent
6670,прекрасный,excellent,fine
6671,прекрасный,excellent,brilliant
6672,прекрасный,bon,fine
6673,прекрасный,bon,nice
6674,прекрасный,bon,good
6675,прекрасный,charmant,beautiful
6676,прекрасный,charmant,lovely
6677,прекрасный,charmant,nice
6678,прекрасный,charmant,handsome
6679,прекрасный,fabuleux,wonderful
6680,прекрасный,fabuleux,amazing
6681,прекрасный,fabuleux,gorgeous
6682,устройство ввода данных,périphérique d'entrée,no_equality
6683,устройство ввода данных,entrée,no_equality
6684,справочный,de référence,reference
6685,справочный,d'information,no_equality
6686,справочный,de renseignements,no_equality
6687,кризис,crise,crisis
6688,кризис,crise,recession
6689,кризис,crise,crunch
6690,кризис,crise,turmoil
6691,кризис,crise,meltdown
6692,кризис,choc,no_equality
6693,кризис,virus,no_equality
6694,кризис,anémie,no_equality
6695,съемка,prise de vues,shoot
6696,съемка,prise de vues,photography
6697,съемка,prise de vues,filming
6698,съемка,prise de vues,shooting
6699,съемка,tournage,footage
6700,съемка,tournage,shoot
6701,съемка,tournage,filming
6702,съемка,tournage,shooting
6703,съемка,prise,no_equality
6704,съемка,vues,no_equality
6705,съемка,photographie,photography
6706,съемка,shoot,shoot
6707,съемка,shoot,shooting
6708,съемка,enregistrement,footage
6709,съемка,relevé,survey
6710,съемка,lever,no_equality
6711,съемка,levé,survey
6712,съемка,levé,surveying
6713,съемка,levé,surveyed
6714,съемка,enquête,survey
6715,съемка,enquête,surveyed
6716,съемка,pose,no_equality
6717,съемка,campagne,no_equality
6718,съемка,relèvement,no_equality
6719,определенно,certainement,definitely
6720,определенно,certainement,certainly
6721,определенно,certainement,clearly
6722,определенно,certainement,obviously
6723,определенно,certainement,sure
6724,определенно,certainement,surely
6725,определенно,certainement,absolutely
6726,определенно,certainement,certain
6727,определенно,définitivement,definitely
6728,определенно,définitivement,definitively
6729,определенно,expressément,clearly
6730,определенно,expressément,expressly
6731,определенно,expressément,specifically
6732,определенно,expressément,explicitly
6733,определенно,vraiment,definitely
6734,определенно,vraiment,certainly
6735,определенно,vraiment,sure
6736,определенно,vraiment,positively
6737,определенно,précisément,clearly
6738,определенно,précisément,specifically
6739,определенно,spécifiquement,specifically
6740,определенно,spécifiquement,explicitly
6741,определенно,d'une manière précise,no_equality
6742,определенно,décidément,definitely
6743,определенно,décidément,certainly
6744,определенно,décidément,clearly
6745,определенно,décidément,definitively
6746,определенно,décidément,decidedly
6747,волосок,poil,hair
6748,волосок,spirale,no_equality
6749,волосок,filament,no_equality
6750,волосок,trait,no_equality
6751,падать,tomber,fall
6752,падать,tomber,drop
6753,падать,tomber,down
6754,падать,tomber,fall down
6755,падать,descendre,fall
6756,падать,descendre,drop
6757,падать,diminuer,fall
6758,падать,diminuer,drop
6759,падать,diminuer,decline
6760,падать,porter,no_equality
6761,падать,incliner,no_equality
6762,падать,perdre,no_equality
6763,падать,choir,fall
6764,падать,fléchir,drop
6765,падать,fléchir,decline
6766,падать,s'affaisser,no_equality
6767,падать,s'abaisser,fall
6768,падать,s'abaisser,stoop
6769,падать,dinguer,no_equality
6770,падать,périr,no_equality
6771,падать,piquer,no_equality
6772,падать,se projeter,no_equality
6773,школьное пособие,scolaire,no_equality
6774,разоряться,se ruiner,go broke
6775,разоряться,faire faillite,go broke
6776,спортивное достижение,exploit sportif,no_equality
6777,спортивное достижение,performance,achievement
6778,спортивное достижение,prestation,no_equality
6779,наломать,casser,no_equality
6780,заемный,d'emprunt,no_equality
6781,врач-специалист,médecin spécialiste,no_equality
6782,врач-специалист,spécialiste,no_equality
6783,число,nombre,number
6784,число,nombre,proportion
6785,число,nombre,percentage
6786,число,nombre,range
6787,число,nombre,volume
6788,число,nombre,size
6789,число,nombre,quantity
6790,число,nombre,among
6791,число,nombre,few
6792,число,date,no_equality
6793,число,jour du mois,no_equality
6794,число,N.,no_equality
6795,число,NR,no_equality
6796,точно,exactement,exactly
6797,точно,exactement,just
6798,точно,exactement,accurately
6799,точно,exactement,precisely
6800,точно,exactement,even
6801,точно,juste,exactly
6802,точно,juste,just
6803,точно,juste,accurate
6804,точно,comme,no_equality
6805,точно,finement,no_equality
6806,точно,certainement,definitely
6807,точно,certainement,certainly
6808,точно,certainement,clearly
6809,точно,vraiment,exactly
6810,точно,vraiment,definitely
6811,точно,vraiment,just
6812,точно,vraiment,certainly
6813,точно,vraiment,really
6814,точно,fidèlement,accurately
6815,точно,comme si,no_equality
6816,точно,tel que,no_equality
6817,точно,expressément,clearly
6818,точно,pile,exactly
6819,точно,adéquatement,accurately
6820,точно,proprement,no_equality
6821,точно,ponctuellement,no_equality
6822,точно,à la minute,no_equality
6823,точно,sec,no_equality
6824,точно,de justice,just
6825,точно,géométriquement,no_equality
6826,замкнутый,fermé,closed
6827,замкнутый,fermé,enclosed
6828,замкнутый,peu communicatif,no_equality
6829,замкнутый,insociable,no_equality
6830,замкнутый,en dedans,no_equality
6831,замкнутый,secret,secretive
6832,вылепить,façonner,mold
6833,вылепить,façonner,mould
6834,автомат,distributeur,vending machine
6835,автомат,distributeur,dispenser
6836,автомат,machine automatique,automatic machine
6837,автомат,mitraillette,machine gun
6838,автомат,mitraillette,submachine gun
6839,автомат,dispositif,no_equality
6840,рыбная ловля,pêche,fishing
6841,сверху,d'en haut,from above
6842,сверху,d'en haut,at the top
6843,сверху,d'en haut,from the top
6844,сверху,d'en haut,from upstairs
6845,сверху,d'en haut,down
6846,сверху,d'en haut,from on high
6847,сверху,d'en haut,upper
6848,сверху,du haut,no_equality
6849,сверху,dessus,over
6850,сверху,de haut,from above
6851,сверху,par-dessus,on top
6852,сверху,par-dessus,over
6853,сверху,par-dessus,atop
6854,сверху,par en haut,from above
6855,сверху,par en haut,from the top
6856,сверху,là-haut,up there
6857,невероятное,incroyable,incredible
6858,невероятное,incroyable,unbelievable
6859,невероятное,incroyable,extraordinary
6860,невероятное,incroyable,tremendous
6861,невероятное,incroyable,amazing
6862,безвоздушное пространство,vide,space
6863,простота,simplicité,simplicity
6864,простота,simplicité,ease
6865,простота,simplicité,simple
6866,простота,simplicité,easiness
6867,простота,simplification,simplicity
6868,простота,simplification,simple
6869,простота,aisance,ease
6870,простота,aisance,easiness
6871,простота,frugalité,no_equality
6872,простота,bonhomie,no_equality
6873,простота,naïveté,simplicity
6874,проиграть,perdre,lose
6875,проиграть,perdre la partie,no_equality
6876,проиграть,rejouer,no_equality
6877,проиграть,échouer,fail
6878,откуда,d'où,no_equality
6879,откуда,de quel endroit,from where
6880,оттянутый,tiré,no_equality
6881,сушение,séchage,drying
6882,разъединение,séparation,separation
6883,разъединение,séparation,disconnection
6884,разъединение,désengagement,disengagement
6885,разъединение,désengagement,disengage
6886,разъединение,désaccouplement,disengagement
6887,разъединение,désaccouplement,disconnection
6888,разъединение,désaccouplement,disconnecting
6889,разъединение,rupture,no_equality
6890,разъединение,désassemblage,no_equality
6891,разъединение,dégagement,disengagement
6892,разъединение,libération,disengagement
6893,разъединение,d.,no_equality
6894,ведение,gestion,maintenance
6895,ведение,gestion,management
6896,ведение,gestion,managing
6897,ведение,gestion,administration
6898,ведение,tenue,maintenance
6899,ведение,tenue,maintaining
6900,ведение,tenue,conduct
6901,ведение,tenue,keeping
6902,ведение,compétence,responsibility
6903,ведение,compétence,authority
6904,ведение,compétence,jurisdiction
6905,ведение,maintien,maintenance
6906,ведение,maintien,maintaining
6907,ведение,maintien,keeping
6908,ведение,maintien,maintained
6909,ведение,attributions,responsibility
6910,ведение,attributions,authority
6911,ведение,gérant,management
6912,подлить,ajouter,stir
6913,заморозки,gel,freeze
6914,заморозки,gel,freezing
6915,заморозки,gel,frost
6916,заморозки,gel,frozen
6917,заморозки,premières gelées,no_equality
6918,стартап,startup,start-up
6919,стартап,startup,startup
6920,стартап,start,start-up
6921,стартап,démarrage,start-up
6922,стартап,démarrage,startup
6923,сухость,sécheresse,dry
6924,сухость,sécheresse,dryness
6925,сухость,sécheresse,aridity
6926,сухость,dessèchement,dryness
6927,сухость,aridité,dryness
6928,сухость,aridité,aridness
6929,сухость,aridité,aridity
6930,состязание,compétition,competition
6931,состязание,compétition,contest
6932,состязание,compétition,race
6933,состязание,compétition,tournament
6934,состязание,concours,competition
6935,состязание,concours,contest
6936,состязание,manifestation sportive,no_equality
6937,состязание,lutte,contest
6938,состязание,assaut,no_equality
6939,общемировой,planétaire,global
6940,общемировой,planétaire,worldwide
6941,общемировой,planétaire,world-wide
6942,общемировой,planétaire,globally
6943,момент,moment,time
6944,момент,moment,moment
6945,момент,moment,point
6946,момент,moment,minute
6947,момент,moment,juncture
6948,момент,moment,second
6949,момент,moment,stage
6950,момент,moment,timing
6951,момент,moment,instant
6952,момент,moment,momentum
6953,момент,moment,then
6954,момент,point,time
6955,момент,point,point
6956,момент,point,juncture
6957,момент,traits,no_equality
6958,момент,élément,part
6959,преломить хлеб,rompre,no_equality
6960,входить,entrer,enter
6961,входить,entrer,come in
6962,входить,entrer,go in
6963,входить,entrer,join
6964,входить,entrer,get into
6965,входить,entrer,go into
6966,входить,entrer,get in
6967,входить,entrer,come into
6968,входить,comprendre,include
6969,входить,comprendre,comprise
6970,входить,comprendre,contain
6971,входить,entrer en vigueur,no_equality
6972,входить,s'engager,join
6973,отслаивать,décoller,delaminate
6974,танцевальный зал,bal,no_equality
6975,тот же,même,similar
6976,вправо,à droite,to the right
6977,вправо,à droite,rightward
6978,серьезно,grave,no_equality
6979,серьезно,sérieusement,seriously
6980,серьезно,sérieusement,severely
6981,серьезно,sérieusement,really
6982,серьезно,sérieusement,significantly
6983,серьезно,sérieusement,honestly
6984,серьезно,sérieusement,badly
6985,серьезно,sévèrement,seriously
6986,серьезно,sévèrement,severely
6987,серьезно,sévèrement,badly
6988,серьезно,sévèrement,heavily
6989,серьезно,sévèrement,strongly
6990,серьезно,fortement,seriously
6991,серьезно,fortement,severely
6992,серьезно,fortement,significantly
6993,серьезно,fortement,greatly
6994,серьезно,fortement,heavily
6995,серьезно,fortement,strongly
6996,серьезно,profondément,seriously
6997,серьезно,profondément,severely
6998,серьезно,profondément,greatly
6999,серьезно,profondément,heavily
7000,серьезно,profondément,strongly
7001,серьезно,grandement,seriously
7002,серьезно,grandement,severely
7003,серьезно,grandement,significantly
7004,серьезно,grandement,greatly
7005,серьезно,grandement,heavily
7006,серьезно,grandement,strongly
7007,серьезно,sensiblement,significantly
7008,серьезно,sensiblement,greatly
7009,серьезно,pour de vrai,really
7010,серьезно,à bon escient,no_equality
7011,интерес,intérêt,interest
7012,интерес,intérêt,concern
7013,интерес,intérêt,relevance
7014,интерес,intérêt,stake
7015,интерес,intérêt,curiosity
7016,интерес,intérêt,interested
7017,интерес,intérêt,relevant
7018,интерес,intérêt,attention
7019,интерес,intéressé,interest
7020,интерес,audience,no_equality
7021,интерес,piquant,no_equality
7022,остаться,rester,stay
7023,остаться,rester,remain
7024,остаться,rester,stick around
7025,остаться,rester,keep
7026,остаться,rester,leave
7027,остаться,rester,stay behind
7028,остаться,rester,go
7029,остаться,rester,stand
7030,остаться,rester,hang
7031,остаться,passer inaperçu,no_equality
7032,танцевальный,de danse,dance
7033,танцевальный,dansant,dance
7034,танцевальный,dansant,dancing
7035,элита,élite,elite
7036,элита,élite,elitist
7037,элита,jet-set,no_equality
7038,элита,sélection,no_equality
7039,почтительность,déférence,respect
7040,консультант,consultant,consultant
7041,консультант,consultant,advisor
7042,консультант,consultant,consultancy
7043,консультант,cabinet de conseil,consultant
7044,консультант,conseillère,consultant
7045,консультант,conseillère,adviser
7046,консультант,conseillère,advisor
7047,консультант,conseillère,counselor
7048,консультант,conseillère,counsellor
7049,консультант,conseillère,counsel
7050,упавший,tombé,no_equality
7051,водительство,leadership,no_equality
7052,водительство,conduite,no_equality
7053,постель,lit,bed
7054,постель,lit,sack
7055,постель,lit,sleep
7056,постель,lit,sleeping
7057,постель,literie,sheets
7058,постель,literie,bedding
7059,постель,couche,bed
7060,постель,lit de pose,no_equality
7061,постель,assise,bedding
7062,постель,plume,no_equality
7063,постель,bâche,no_equality
7064,постель,plate-forme,bed
7065,беда,malheur,trouble
7066,беда,malheur,disaster
7067,беда,malheur,misfortune
7068,беда,malheur,tragedy
7069,беда,malheur,calamity
7070,беда,malheur,misery
7071,беда,malheur,evil
7072,беда,détresse,trouble
7073,беда,détresse,misery
7074,беда,catastrophe,disaster
7075,беда,catastrophe,tragedy
7076,беда,catastrophe,calamity
7077,беда,orage,no_equality
7078,беда,tabac,no_equality
7079,минувшее,passé,past
7080,посылать,envoyer,send
7081,посылать,envoyer,dispatch
7082,посылать,envoyée,no_equality
7083,посылать,parvenir,no_equality
7084,посылать,poster,no_equality
7085,посылать,écrire,no_equality
7086,посылать,soumettre,send
7087,посылать,retransmettre,no_equality
7088,грозный,redoutable,terrible
7089,грозный,redoutable,formidable
7090,грозный,redoutable,fearsome
7091,грозный,formidable,formidable
7092,Грозный,Groznyï,grozny
7093,грезить,rêvasser,dream
7094,грезить,rêvasser,daydream
7095,всякий,quiconque,anyone
7096,всякий,chaque,every
7097,всякий,chaque,each
7098,всякий,chaque,everyone
7099,всякий,quelconque,any
7100,всякий,quelconque,whatever
7101,правильно,correctement,right
7102,правильно,correctement,correctly
7103,правильно,correctement,properly
7104,правильно,correctement,rightly
7105,правильно,correctement,good
7106,правильно,correctement,well
7107,правильно,correctement,accurately
7108,правильно,correctement,appropriately
7109,правильно,correctement,aright
7110,правильно,juste,right
7111,правильно,juste,correctly
7112,правильно,juste,proper
7113,правильно,juste,correct
7114,правильно,juste,accurate
7115,правильно,il est juste,no_equality
7116,правильно,c'est vrai,no_equality
7117,правильно,c'est juste,no_equality
7118,правильно,dûment,properly
7119,правильно,dûment,well
7120,правильно,dûment,appropriately
7121,правильно,dûment,duly
7122,правильно,c'est ça,isn't it
7123,правильно,valablement,properly
7124,правильно,valablement,duly
7125,правильно,correct,proper
7126,правильно,correct,correct
7127,правильно,correct,accurate
7128,не хватать,manquer,miss
7129,не хватать,manquer,lack
7130,не хватать,manquer,be lacking
7131,не хватать,faire défaut,lack
7132,не хватать,faire défaut,be lacking
7133,не хватать,être rare,no_equality
7134,не хватать,avoir à dire,no_equality
7135,дать,donner,give
7136,дать,donner,make
7137,дать,donner,offer
7138,дать,donner,bring
7139,дать,donner,put
7140,дать,donner,donate
7141,дать,permettre,give
7142,дать,permettre,let
7143,дать,envoyée,no_equality
7144,дать,prévoir,no_equality
7145,дать,laisser passer,no_equality
7146,дать,conférer,give
7147,дать,conférer,make
7148,дать,conférer,bring
7149,дать,conférer,grant
7150,дать,conférer,lend
7151,дать,décocher,no_equality
7152,дать,foutre,no_equality
7153,дать,fourrer,put
7154,внесение,dépôt,introduction
7155,внесение,dépôt,submission
7156,внесение,dépôt,depositing
7157,внесение,incorporation,introduction
7158,внесение,relation,no_equality
7159,управлять,gérer,manage
7160,управлять,gérer,run
7161,управлять,gérer,control
7162,управлять,gérer,administer
7163,управлять,gérer,govern
7164,управлять,gérer,operate
7165,управлять,gérer,handle
7166,управлять,gérer,management
7167,управлять,gérer,administrate
7168,управлять,gérer,cope
7169,управлять,commander,control
7170,управлять,commander,govern
7171,управлять,commander,drive
7172,управлять,commander,operate
7173,управлять,commander,command
7174,управлять,exploiter,run
7175,управлять,exploiter,operate
7176,управлять,manœuvrer,operate
7177,управлять,manœuvrer,manipulate
7178,управлять,manœuvrer,handle
7179,управлять,manœuvrer,steer
7180,управлять,maîtriser,manage
7181,управлять,maîtriser,control
7182,управлять,maîtriser,handle
7183,управлять,maîtriser,command
7184,управлять,maîtriser,have control over
7185,управлять,fonctionner,run
7186,управлять,fonctionner,operate
7187,генофонд,héritage génétique,gene pool
7188,генофонд,génétique,no_equality
7189,объясняться,s'expliquer,explain
7190,объясняться,s'expliquer,explanation
7191,объясняться,s'exprimer,no_equality
7192,объясняться,parler,no_equality
7193,объясняться,se déclarer,no_equality
7194,серфинг,surf,surfing
7195,серфинг,surf,surf
7196,подбор,sélection,selection
7197,подбор,sélection,selecting
7198,подбор,sélection,select
7199,подбор,cueillette,no_equality
7200,подбор,collection,selection
7201,задача,tâche,task
7202,задача,tâche,challenge
7203,задача,tâche,job
7204,задача,tâche,role
7205,задача,tâche,responsibility
7206,задача,objectif,objective
7207,задача,objectif,goal
7208,задача,objectif,aim
7209,задача,objectif,purpose
7210,задача,objectif,target
7211,задача,défi,task
7212,задача,défi,challenge
7213,задача,défi,problem
7214,задача,problème,challenge
7215,задача,problème,concern
7216,задача,problème,problem
7217,задача,préoccupation,challenge
7218,задача,préoccupation,concern
7219,задача,préoccupation,problem
7220,задача,ordre de mission,no_equality
7221,рисование,dessin,drawing
7222,рисование,dessin,painting
7223,рисование,dessin,art
7224,безуспешность,échec,failure
7225,высказать,exprimer,express
7226,высказать,exprimer,give
7227,высказать,exprimer,voice
7228,высказать,exprimer,speak
7229,высказать,exprimer,convey
7230,высказать,donner,make
7231,высказать,donner,offer
7232,высказать,donner,provide
7233,высказать,donner,give
7234,высказать,dire,make
7235,высказать,dire,express
7236,высказать,dire,speak
7237,высказать,soulever,raise
7238,выложить,exposer,put
7239,выложить,daller,no_equality
7240,выложить,garnir,no_equality
7241,выложить,publier,no_equality
7242,выложить,raconter,no_equality
7243,выложить,coller,no_equality
7244,выложить,casser,no_equality
7245,тайно,secrètement,no_equality
7246,тайно,en secret,no_equality
7247,тайно,discrètement,no_equality
7248,тайно,sub rosa,no_equality
7249,тайно,sous le manteau,no_equality
7250,тайно,en silence,no_equality
7251,тайно,en sous-main,no_equality
7252,тайно,en dessous,no_equality
7253,пуск,start,start
7254,пуск,start,start-up
7255,пуск,démarrage,start
7256,пуск,démarrage,launch
7257,пуск,démarrage,start-up
7258,пуск,démarrage,startup
7259,пуск,mise en service,launch
7260,пуск,mise en service,start-up
7261,пуск,mise en service,commissioning
7262,пуск,mise en service,startup
7263,пуск,mise en marche,start-up
7264,пуск,mise en marche,commissioning
7265,пуск,mise en marche,startup
7266,пуск,mise en route,start
7267,пуск,mise en route,launch
7268,пуск,mise en route,launching
7269,пуск,mise en route,start-up
7270,пуск,mise en route,commissioning
7271,пуск,mise en route,startup
7272,пуск,mise en œuvre,no_equality
7273,пуск,mise en fonctionnement,no_equality
7274,пуск,mise en action,no_equality
7275,пуск,adduction,no_equality
7276,пуск,lâcher,no_equality
7277,программированный,programmé,no_equality
7278,необходимость,nécessité,need
7279,необходимость,nécessité,necessity
7280,необходимость,nécessité,importance
7281,необходимость,nécessité,requirement
7282,необходимость,nécessité,urgency
7283,необходимость,nécessaire,need
7284,необходимость,nécessaire,necessity
7285,необходимость,nécessaire,requirement
7286,необходимость,devoir,no_equality
7287,необходимость,sujétion,no_equality
7288,примерно,environ,approximately
7289,примерно,environ,about
7290,примерно,environ,around
7291,примерно,environ,roughly
7292,примерно,environ,nearly
7293,примерно,environ,almost
7294,примерно,environ,approx
7295,примерно,environ,approximate
7296,примерно,à peu près,approximately
7297,примерно,à peu près,about
7298,примерно,à peu près,around
7299,примерно,à peu près,roughly
7300,примерно,à peu près,nearly
7301,примерно,à peu près,almost
7302,примерно,à peu près,fairly
7303,примерно,à peu près,more or less
7304,примерно,aux environs de,around
7305,примерно,aller chercher,no_equality
7306,рыбачий,de pêcheur,no_equality
7307,рыбачий,de pêche,no_equality
7308,рыбачий,pêcheur,no_equality
7309,письменность,écriture,writing
7310,письменность,écriture,script
7311,письменность,alphabet,script
7312,письменность,alphabet,alphabet
7313,океанический,océanique,oceanic
7314,океанический,océanique,ocean
7315,протокол допроса,procès-verbal d'interrogatoire,interrogation report
7316,протокол допроса,interrogatoire,no_equality
7317,мелко,en petits morceaux,no_equality
7318,мелко,finement,no_equality
7319,мелко,fin,thin
7320,мелко,menu,tiny
7321,мелко,menu,thin
7322,обнаженный,nu,naked
7323,обнаженный,nu,bare
7324,обнаженный,à nu,naked
7325,обнаженный,à nu,bare
7326,обнаженный,mis à nu,no_equality
7327,обнаженный,exposé,no_equality
7328,обнаженный,vif,no_equality
7329,обнаженный,nudité,no_equality
7330,бескомпромиссный,sans compromis,uncompromising
7331,бескомпромиссный,intransigeant,uncompromising
7332,бескомпромиссный,dur,no_equality
