,eng_word,rus,fr
744,but,кроме,sauf
745,but,кроме,hormis
746,but,кроме,néanmoins | sinon
747,but,кроме,que | autre que
748,and,и,no_equality
749,and,а также,no_equality
750,and,причем,no_equality
751,and,так и,no_equality
752,and,с,no_equality
753,expertise,экспертиза,spécialisation | évaluation
754,expertise,компетентность,compétence
755,expertise,мастерство,no_equality
756,expertise,квалификация,savoir-faire | qualification
757,expertise,квалификация,spécialisation | qualification
758,expertise,квалификация,savoir faire | qualification
759,expertise,опыт,expertise | expérience | exemple | expert
760,expertise,опыт,savoir-faire | savoir faire
761,expertise,опыт,compétence
762,expertise,опыт,expérience
763,expertise,опыт,connaissances spécialisées | spécialisation | spécialiste | services spécialisés
764,expertise,экспертные знания,compétence
765,expertise,эксперт,expert | expertise | expérience | experte
766,expertise,эксперт,spécialiste | connaissances spécialisées | spécialisation | spécialité | spécialisé | services spécialisés
767,expertise,профессионализм,connaissances spécialisées | professionnalisme
768,expertise,профессионализм,spécialisation | professionnalisme
769,expertise,экспертный потенциал,expertise | expérience | expert
770,expertise,экспертный потенциал,savoir-faire | savoir faire
771,expertise,экспертный потенциал,connaissances spécialisées | spécialisation | spécialiste | services spécialisés
772,expertise,экспертный потенциал,compétence | compétences techniques
773,expertise,экспертный потенциал,champs d'intérêt | compétences techniques
774,expertise,знание дела,maîtrise
775,expertise,знание дела,savoir-faire | savoir
776,expertise,знание дела,connaissances spécialisées | connaissance | connaissance
777,expertise,знание дела,savoir faire | savoir
778,expertise,деловой опыт,expertise | expérience | expert
779,expertise,деловой опыт,savoir-faire | savoir faire
780,expertise,деловой опыт,compétence | économique
781,expertise,деловой опыт,expérience
782,expertise,экспертный,compétence
783,expertise,экспертный,expertise | d'experts
784,expertise,экспертный,expert | d'experts | d'experts
785,tell,рассказывать,dire | indiquer
786,tell,рассказывать,raconter | en parler | informer | conter | relater | compter
787,tell,рассказывать,parler | en parler
788,tell,рассказывать,distinguer | histoire
789,tell,говорить,dire | indiquer
790,tell,говорить,parler | apprendre | relater
791,tell,говорить,raconter | informer | conter | compter
792,tell,говорить,annoncer | donner
793,tell,говорить,faire | taire | affirmer
794,tell,говорить,répéter
795,tell,говорить,prévenir | préciser | rien
796,tell,говорить,expliquer | exprimer
797,tell,говорить,distinguer | discuter
798,tell,сообщать,dire | indiquer
799,tell,сообщать,annoncer | dénoncer | donner
800,tell,сообщать,indiquer
801,tell,сообщать,informer | raconter | communiquer | rendre compte | distinguer
802,tell,сообщать,parler | rapporter | faire rapport
803,tell,сообщать,apprendre | rapporter
804,tell,сообщать,compter | rapporter
805,tell,указывать,dire | indiquer
806,tell,указывать,indiquer
807,tell,указывать,raconter | mentionner
808,tell,указывать,prévenir | préciser | spécifier
809,tell,указывать,annoncer | mentionner
810,tell,указывать,informer | mentionner
811,tell,указывать,donner | mentionner
812,tell,указывать,conter | mentionner
813,tell,уверять,no_equality
814,tell,велеть,raconter | ordonner
815,tell,велеть,annoncer | ordonner
816,tell,велеть,informer | ordonner
817,tell,велеть,donner | ordonner
818,tell,велеть,conter | ordonner
819,tell,подсказать,dire | indiquer la direction
820,tell,подсказать,expliquer | m'indiquer | indiquer la direction
821,tell,подсказать,indiquer | m'indiquer
822,tell,подсказать,informer | m'indiquer
823,tell,подсказать,distinguer | m'indiquer
824,tell,поведать,dire | indiquer
825,tell,поведать,raconter | informer | conter | relater | compter
826,tell,объяснить,dire
827,tell,объяснить,parler | apprendre | relater
828,tell,объяснить,expliquer | explication | indiquer
829,tell,объяснить,distinguer | justifier
830,tell,передать,dire | indiquer
831,tell,передать,donner | annoncer
832,tell,передать,raconter | transmettre | transférer | renvoyer | confier
833,tell,передать,prévenir | présenter
834,tell,передать,expliquer | exprimer
835,tell,передать,informer | communiquer | exprimer
836,tell,передать,avouer | envoyer
837,tell,передать,relater | transmettre | remettre
838,tell,передать,compter | soumettre
839,tell,попросить,faire | faveur
840,tell,попросить,dire | dire à
841,tell,попросить,parler | prier
842,tell,попросить,savoir | avoir
843,tell,попросить,prévenir | prier
844,tell,попросить,expliquer | prier
845,tell,поделиться,parler | partager | faire part
846,tell,поделиться,raconter | partager | faire connaître | faire profiter
847,tell,поделиться,prévenir | présenter
848,tell,поделиться,indiquer | communiquer
849,tell,поделиться,informer | communiquer
850,tell,поделиться,relater | partager
851,tell,отличить,distinguer | indiquer | informer
852,tell,отличить,dire | différencier
853,tell,отличить,faire | différencier
854,tell,сказаться,raconter | compromettre
855,tell,сказаться,expliquer | nuire
856,tell,сказаться,indiquer | avoir une incidence | nuire
857,tell,сказаться,informer | avoir une incidence | compromettre
858,tell,сказаться,distinguer | avoir une incidence
859,feel,чувствовать,sentir | ressentir | se sentir | impression | estimer | sentiment | sensation | senti | se sentent
860,feel,чувствовать,ressentir
861,feel,чувствовать,penser
862,feel,чувствовать,se sentir
863,feel,чувствовать,fait
864,feel,чувствовать,avoir | avoir l'impression | avoir pitié
865,feel,чувствовать,percevoir | croire | culpabiliser
866,feel,полагать,penser | ressentir | se sentir
867,feel,полагать,éprouver | considérer
868,feel,полагать,avoir l'impression | considérer
869,feel,полагать,percevoir | croire | considérer
870,feel,ощупывать,no_equality
871,feel,испытывать,ressentir | sentir | tester | penser | se sentir | estimer | sentiment | senti | se sentent
872,feel,испытывать,éprouver | percevoir
873,feel,испытывать,avoir | avoir l'impression | avoir pitié
874,feel,стесняться,sentir | être timide
875,feel,стесняться,ressentir | être embarrassé
876,feel,стесняться,estimer | être embarrassé | être timide
877,feel,стесняться,toucher | avoir honte
878,feel,стесняться,atmosphère | avoir honte
879,feel,стесняться,estimé | hésiter
880,feel,стесняться,avoir l'impression | avoir honte
881,feel,стесняться,percevoir | avoir honte
882,feel,ощущение,sens
883,feel,ощущение,sentiment | sentir | ressentir | se sentir | estimer | sensation | senti | se sentent
884,feel,ощущение,sensation
885,feel,ощущение,avoir l'impression | j'ai l'impression | on dirait
886,news,новость,nouvelle
887,news,новость,info | information
888,news,новость,nouveau | nouveauté
889,news,весточка,nouvelle | tu as des nouvelles | tu as des nouvelles
890,news,Ньюс,news
891,news,новинка,nouveauté | nouveau
892,news,выпуск новостей,nouvelle
893,news,выпуск новостей,news
894,news,выпуск новостей,actualité
895,news,выпуск новостей,information | publication | production | info
896,news,выпуск новостей,journal
897,news,известия,nouvelle
898,news,новостной,journal | un journal
899,news,новостной,nouveau | un journal
900,start,начать,démarrer | démarrage
901,start,начать,débuter | début
902,start,начать,entamer
903,start,начать,mettre | se mettre
904,start,начать,départ | point de départ
905,start,начать,lancer
906,start,начать,engager
907,start,начать,entreprendre
908,start,начать,reprendre
909,start,начать,déclencher
910,start,начать,commencer | commencer à | déclencher | amorcer
911,start,начать,recommencer | commencer à | lancer | entamer | prendre | reprendre | entreprendre
912,start,начать,partir | repartir
913,start,начать,lancement | commencer à
914,start,начать,commencement | commencer à
915,start,начать,déclenchement | commencer à
916,start,запустить,démarrer | démarrage
917,start,запустить,faire
918,start,запустить,mettre | entamer | se mettre
919,start,запустить,lancer | recommencer | lancement | déclencher | déclenchement | se lancer
920,start,запустить,déclencher | commencer
921,start,вздрагивать,no_equality
922,start,завести,démarrer | démarrage
923,start,завести,faire
924,start,завести,recommencer | fonder | prendre
925,start,завести,entreprendre | fonder
926,start,завести,reprendre | fonder
927,start,заняться,commencer | s'occuper
928,start,заняться,faire
929,start,заняться,entreprendre
930,start,заняться,débuter | étudier
931,start,заняться,recommencer | se pencher sur | entreprendre | commencer
932,start,заняться,entamer | examiner
933,start,заняться,partir | traiter
934,start,заняться,mettre | traiter
935,start,заняться,abord | aborder
936,start,заняться,reprendre | aborder | se pencher sur
937,start,затеять,no_equality
938,start,начало,début | débuter
939,start,начало,départ | point de départ
940,start,начало,démarrage | démarrer
941,start,начало,lancement | commencer | recommencer | entamer | commencement | ça commence | lancer | entreprendre | déclenchement | se lancer
942,start,начало,commencement
943,start,начало,partir | a entrepris
944,start,начало,reprendre | a entrepris
945,start,старт,début | débuter
946,start,старт,départ | point de départ
947,start,начальный,no_equality
948,intelligent,умный,intelligent | brillant | intelligence | intelligemment
949,intelligent,разумный,no_equality
950,intelligent,осмысленный,no_equality
951,intelligent,продуманный,no_equality
952,intelligent,неглупый,intelligent | intelligence | intelligemment
953,intelligent,микропроцессорный,no_equality
954,intelligent,понятливый,no_equality
955,intelligent,мыслящий,no_equality
956,intelligent,программируемый,no_equality
957,intelligent,настраиваемый,intelligence | personnalisable
958,intelligent,понимающий,intelligence | compréhensible
959,refugee,беженец,réfugié
960,refugee,беженка,réfugié
961,refugee,беглец,no_equality
962,refugee,беженский,no_equality
963,create,создавать,créer | élaborer
964,create,создавать,établir
965,create,создавать,instaurer | constituer | construire | produire | susciter | faire naître
966,create,создавать,produire
967,create,создавать,constituer
968,create,создавать,former | fonder | offrir
969,create,создавать,offrir
970,create,создавать,causer
971,create,создавать,donner | fonder
972,create,создавать,engendrer | mettre en place des
973,create,создавать,mettre en place | mettre en place des
974,create,порождать,produire | instaurer
975,create,вызывать,susciter | instaurer | constituer | causer
976,create,вызывать,causer
977,create,вызывать,donner | entraîner
978,create,вызывать,produire | provoquer
979,create,вызывать,engendrer | entraîner
980,create,вызывать,mettre en place | appeler | entraîner
981,create,производить,produire | instaurer | fabriquer | procéder à
982,create,производить,créer | procéder à
983,create,производить,mettre en place | effectuer
984,create,производить,faire naître | faire
985,create,разработать,créer | élaborer | rédiger
986,create,разработать,établir
987,create,разработать,élaborer
988,create,разработать,mettre en place | engendrer | mettre au point | faire naître | entraînent
989,create,разработать,instaurer | mettre au point | trouver | mettre sur pied
990,create,разработать,produire | formuler | adopter | proposer
991,create,разработать,constituer | mettre au point
992,create,разработать,former | formuler
993,create,разработать,offrir | formuler
994,create,образовать,constituer | instaurer | susciter
995,create,образовать,former | offrir
996,create,образовать,créer | créer un
997,create,образовать,élaborer | créer un
998,nobody,никто,personne | personne ne | on ne | moins que rien
999,nobody,никто,rien
1000,nobody,никто,nul | nul ne | nul n'
1001,nobody,никто,ni
1002,nobody,никто,on n' | non
1003,nobody,никто,tout le monde | monde
1004,nobody,некого,personne ne | n'ai personne à | y a personne d'autre | n'ai plus personne à | n'ai personne d'autre à qui | n'as personne d'autre à
1005,nobody,некого,personne | n'ai personne à
1006,nobody,некого,on ne | n'ai personne à
1007,nobody,некого,rien | n'ai personne à
1008,nobody,некого,moins que rien | n'ai personne à
1009,nobody,ничей,no_equality
1010,nobody,ничтожество,nul | nul ne | nul n'
1011,nobody,ничтожество,personne ne | bon à rien | n'es rien
1012,nobody,ничтожество,personne | bon à rien
1013,nobody,ничтожество,rien | bon à rien | ne suis rien
1014,nobody,ничтожество,moins que rien | bon à rien
1015,word,слово,mot
1016,word,слово,parole | remplacer | parler
1017,word,слово,terme | promets
1018,word,слово,dit
1019,word,слово,dire
1020,word,слово,expression | exprimer | promesse
1021,word,слово,parlé
1022,word,слово,promesse
1023,word,слово,verbe
1024,word,известие,nouvelle
1025,word,слова,mot
1026,word,слова,parole | parle | parler
1027,word,слова,terme
1028,word,слова,dit
1029,word,слова,expression | exprimer | promesse
1030,word,слова,propos
1031,word,говорить,rien | exprimer
1032,word,говорить,parler | parole
1033,word,говорить,dire
1034,word,говорить,exprimer
1035,word,говорить,ordre | raconter
1036,word,сформулировать,parole | élaborer | élaborer
1037,word,сформулировать,ordre | formuler
1038,word,текстовый,texte
1039,word,словесный,no_equality
1040,genetically,генетически,génétiquement | génétique
1041,genetically,генетически,génétique
1042,genetically,генетически,ogm
1043,genetically,генетический,génétique | génétiquement
1044,mug,кружка,tasse
1045,mug,рожица,no_equality
1046,mug,бокал,no_equality
1047,mug,рыло,mug | mugs
1048,mug,балбес,no_equality
1049,mug,мурло,no_equality
1050,mug,ебальник,tronche | chope
1051,mug,грабить,no_equality
1052,countryside,сельская местность,campagne
1053,countryside,природа,nature | monde rural | espace naturel
1054,countryside,пригород,banlieue | espace naturel
1055,countryside,сельские районы,espace rural | les zones rurales
1056,countryside,сельские районы,monde rural | les zones rurales
1057,countryside,сельские районы,espace naturel | les zones rurales
1058,countryside,сельские районы,zones rurales | les zones rurales
1059,countryside,загородная местность,pays
1060,countryside,загородная местность,région
1061,countryside,загородная местность,nature | terrain
1062,countryside,загородная местность,environs | endroit
1063,countryside,загородная местность,arrière-pays | terrain
1064,countryside,загородная местность,monde rural | endroit
1065,countryside,сельский ландшафт,paysage
1066,countryside,сельский ландшафт,campagne | aménagement paysager
1067,countryside,сельский ландшафт,milieu rural | rural
1068,countryside,сельский ландшафт,espace naturel | aménagement paysager
1069,countryside,сельский,milieu rural | rural
1070,spoon,ложка,cuillère | cuiller | cuillière
1071,spoon,блесна,no_equality
1072,spoon,обниматься,no_equality
1073,spoon,черпать ложкой,no_equality
1074,journey,путешествие,voyage | voyager
1075,journey,путешествие,aventure
1076,journey,путешествие,voyager
1077,journey,путь,voyage | voyager
1078,journey,путь,chemin | cheminement
1079,journey,путь,trajet
1080,journey,путь,route | retour | course
1081,journey,путь,parcourir | parcours
1082,journey,рейс,voyage | voyager
1083,journey,проезд,voyage | voyager
1084,journey,проезд,transport
1085,journey,переезд,déplacement | déménagement
1086,journey,странствование,no_equality
1087,journey,путешествовать,voyager | voyage
1088,you,вы,tu
1089,you,вы,toi | toi tu
1090,you,вы,on
1091,you,вы,il
1092,you,вы,votre
1093,you,вы,je
1094,you,вы,ça
1095,you,вы,avez-vous | êtes-vous
1096,you,вы,c'
1097,you,вы,avez
1098,you,вы,as-tu | es-tu
1099,you,ты,tu
1100,you,ты,te
1101,you,ты,toi | toi tu
1102,you,ты,on
1103,you,ты,il
1104,you,ты,votre
1105,you,ты,je
1106,you,ты,ça
1107,you,ты,as-tu | es-tu
1108,you,ты,ton
1109,you,ты,c'
1110,you,ты,avez-vous | êtes-vous
1111,table,таблица,tableau | table | plateau | tableau1
1112,table,таблица,table
1113,table,стол,table | tableau | tablette | tableau1
1114,table,стол,bureau
1115,table,скрижаль,tablette | table
1116,table,расписание,ping-pong | planning
1117,table,табель,no_equality
1118,table,столовая,classement | salle à manger
1119,table,табличка,plateau | pancarte
1120,table,настольный,no_equality
1121,table,табличный,tableau | tabulaire
1122,table,табличный,table | tabulaire
1123,table,табличный,plateau | tabulaire
1124,table,табличный,bureau | tabulaire
1125,table,табличный,tableau1 | tabulaire
1126,table,застольный,no_equality
1127,table,на стол,tableau | sur la table | sur table
1128,table,на стол,table | sur la table
1129,table,на стол,plateau | sur la table
1130,table,на стол,bureau | sur le bureau | sur mon bureau
1131,table,на стол,tableau1 | sur la table
1132,thing,вещь,chose
1133,thing,вещь,bien | rien
1134,thing,вещь,objet
1135,thing,вещь,ça
1136,thing,вещь,important | point | importante
1137,thing,дело,chose
1138,thing,дело,fait
1139,thing,дело,affaire
1140,thing,дело,problème
1141,thing,дело,ça
1142,thing,дело,point | action
1143,thing,дело,important | action
1144,thing,дело,article | matière
1145,thing,предмет,objet
1146,thing,предмет,rien | déterminer
1147,thing,предмет,créature | déterminer
1148,thing,предмет,article | matière
1149,thing,событие,chose
1150,thing,событие,important | point
1151,thing,существо,créature
1152,thing,существо,chose | cette chose
1153,thing,штучка,chose
1154,thing,поступок,chose
1155,thing,поступок,point | action
1156,thing,поступок,important | action
1157,thing,задача,problème
1158,thing,задача,histoire | responsabilité
1159,thing,задача,objet | objectif
1160,thing,задача,article | objectif
1161,thing,что-то,rien | bien
1162,thing,что-то,ça
1163,thing,что-то,chose | autre chose
1164,thing,что-то,histoire | soit
1165,thing,что-то,affaire | faire
1166,thing,что-то,objet | autre chose
1167,shampoo,шампунь,shampooing | shampoing | shampoo
1168,shampoo,шампунь,shampoing
1169,shampoo,мытье головы,laver | lavage
1170,shampoo,мыть,laver
1171,come,приходить,venir | revenir | arriver | provenir | devenir
1172,come,приходить,arriver
1173,come,приходить,aller
1174,come,приходить,passer
1175,come,приходить,rentrer | entrent
1176,come,приезжать,venir | arriver | provenir | devenir
1177,come,вступать,no_equality
1178,come,появиться,venir | arriver | provenir | devenir
1179,come,появиться,arriver
1180,come,появиться,rentrer | se montrer
1181,come,появиться,se présenter | se montrer
1182,come,появиться,entrent | se montrer
1183,come,поставляться,provenir | être fourni | être fournies
1184,come,поставляться,rentrer | être fourni
1185,come,поступать,arriver | provenir | recevoir
1186,come,поступать,aller
1187,come,поступать,provenir | venir
1188,come,поступать,faire | faire ça
1189,come,исходить,venir | arriver | provenir | devenir
1190,come,попасть,venir | arriver | provenir | devenir
1191,come,попасть,arriver
1192,come,попасть,aller
1193,come,попасть,passer
1194,come,попасть,rentrer | entrer | atteindre | monter | se rendre | retourner | rejoindre | entrent
1195,come,попасть,entrée | pénétrer
1196,come,давай,aller | allez
1197,come,давай,pourquoi | jouir
1198,come,давай,venir | viens
1199,grandchild,внук,petit-fils | petit fils | petit-enfant | petite-fille | petit enfant
1200,grandchild,внук,petit fils
1201,point,точка,point | pointe | pointer
1202,point,очко,point | pointe | pointer
1203,point,место,lieu | virgule
1204,point,место,endroit | question | pointe | pointer | indiquer | montrer | centre
1205,point,место,point | position
1206,point,место,raison | maison
1207,point,вопрос,point | interrogation
1208,point,вопрос,question | pointe | pointer | indiquer | endroit
1209,point,вопрос,sujet
1210,point,вопрос,montrer | problème
1211,point,вопрос,raison | savoir
1212,point,пойнт,point | pointe | pointer
1213,point,смысл,point
1214,point,смысл,but
1215,point,смысл,intérêt
1216,point,смысл,raison
1217,point,смысл,sens
1218,point,смысл,question | logique | pourquoi | quoi bon
1219,point,смысл,pointe | signification | point
1220,point,смысл,pointer | signification
1221,point,смысл,indiquer | logique | signification
1222,point,смысл,lieu | utile
1223,point,смысл,virgule | logique
1224,point,этап,moment | montrer
1225,point,этап,stade
1226,point,этап,pointer | partie
1227,point,точка зрения,point | opinion
1228,point,точка зрения,question | point de vue
1229,point,точка зрения,pointe | point de vue | opinion
1230,point,точка зрения,pointer | point de vue
1231,point,точка зрения,indiquer | point de vue
1232,point,точка зрения,endroit | point de vue
1233,point,указывать,indiquer | question | dire | diriger | endroit
1234,point,указывать,moment | mentionner
1235,point,указывать,pointe | mentionner
1236,point,указывать,pointer | mentionner
1237,point,указывать,montrer | mentionner
1238,point,дело,question | enquête | pointe | pointer | indiquer | endroit
1239,point,дело,fait
1240,point,дело,point | action
1241,point,дело,montrer | problème
1242,point,дело,accuser | cause
1243,point,отмечать,question | noter
1244,point,отмечать,pointe | noter
1245,point,отмечать,pointer | noter
1246,point,отмечать,montrer | constater | noter
1247,point,отмечать,endroit | constater
1248,point,показать,indiquer | question | faire visiter | diriger
1249,point,показать,montrer | moment | pointer | montrer à | démontrer | monter | endroit | argument
1250,point,показать,virgule | prouver | illustrer
1251,point,подчеркивать,question | souligner
1252,point,подчеркивать,indiquer | souligner
1253,point,подчеркивать,endroit | souligner
1254,point,подчеркивать,virgule | souligner
1255,point,навести,pointer | point | question | pointe | nettoyer | rendre visite | montrer | endroit
1256,point,навести,lieu | verrouillez
1257,point,навести,virgule | verrouillez
1258,point,точечный,pointer | une frappe chirurgicale
1259,point,точечный,indiquer | une frappe chirurgicale
1260,point,точечный,endroit | une frappe chirurgicale
1261,point,точечный,argument | une frappe chirurgicale
1262,point,точечный,virgule | une frappe chirurgicale
1263,lie,лежать,rester | être | reposer sur | se trouver | se situer | se trouvent | reposent
1264,lie,лежать,être
1265,lie,находиться,rester | se trouver | être | se situer | se trouvent | reposent
1266,lie,находиться,se trouver
1267,lie,лгать,mentir | menteur | se trouvent
1268,lie,лгать,mensonge | reposent
1269,lie,крыться,no_equality
1270,lie,пролегать,no_equality
1271,lie,залегать,se trouvent | conclusions hâtives
1272,lie,ложь,mentir | ment | menteur | se trouvent
1273,lie,ложь,mensonge | reposent
1274,lie,ложь,faux
1275,lie,лиев,no_equality
1276,curriculum,учебный план,programme | programme d'études | programme d'étude | programmes scolaires | programme-cadre
1277,curriculum,курс обучения,cursus
1278,curriculum,курс обучения,programme | cours de formation | programme d'enseignement
1279,curriculum,курс обучения,programme d'études | cours de formation | redoublement
1280,curriculum,курс обучения,enseignement | un enseignement
1281,curriculum,курс обучения,cour | cours de formation
1282,curriculum,курс обучения,programme d'étude | cours de formation
1283,curriculum,курс обучения,scolaire | cours de formation
1284,curriculum,курс обучения,programmes scolaires | cours de formation
1285,curriculum,курс обучения,contenu | cours de formation | un enseignement
1286,curriculum,курс обучения,éducation | cours de formation
1287,curriculum,курс обучения,programme-cadre | cours de formation
1288,curriculum,программа,programme | programme d'études | programme d'étude | programmes scolaires | programme-cadre
1289,curriculum,программа,scolaire | logiciel
1290,curriculum,куррикулум,no_equality
1291,curriculum,расписание,programme
1292,curriculum,расписание,programme d'études | emploi du temps | programme
1293,curriculum,расписание,programme d'étude | emploi du temps
1294,curriculum,расписание,scolaire | calendrier | horaire
1295,curriculum,расписание,programmes scolaires | emploi du temps
1296,curriculum,расписание,programme-cadre | calendrier | emploi du temps
1297,curriculum,содержание образования,programme d'études | le contenu de l'éducation
1298,curriculum,содержание образования,programme d'étude | le contenu de l'éducation
1299,curriculum,содержание образования,contenu | le contenu de l'éducation
1300,curriculum,содержание образования,éducation | le contenu de l'éducation
1301,tip,кончик,bout | embout
1302,tip,чаевые,pourboire | donner un pourboire
1303,tip,тонкий конец,bout | embout
1304,tip,тонкий конец,extrémité | terminé
1305,tip,тонкий конец,conseil | mince
1306,tip,тонкий конец,incliner | mince
1307,tip,тонкий конец,info | fin | fin
1308,tip,верхушка,pointe | donner un pourboire
1309,tip,подсказка,incliner | indice
1310,tip,Совет,conseil | conseiller | commission | council | conseille | incliner
1311,tip,Совет,pourboire | observatoire
1312,tip,Совет,pencher | ce dernier
1313,tip,Совет,donner un pourboire | organe | observatoire
1314,tip,оконечность,no_equality
1315,tip,отзыв,pourboire | critique
1316,tip,полезный Совет,pointe | conseil pratique
1317,tip,полезный Совет,conseil | bon conseil | bons conseils | conseil pratique
1318,tip,полезный Совет,donner un pourboire | bon conseil
1319,tip,полезный Совет,incliner | bon conseil
1320,tip,зонд,no_equality
1321,tip,подачка,no_equality
1322,tip,вершинка,sommet
1323,tip,наклонять,pencher
1324,tip,наклонять,incliner | conseil
1325,tip,опрокинуться,no_equality
1326,tip,давать чаевые,donner un pourboire | pointe | pourboire
1327,tip,на чай,pourboire | donner un pourboire
1328,entire,целый,entier | entièreté | entièrement
1329,entire,целый,tout | tout un
1330,entire,целый,ensemble du | ensemble
1331,entire,целостный,intégral | intégrée
1332,entire,целостный,intégralité du | intégrée
1333,entire,целостный,entièreté | intégrée
1334,entire,целостный,global | globale
1335,entire,весь,tout | toute la | partout
1336,entire,весь,complet
1337,entire,весь,entier | entière
1338,entire,весь,ensemble du | l'ensemble | dans son ensemble
1339,entire,весь,entièreté | entière
1340,entire,весь,entièrement | entière
1341,entire,целиком,tout
1342,entire,целиком,entièrement | entier | entièreté | pleinement | en entier | totalement | exclusivement
1343,entire,целиком,complet | totalement
1344,entire,целиком,total | totalement
1345,entire,целиком,ensemble du | exclusivement
1346,hear,слышать,entendre | entendre parler | apprendre | entendre dire | connaître
1347,hear,слышать,écouter
1348,hear,слышать,savoir | voir | avoir
1349,hear,слышать,apprendre
1350,hear,слышать,entendre parler
1351,hear,слышать,entendre dire
1352,hear,узнать,entendre | connaître | apprendre | demander | reconnaître | comprendre | renseigner | entendre parler | entendre dire
1353,hear,узнать,savoir | voir | avoir
1354,hear,узнать,apprendre
1355,hear,узнать,connaître
1356,hear,узнать,voir
1357,hear,узнать,avoir
1358,hear,узнать,écouter | découvrir | trouver
1359,hear,узнать,dire | identifier
1360,hear,узнать,recueillir | identifier
1361,hear,узнать,courant | obtenir
1362,hear,звучать,parle | paraître
1363,hear,слыхать,no_equality
1364,hear,расслышать,entendre | apprendre | connaître | entendre parler | entendre dire
1365,hear,заслышать,entendre | apprendre | connaître | entendre parler | entendre dire
1366,hear,заслышать,écouter
1367,hear,слышный,no_equality
1368,right,право,droit | droite
1369,right,право,droite
1370,right,правая сторона,droite
1371,right,правая сторона,droit | côté droit | droite
1372,right,правда,bien
1373,right,правда,vrai
1374,right,правда,hein
1375,right,правда,non
1376,right,правда,suite | sérieusement
1377,right,правда,d'accord | accord | accord
1378,right,правота,no_equality
1379,right,правый,droit | tribord | droite
1380,right,нужный,bon | la bonne
1381,right,подходящий,bon
1382,right,подходящий,appropriée | approprié
1383,right,вправо,droit | à droite | vers la droite
1384,right,вправо,droite | à droite
1385,right,правильно,bien
1386,right,правильно,raison
1387,right,правильно,exact
1388,right,правильно,correct | correctement | corriger
1389,right,правильно,hein
1390,right,правильно,c'est ça
1391,right,правильно,n'est-ce pas
1392,right,правильно,non
1393,right,правильно,droite | correctement
1394,right,правильно,suite | à juste titre
1395,right,правильно,juste | à juste titre
1396,right,правильно,vrai | pas vrai
1397,right,сразу,droit
1398,right,сразу,juste | suite
1399,right,сразу,droite | directement | tout de suite | droit | rapidement
1400,right,хорошо,bien
1401,right,хорошо,bon
1402,right,хорошо,d'accord
1403,right,хорошо,ok
1404,right,хорошо,juste | heureusement
1405,right,хорошо,n'est-ce pas | c'est bien | c'est bon
1406,right,прямо,droit | tout droit
1407,right,прямо,juste | suite
1408,right,прямо,droite | directement | droit | explicitement | clairement | derrière
1409,right,прямо,exact | exactement
1410,secret,секрет,secret | secrètement
1411,secret,тайный,secret | secrètement
1412,secret,потайной,secret | passage secret | entrée secrète
1413,secret,потайной,clandestin | une planque secrète | un compartiment
1414,secret,потайной,confidentiel | une planque secrète
1415,secret,потайной,secrètement | passage secret | une planque secrète
1416,secret,скрытный,secret | discret | secrètement
1417,secret,негласный,confidentiel | silencieux
1418,secret,закулисный,no_equality
1419,secret,конспиративный,secret | secrètement
1420,secret,засекреченный,secret | top-secret | secrètement
1421,secret,скрытый,caché
1422,secret,закрытый,no_equality
1423,secret,затаенный,no_equality
1424,secret,тайно,secrètement | secret | mystère | en secret | clandestinement
1425,secret,тайно,clandestin | clandestinement
1426,secret,тайно,confidentiel | clandestinement
1427,secret,в секрете,secret | secrète | secrètement
1428,this,этот,ce | ceci
1429,this,этот,cela | celle-ci
1430,this,этот,le | telle | celle-là
1431,this,этот,il
1432,this,этот,ceci
1433,this,этот,celui-ci | celui-là
1434,this,этот,nos | son
1435,this,это,c
1436,this,это,ce | ceci
1437,this,это,cela
1438,this,это,le | telle | celle-là
1439,this,это,il
1440,this,это,ceci
1441,this,это,on
1442,this,это,celui-ci
1443,this,настоящий,présent | la présente
1444,this,то,ce | ceci
1445,this,то,le | telle | celle-là
1446,this,то,il
1447,this,то,on
1448,this,так,ainsi
1449,this,так,on | non
1450,this,так,telle | tellement
1451,guru,гуру,gourou
1452,star,звезда,star | astre | star's
1453,star,звезда,étoile | étoilée
1454,star,звезда,vedette
1455,star,светило,astre | star
1456,star,светило,stellaire | brille
1457,star,кинозвезда,vedette | vedette de cinéma | vedette du cinéma
1458,star,кинозвезда,cerveau | acteur
1459,star,стар,star | astre | star's
1460,star,главные роли,stellaire | les rôles principaux
1461,star,дива,no_equality
1462,star,звездный,stellaire | glaive des étoiles
1463,star,звездный,star | astral
1464,star,звездный,protagoniste | trooper
1465,star,звездный,jouer | joueur
1466,star,звездный,cerveau | lanceur
1467,star,сниматься,jouer
1468,star,играть главные роли,jouer | jouera un
1469,star,играть главные роли,protagoniste | contribuer
1470,benefit,выгода,avantage | avantager | avantageux
1471,benefit,выгода,bénéfice | bénéficier | tirer bénéfice | bénéfique
1472,benefit,выгода,profit | prestation | profiterait | rapporte | profiter | tirer profit | tirer parti | apport
1473,benefit,выгода,intérêt
1474,benefit,выгода,gain
1475,benefit,преимущество,avantage | avance | avantager | avantageux
1476,benefit,привилегия,no_equality
1477,benefit,пособие,prestation | profit | profiter | tirer profit | tirer parti | apport | jouissent
1478,benefit,пособие,allocation
1479,benefit,пособие,indemnité | intention
