,eng_word,rus,fr
1066,have,испытывать,avoir
1067,have,испытывать,ressentir
1068,have,провести,faire
1069,have,провести,passer
1070,have,приходиться,no_equality
1071,have,оказывать,avoir
1072,have,оказывать,recevoir
1073,have,носить,avoir
1074,have,носить,porter
1075,have,проявлять,prendre
1076,have,потерпеть,no_equality
1077,have,питать,no_equality
1078,have,уже,no_equality
1079,have,вспомогательный глагол,no_equality
1080,order,порядок,ordre
1081,order,приказ,ordre
1082,order,приказ,arrêté
1083,order,приказ,décision
1084,order,приказ,ordonnance
1085,order,заказ,commande
1086,order,заказ,commander
1087,order,орден,ordre
1088,order,последовательность,ordre
1089,order,строй,no_equality
1090,order,приказание,ordre
1091,order,заказывать,commander
1092,order,приказывать,commander
1093,order,приказывать,ordonner
