,eng_word,rus,fr
1002,fit,годный,no_equality
1003,fit,нужный,bon
1004,earn,зарабатывать,gagner
1005,earn,заслуживать,mériter
1006,earn,приносить,no_equality
1007,earn,неплохо зарабатывать,gagner
1008,earn,получать доход,no_equality
1009,aeroplane,самолет,avion
1010,aeroplane,самолет,aéronef
1011,especially,особенно,en particulier
1012,especially,особенно,surtout
1013,especially,особенно,notamment
1014,especially,особенно,particulièrement
1015,especially,особенно,spécialement
1016,especially,особенно,principalement
1017,especially,особенно,très
1018,especially,особенно,essentiellement
1019,especially,особенно,spécifiquement
1020,especially,особенно,particulière
1021,especially,сугубо,no_equality
1022,especially,главным образом,surtout
1023,especially,главным образом,particulièrement
1024,especially,главным образом,principalement
1025,especially,главным образом,essentiellement
1026,especially,главным образом,avant tout
1027,entrance,вход,entrée
1028,entrance,вход,accès
1029,entrance,вход,porte
1030,entrance,поступление,entrée
1031,entrance,входная дверь,no_equality
1032,entrance,доступ,accès
1033,entrance,доступ,entrer
1034,entrance,прихожая,vestibule
1035,entrance,прихожая,hall
1036,entrance,ход,no_equality
1037,entrance,проходная,no_equality
1038,entrance,входной,no_equality
1039,entrance,вступительный,no_equality
1040,entrance,въездной,no_equality
1041,feel,чувствовать,sentir
1042,feel,чувствовать,ressentir
1043,feel,чувствовать,penser
1044,feel,чувствовать,se sentir
1045,feel,чувствовать,fait
1046,feel,чувствовать,avoir
1047,feel,полагать,penser
1048,feel,ощупывать,no_equality
1049,feel,испытывать,ressentir
1050,feel,испытывать,éprouver
1051,feel,испытывать,avoir
1052,feel,стесняться,no_equality
1053,feel,ощущение,sens
1054,feel,ощущение,sentiment
1055,feel,ощущение,sensation
1056,extra,дополнительный,supplémentaire
1057,extra,дополнительный,additionnel
1058,extra,дополнительный,autre
1059,extra,дополнительный,complémentaire
1060,extra,лишний,supplémentaire
1061,extra,экстренный,no_equality
1062,extra,особый,no_equality
1063,extra,заемный,no_equality
1064,extra,высший,no_equality
1065,extra,экстра,extra
1066,extra,доплата,supplément
1067,extra,статист,figurant
1068,extra,дополнение,supplément
1069,extra,массовка,no_equality
1070,extra,особо,extrêmement
1071,extra,дополнительно,supplémentaire
1072,extra,дополнительно,davantage
1073,extra,отдельно,no_equality
1074,extra,сверх,no_equality
1075,singular,странный,no_equality
1076,singular,исключительный,no_equality
1077,singular,единичный,unique
1078,singular,сингулярный,no_equality
1079,singular,удивительный,no_equality
1080,singular,единственное число,singulier
1081,singular,сингулярно,no_equality
1082,earring,серьга,boucle d'oreille
1083,fall,упасть,tomber
1084,fall,снижаться,baisser
1085,fall,попадать,no_equality
1086,fall,приходиться,no_equality
1087,fall,впадать,no_equality
1088,fall,подпадать,no_equality
1089,fall,влюбляться,no_equality
1090,fall,обрушиться,no_equality
1091,fall,попасться,no_equality
1092,fall,оказаться,tomber
1093,fall,падение,chute
1094,fall,падение,baisse
1095,fall,падение,déclin
1096,fall,падение,tomber
1097,fall,осень,automne
1098,fall,грехопадение,chute
1099,fall,осенний,no_equality
1100,news,новость,nouvelle
1101,news,новость,info
1102,news,новость,nouveau
1103,news,весточка,no_equality
1104,news,Ньюс,news
1105,news,новинка,nouveauté
1106,news,выпуск новостей,nouvelle
1107,news,выпуск новостей,news
1108,news,выпуск новостей,actualité
1109,news,выпуск новостей,information
1110,news,выпуск новостей,journal
1111,news,выпуск новостей,journal télévisé | journal
1112,news,выпуск новостей,téléjournal | journal
1113,news,известия,nouvelle
1114,news,новостной,no_equality
1115,ago,назад,heure
1116,ago,назад,auparavant
1117,ago,назад,plus tôt
1118,ago,назад,arrière
1119,ago,назад,il y a
1120,electric,электрический,électrique
1121,electric,электрический,diélectrique | électrique
1122,electric,электромонтажный,no_equality
1123,electric,электроизмерительный,no_equality
1124,electric,наэлектризованный,no_equality
1125,enter,входить,entrer
1126,enter,входить,rentrer
1127,enter,заключать,no_equality
1128,enter,въезжать,entrer
1129,enter,проникать,pénétrer
1130,enter,вступить,no_equality
1131,enter,ввести,saisir
1132,enter,ввести,introduire
1133,enter,указать,indiquer
1134,enter,ввод,entrée
1135,start,начать,démarrer
1136,start,начать,débuter
1137,start,начать,entamer
1138,start,начать,mettre
1139,start,начать,départ
1140,start,начать,lancer
1141,start,начать,engager
1142,start,начать,entreprendre
1143,start,начать,reprendre
1144,start,начать,déclencher
1145,start,начать,commencer | commencer à
1146,start,запустить,démarrer
1147,start,запустить,faire
1148,start,запустить,mettre
1149,start,запустить,lancer
1150,start,запустить,déclencher
1151,start,вздрагивать,no_equality
1152,start,завести,démarrer
1153,start,завести,faire
1154,start,заняться,commencer
1155,start,заняться,faire
1156,start,заняться,entreprendre
1157,start,затеять,no_equality
1158,start,начало,début
1159,start,начало,départ
1160,start,начало,démarrage
1161,start,начало,lancement
1162,start,начало,commencement
1163,start,старт,début
1164,start,старт,départ
1165,start,начальный,no_equality
1166,alcohol,алкоголь,alcool
1167,alcohol,алкоголь,boire
1168,alcohol,спирт,alcool
1169,alcohol,употребление алкоголя,no_equality
1170,alcohol,алкоголизм,alcoolisme
1171,alcohol,алкогольный,alcool
1172,alcohol,алкогольный,alcoolique
1173,alcohol,алкогольный,alcoolisé
1174,intelligent,умный,intelligent
1175,intelligent,разумный,no_equality
1176,intelligent,осмысленный,no_equality
1177,intelligent,продуманный,no_equality
1178,intelligent,неглупый,intelligent
1179,intelligent,микропроцессорный,no_equality
1180,intelligent,понятливый,no_equality
1181,intelligent,мыслящий,no_equality
1182,intelligent,программируемый,no_equality
1183,intelligent,настраиваемый,no_equality
1184,intelligent,понимающий,no_equality
1185,refugee,беженец,réfugié
1186,refugee,беженка,réfugié
1187,refugee,беглец,no_equality
1188,refugee,беженский,no_equality
1189,create,создавать,créer
1190,create,создавать,établir
1191,create,создавать,instaurer
1192,create,создавать,produire
1193,create,создавать,constituer
1194,create,создавать,former
1195,create,создавать,offrir
1196,create,создавать,causer
1197,create,создавать,mettre en place | mettre en place des
1198,create,порождать,produire
1199,create,вызывать,susciter
1200,create,вызывать,causer
1201,create,производить,produire
1202,create,разработать,créer
1203,create,разработать,établir
1204,create,разработать,élaborer
1205,create,разработать,mettre en place
1206,create,образовать,constituer
1207,create,образовать,former
1208,enough,достаточно,assez
1209,enough,достаточно,suffisamment
1210,enough,достаточно,trop
1211,enough,достаточно,suffisant
1212,enough,достаточно,suffisent
1213,enough,предостаточно,assez
1214,enough,достаточное количество,suffisamment
1215,enough,маловато,no_equality
1216,enough,достаточно многие,no_equality
1217,nobody,никто,personne
1218,nobody,никто,rien
1219,nobody,никто,nul
1220,nobody,никто,ni
1221,nobody,никто,nul ne | nul
1222,nobody,некого,no_equality
1223,nobody,ничей,no_equality
1224,nobody,ничтожество,nul
1225,nobody,ничтожество,nul ne | nul
1226,word,слово,mot
1227,word,слово,parole
1228,word,слово,terme
1229,word,слово,dit
1230,word,слово,dire
1231,word,слово,expression
1232,word,слово,parlé
1233,word,слово,promesse
1234,word,слово,verbe
1235,word,известие,nouvelle
1236,word,слова,mot
1237,word,слова,parole
1238,word,слова,terme
1239,word,слова,dit
1240,word,слова,expression
1241,word,слова,propos
1242,word,говорить,rien
1243,word,говорить,parler
1244,word,говорить,dire
1245,word,говорить,exprimer
1246,word,сформулировать,no_equality
1247,word,текстовый,texte
1248,word,словесный,no_equality
1249,behind,за,derrière
1250,behind,позади,derrière
1251,behind,позади,retard
1252,behind,позади,arrière
1253,behind,сзади,derrière
1254,behind,сзади,par-derrière
1255,behind,назад,derrière
1256,behind,назад,en arrière
1257,behind,назад,arrière
1258,behind,вслед за,après
1259,behind,за спиной,no_equality
1260,behind,в основе,no_equality
1261,fair,справедливый,juste
1262,fair,справедливый,équitable
1263,fair,справедливый,équité
1264,fair,красивый,beau
1265,fair,светлый,beau
1266,fair,светлый,clair
1267,fair,светлый,blond
1268,fair,беспристрастный,impartial
1269,fair,белокурый,blond
1270,fair,ярмарочный,no_equality
1271,fair,изрядный,no_equality
1272,fair,удовлетворительно,no_equality
1273,fair,попутный,no_equality
1274,fair,чистовой,no_equality
1275,fair,выставка,exposition
1276,fair,справедливость,juste
1277,fair,справедливость,équitable
1278,fair,справедливость,équité
1279,fair,справедливость,justice
1280,fair,салон,salon
1281,fair,справедливо,justice
1282,fair,справедливо,équitablement
1283,genetically,генетически,génétiquement
1284,genetically,генетически,génétique
1285,genetically,генетически,ogm
1286,genetically,генетический,génétique
1287,mug,кружка,tasse
1288,mug,рожица,no_equality
1289,mug,бокал,no_equality
1290,mug,рыло,no_equality
1291,mug,балбес,no_equality
1292,mug,мурло,no_equality
1293,mug,ебальник,tronche
1294,mug,грабить,no_equality
1295,countryside,сельская местность,campagne
1296,countryside,природа,nature
1297,countryside,пригород,banlieue
1298,countryside,сельские районы,zones rurales | les zones rurales
1299,countryside,загородная местность,pays
1300,countryside,загородная местность,région
1301,countryside,сельский ландшафт,paysage
1302,countryside,сельский,no_equality
1303,electricity,электричество,électricité
1304,electricity,электричество,courant
1305,electricity,свет,électricité
1306,electricity,свет,courant
1307,electricity,свет,lumière
1308,electricity,электрический,électrique
1309,spoon,ложка,cuillère
1310,spoon,ложка,cuillérée | cuillère
1311,spoon,ложка,cuillière | cuillère
1312,spoon,блесна,no_equality
1313,spoon,обниматься,no_equality
1314,spoon,черпать ложкой,no_equality
1315,journey,путешествие,voyage
1316,journey,путешествие,aventure
1317,journey,путешествие,voyager
1318,journey,путь,voyage
1319,journey,путь,chemin
1320,journey,путь,trajet
1321,journey,путь,route
1322,journey,рейс,voyage
1323,journey,проезд,voyage
1324,journey,проезд,transport
1325,journey,переезд,no_equality
1326,journey,странствование,no_equality
1327,journey,путешествовать,voyager
1328,you,вы,tu
1329,you,вы,toi
1330,you,вы,on
1331,you,вы,il
1332,you,вы,votre
1333,you,вы,je
1334,you,вы,ça
1335,you,вы,avez-vous
1336,you,вы,c'
1337,you,вы,avez
1338,you,вы,toi tu | tu | toi
1339,you,ты,tu
1340,you,ты,te
1341,you,ты,toi
1342,you,ты,on
1343,you,ты,il
1344,you,ты,votre
1345,you,ты,je
1346,you,ты,ça
1347,you,ты,as-tu
1348,you,ты,ton
1349,you,ты,c'
1350,you,ты,toi tu | tu | toi
1351,table,таблица,tableau
1352,table,таблица,table
1353,table,таблица,tableau1 | tableau
1354,table,стол,table
1355,table,стол,bureau
1356,table,скрижаль,tablette
1357,table,расписание,no_equality
1358,table,табель,no_equality
1359,table,столовая,no_equality
1360,table,табличка,no_equality
1361,table,настольный,no_equality
1362,table,табличный,no_equality
1363,table,застольный,no_equality
1364,table,на стол,no_equality
1365,thing,вещь,chose
1366,thing,вещь,bien
1367,thing,вещь,objet
1368,thing,вещь,ça
1369,thing,вещь,important
1370,thing,дело,chose
1371,thing,дело,fait
1372,thing,дело,affaire
1373,thing,дело,problème
1374,thing,дело,ça
1375,thing,предмет,objet
1376,thing,событие,chose
1377,thing,событие,important
1378,thing,существо,créature
1379,thing,штучка,chose
1380,thing,поступок,chose
1381,thing,задача,problème
1382,thing,что-то,rien
1383,thing,что-то,ça
1384,thing,что-то,chose | quelque chose
1385,shampoo,шампунь,shampooing
1386,shampoo,шампунь,shampoing
1387,shampoo,шампунь,shampoo | shampooing
1388,shampoo,мытье головы,laver
1389,shampoo,мыть,laver
1390,finger,палец,doigt
1391,finger,палец,index
1392,finger,отпечаток пальца,no_equality
1393,finger,указующий перст,no_equality
1394,finger,пальцевой,no_equality
1395,finger,пальчиковый,no_equality
1396,finger,теребить,no_equality
1397,come,приходить,venir
1398,come,приходить,arriver
1399,come,приходить,aller
1400,come,приходить,passer
1401,come,приходить,rentrer
1402,come,приезжать,venir
1403,come,вступать,no_equality
1404,come,появиться,venir
1405,come,появиться,arriver
1406,come,поставляться,no_equality
1407,come,поступать,arriver
1408,come,поступать,aller
1409,come,поступать,provenir
1410,come,исходить,venir
1411,come,попасть,venir
1412,come,попасть,arriver
1413,come,попасть,aller
1414,come,попасть,passer
1415,come,попасть,rentrer
1416,come,давай,aller
1417,come,давай,pourquoi
1418,elephant,слон,éléphant
1419,elephant,Элефант,no_equality
1420,elephant,слоновий,no_equality
1421,elephant,слоновый,no_equality
1422,add,добавлять,ajouter
1423,add,складывать,no_equality
1424,add,дополнить,ajouter
1425,add,дополнить,compléter
1426,add,придавать,no_equality
1427,add,добавиться,no_equality
1428,add,подлить,no_equality
1429,add,пополнять,compléter
1430,add,пополнять,enrichir
1431,add,дописать,no_equality
1432,add,присовокупить,no_equality
1433,add,дополнительный,no_equality
1434,grandchild,внук,petit-fils
1435,grandchild,внук,petit fils
1436,advice,консультация,consultation
1437,advice,Совет,conseil
1438,advice,Совет,avis
1439,advice,Совет,conseiller
1440,advice,Совет,conseille
1441,advice,уведомление,avis
1442,advice,авизо,no_equality
1443,advice,консультативная помощь,conseil
1444,advice,информация,no_equality
1445,advice,консультативное заключение,no_equality
1446,advice,наставление,conseil
1447,advice,консультационный,consultation
1448,point,точка,point
1449,point,очко,point
1450,point,место,lieu
1451,point,место,endroit
1452,point,вопрос,point
1453,point,вопрос,question
1454,point,вопрос,sujet
1455,point,пойнт,point
1456,point,смысл,point
1457,point,смысл,but
1458,point,смысл,intérêt
1459,point,смысл,raison
1460,point,смысл,sens
1461,point,этап,moment
1462,point,этап,stade
1463,point,точка зрения,no_equality
1464,point,указывать,indiquer
1465,point,дело,question
1466,point,дело,fait
1467,point,отмечать,no_equality
1468,point,показать,indiquer
1469,point,показать,montrer | montrer à
1470,point,подчеркивать,no_equality
1471,point,навести,pointer
1472,point,точечный,no_equality
1473,adventure,приключение,aventure
1474,adventure,авантюра,aventure
1475,adventure,авантюра,escapade
1476,adventure,адвенчуры,no_equality
1477,adventure,жажда приключений,aventure
1478,adventure,приключенческий,no_equality
1479,lie,лежать,rester
1480,lie,лежать,être
1481,lie,находиться,rester
1482,lie,находиться,se trouver
1483,lie,лгать,mentir
1484,lie,лгать,mensonge
1485,lie,крыться,no_equality
1486,lie,пролегать,no_equality
1487,lie,залегать,no_equality
1488,lie,ложь,mentir
1489,lie,ложь,mensonge
1490,lie,ложь,faux
1491,lie,лиев,no_equality
1492,curriculum,учебный план,programme
1493,curriculum,учебный план,programme d'étude | programme
1494,curriculum,курс обучения,cursus
1495,curriculum,программа,programme
1496,curriculum,программа,programme d'étude | programme
1497,curriculum,куррикулум,no_equality
1498,curriculum,расписание,programme
1499,curriculum,расписание,programme d'étude | programme
1500,curriculum,содержание образования,no_equality
1501,tip,кончик,bout
1502,tip,чаевые,pourboire
1503,tip,тонкий конец,bout
1504,tip,верхушка,pointe
1505,tip,подсказка,no_equality
1506,tip,Совет,conseil
1507,tip,оконечность,no_equality
1508,tip,отзыв,no_equality
1509,tip,полезный Совет,no_equality
1510,tip,зонд,no_equality
1511,tip,подачка,no_equality
1512,tip,вершинка,sommet
1513,tip,наклонять,pencher
1514,tip,наклонять,incliner
1515,tip,опрокинуться,no_equality
1516,tip,давать чаевые,donner un pourboire
1517,tip,на чай,pourboire
1518,entire,целый,entier
1519,entire,целостный,no_equality
1520,entire,весь,tout
1521,entire,весь,complet
1522,entire,целиком,tout
1523,entire,целиком,entièrement
1524,against,против,contre
1525,against,против,encontre
1526,against,против,envers
1527,against,против,face
1528,against,против,visant
1529,against,против,contraire à | contraire
1530,against,вопреки,contre
1531,against,напротив,face | face à
1532,against,по отношению,envers
1533,against,по отношению,par rapport
1534,against,на фоне,no_equality
1535,hear,слышать,entendre | entendre parler
1536,hear,слышать,écouter
1537,hear,слышать,savoir
1538,hear,слышать,apprendre
1539,hear,слышать,entendre parler
1540,hear,слышать,entendre dire
1541,hear,узнать,entendre
1542,hear,узнать,savoir
1543,hear,узнать,apprendre
1544,hear,узнать,connaître
1545,hear,узнать,voir
1546,hear,узнать,avoir
1547,hear,узнать,entendre parler | entendre
1548,hear,звучать,no_equality
1549,hear,слыхать,no_equality
1550,hear,расслышать,entendre
1551,hear,расслышать,entendre parler | entendre
1552,hear,заслышать,entendre
1553,hear,заслышать,écouter
1554,hear,заслышать,entendre parler | entendre
1555,hear,слышный,no_equality
1556,actually,фактически,en fait
1557,actually,фактически,effectivement
1558,actually,фактически,réellement
1559,actually,фактически,en réalité
1560,actually,фактически,même
1561,actually,фактически,véritablement
1562,actually,фактически,en effet
1563,actually,фактически,ailleurs
1564,actually,действительно,en fait
1565,actually,действительно,effectivement
1566,actually,действительно,vraiment
1567,actually,действительно,réellement
1568,actually,действительно,bien
1569,actually,действительно,véritablement
1570,actually,действительно,en effet
1571,actually,вообще-то,en fait
1572,actually,вообще-то,vraiment
1573,actually,вообще-то,en réalité
1574,actually,вообще-то,plutôt
1575,actually,вообще-то,justement
1576,actually,вообще-то,vrai dire
1577,actually,по существу,en fait
1578,actually,по существу,en effet
1579,actually,как ни странно,no_equality
1580,actually,фактический,no_equality
1581,right,право,droit
1582,right,право,droite
1583,right,правая сторона,droite
1584,right,правая сторона,droit | côté droit
1585,right,правда,bien
1586,right,правда,vrai
1587,right,правда,hein
1588,right,правда,non
1589,right,правота,no_equality
1590,right,правый,droit
1591,right,нужный,bon
1592,right,подходящий,bon
1593,right,подходящий,appropriée | approprié
1594,right,вправо,droite | à droite
1595,right,правильно,bien
1596,right,правильно,raison
1597,right,правильно,exact
1598,right,правильно,correct
1599,right,правильно,hein
1600,right,правильно,c'est ça
1601,right,правильно,n'est-ce pas
1602,right,правильно,non
1603,right,сразу,droit
1604,right,сразу,juste
1605,right,хорошо,bien
1606,right,хорошо,bon
1607,right,хорошо,d'accord
1608,right,хорошо,ok
1609,right,прямо,droit
1610,right,прямо,juste
1611,else,еще,autrement
1612,else,еще,encore
1613,else,еще,reste
1614,else,еще,autre n' | n'
1615,else,прочий,no_equality
1616,else,же еще,no_equality
1617,else,чужой,no_equality
1618,album,альбом,album
1619,album,альбом,disque
1620,album,альбомный,no_equality
1621,fifth,пятый,cinquième
1622,fifth,пятый,5e
1623,fifth,пятый,cinq
1624,fifth,пятый,5ème
1625,fifth,пятый,vème | 5ème
1626,fifth,пятый,5ième | 5ème
1627,fifth,пятая часть,cinquième
1628,fifth,Квинта,no_equality
1629,beer,пиво,bière
1630,beer,пиво,boire
1631,beer,сорт пива,bière
1632,beer,пивная,no_equality
1633,beer,пивной,brasserie
1634,beer,пивной,bière-pong
1635,beer,пчелиный,no_equality
1636,secret,секрет,secret
1637,secret,тайный,secret
1638,secret,потайной,no_equality
1639,secret,скрытный,secret
1640,secret,негласный,no_equality
1641,secret,закулисный,no_equality
1642,secret,конспиративный,secret
1643,secret,засекреченный,secret
1644,secret,скрытый,caché
1645,secret,закрытый,no_equality
1646,secret,затаенный,no_equality
1647,secret,тайно,secrètement
1648,secret,в секрете,secret
1649,this,этот,ce
1650,this,этот,cela
1651,this,этот,le
1652,this,этот,il
1653,this,этот,ceci
1654,this,этот,celui-ci
1655,this,это,c
1656,this,это,ce
1657,this,это,cela
1658,this,это,le
1659,this,это,il
1660,this,это,ceci
1661,this,это,on
1662,this,это,celui-ci
1663,this,настоящий,présent
1664,this,то,ce
1665,this,то,le
1666,this,то,il
1667,this,то,on
1668,this,так,ainsi
1669,guru,гуру,gourou
1670,fashion,мода,mode
1671,fashion,стиль,façon
1672,fashion,форма,mode
1673,fashion,способ,mode
1674,fashion,способ,manière
1675,fashion,способ,façon
1676,fashion,модельер,no_equality
1677,fashion,веяние моды,mode
1678,fashion,модный,mode
1679,fashion,модный,fashion
1680,fashion,модельный,no_equality
1681,fashion,фасонировать,no_equality
1682,fashion,вылепить,façonner
1683,submissively,покорно,docilement
1684,submissively,покорно,humblement
1685,except,кроме,sauf
1686,except,кроме,excepté
1687,except,кроме,à part
1688,except,кроме,mai
1689,except,кроме,hormis
1690,except,кроме,sinon
1691,except,исключая,sauf
1692,except,исключая,à part
1693,except,за исключением того,sauf
1694,except,за исключением того,excepté
1695,except,за исключением того,à part
1696,except,кроме тех случаев,sauf
1697,star,звезда,star
1698,star,звезда,étoile
1699,star,звезда,vedette
1700,star,светило,astre
1701,star,кинозвезда,no_equality
1702,star,стар,star
1703,star,главные роли,no_equality
1704,star,дива,no_equality
1705,star,звездный,stellaire
1706,star,сниматься,jouer
1707,star,играть главные роли,jouer
1708,East,Восток,est
1709,East,Восток,orient
1710,East,Восток страны,est
1711,East,Восток страны,orient
1712,East,Восточное направление,oriental
1713,East,восточный,est
1714,East,восточный,oriental
1715,East,на Восток,à l'est
1716,East,на Восток,de l'est | à l'est
1717,benefit,выгода,avantage
1718,benefit,выгода,bénéfice
1719,benefit,выгода,profit
1720,benefit,выгода,intérêt
1721,benefit,выгода,gain
1722,benefit,преимущество,avantage
1723,benefit,привилегия,no_equality
1724,benefit,пособие,prestation
1725,benefit,пособие,allocation
1726,benefit,пособие,indemnité
1727,benefit,благо,intérêt
1728,benefit,благо,bien
1729,benefit,прибыль,bénéfice
1730,benefit,прибыль,profit
1731,benefit,эффект,no_equality
1732,benefit,выигрыш,no_equality
1733,benefit,плод,no_equality
1734,benefit,приносить пользу,bénéfice
1735,benefit,приносить пользу,bénéficier
1736,benefit,принести пользу,bénéficier
1737,benefit,выигрывать,no_equality
1738,benefit,выгодный,avantageux
1739,meeting,встреча,réunion
1740,meeting,встреча,rencontre
1741,meeting,встреча,rendez-vous
1742,meeting,встреча,entretien
1743,meeting,встреча,entrevue
1744,meeting,митинг,no_equality
1745,meeting,выполнение,réalisation
1746,meeting,выполнение,respect
1747,meeting,собрание акционеров,no_equality
1748,meeting,свидание,rendez-vous
1749,meeting,съезд,convention
1750,meeting,встречающий,no_equality
1751,meeting,удовлетворяющий,no_equality
1752,meeting,встречающийся,no_equality
1753,quite,довольно,très
1754,quite,довольно,assez
1755,quite,довольно,bien
1756,quite,довольно,plutôt
1757,quite,довольно,vraiment
1758,quite,довольно,beaucoup
1759,quite,довольно,relativement
1760,quite,довольно,peu
1761,quite,немало,beaucoup
1762,quite,неплохой,no_equality
1763,quite,самое,très
1764,strength,сила,force
1765,strength,сила,intensité
1766,strength,сила,puissance
1767,strength,сила,pouvoir
1768,strength,прочность,résistance
1769,strength,напряженность,no_equality
1770,strength,крепость,fort
1771,strength,численность,effectif
1772,strength,достоинство,no_equality
1773,strength,мощность,puissance
1774,strength,сильная сторона,fort
1775,strength,усилие,no_equality
1776,strength,силовой,no_equality
1777,strength,прочный,no_equality
1778,ketchup,кетчуп,ketchup
1779,afterwards,впоследствии,après
1780,afterwards,впоследствии,ensuite
1781,afterwards,впоследствии,par la suite
1782,afterwards,впоследствии,puis
1783,afterwards,впоследствии,plus tard
1784,afterwards,впоследствии,ultérieurement
1785,afterwards,потом,après
1786,afterwards,потом,ensuite
1787,afterwards,потом,puis
1788,afterwards,потом,plus tard
1789,afterwards,после этого,ensuite
1790,afterwards,после этого,puis
1791,afterwards,после,après
1792,afterwards,после,ensuite
1793,beginner,начинающий,débutant
1794,beginner,новичок,débutant
1795,beginner,новичок,novice
1796,beginner,начальный уровень,no_equality
1797,beginner,начинающий фотограф,débutant
1798,beginner,начальный,no_equality
1799,final,окончательный,final
1800,final,окончательный,dernier
1801,final,окончательный,définitif
1802,final,заключительный,final
1803,final,заключительный,dernier
1804,final,последний,final
1805,final,последний,dernier
1806,final,последний,ultime
1807,final,выпускной,no_equality
1808,final,готовый,no_equality
1809,final,завершающий,final
1810,final,решающий,no_equality
1811,final,финал,final
1812,final,финал,fin
1813,final,финал,finale
1814,final,завершение,fin
1815,final,завершение,clôture
1816,final,завершение,terminer
1817,final,выпускной экзамен,no_equality
1818,final,окончательно,définitif
1819,final,окончательно,finale
1820,final,конечно,no_equality
1821,agree,соглашаться,accepter
1822,agree,соглашаться,être d'accord
1823,agree,договариваться,convenir
1824,agree,согласоваться,no_equality
1825,agree,сходиться,no_equality
1826,agree,одобрить,accepter
1827,agree,одобрить,approuver
1828,agree,быть согласным,no_equality
1829,agree,сходиться во мнениях,no_equality
1830,agree,сговориться,no_equality
1831,alone,один,seul
1832,alone,таковая,no_equality
1833,alone,только,seul
1834,alone,только,seulement
1835,alone,только,uniquement
1836,alone,исключительно,seul
1837,alone,исключительно,seulement
1838,alone,исключительно,uniquement
1839,alone,исключительно,exclusivement
1840,alone,одиноко,seul
1841,alone,одиноко,solitaire
1842,alone,в одиночку,tout seul
1843,alone,в одиночку,toute seule
1844,alone,самостоятельно,tout seul
1845,alone,самостоятельно,toute seule
1846,alone,одинокий,seul
1847,alone,одинокий,solitaire
1848,alone,единственный,seul
1849,exam,экзамен,examen
1850,exam,экзамен,concours
1851,exam,экзамен,test
1852,exam,испытание,test
1853,exam,испытание,épreuve
1854,exam,экзаменационный,no_equality
1855,exercise,упражнение,exercice
1856,exercise,осуществление,exercice
1857,exercise,осуществление,réalisation
1858,exercise,зарядка,no_equality
1859,exercise,занятие,no_equality
1860,exercise,гимнастика,no_equality
1861,exercise,учение,exercice
1862,exercise,выполнение упражнения,exercice
1863,exercise,выполнение упражнения,sport
1864,exercise,выполнение упражнения,réalisation
1865,exercise,экзерсис,no_equality
1866,exercise,моцион,no_equality
1867,exercise,занятие физкультурой,no_equality
1868,exercise,осуществлять,exercer
1869,exercise,упражнять,no_equality
1870,exercise,проявлять,faire preuve
1871,exercise,использовать,exercer
1872,exercise,оказывать,exercer
1873,exercise,заниматься физическими упражнениями,no_equality
1874,child,ребенок,enfant
1875,child,ребенок,fil
1876,child,ребенок,fille
1877,child,ребенок,bébé
1878,child,ребенок,petit
1879,child,ребенок,gosse
1880,child,ребенок,gamin
1881,child,дитя,enfant
1882,child,дитя,bébé
1883,child,дитя,petit
1884,child,детище,bébé
1885,child,сын,enfant
1886,child,сын,fil
1887,child,сын,bébé
1888,child,сын,petit
1889,child,сын,gosse
1890,child,сын,gamin
1891,child,потомок,no_equality
1892,child,чадо,no_equality
1893,child,детский,enfant
1894,child,дочерний,no_equality
1895,child,несовершеннолетний,mineur
1896,school,школа,école
1897,school,школа,lycée
1898,school,школа,collège
1899,school,школа,faculté
1900,school,школа,cour
1901,school,школа,school
1902,school,колледж,école
1903,school,колледж,lycée
1904,school,колледж,collège
1905,school,колледж,fac
1906,school,колледж,étude
1907,school,колледж,université
1908,school,класс,cour
1909,school,учебное заведение,école
1910,school,учебное заведение,université
1911,school,учебное заведение,établissement scolaire
1912,school,учебное заведение,académie
1913,school,факультет,faculté
1914,school,учеба,étude
1915,school,занятия в школе,école
1916,school,занятия в школе,cour
1917,school,школьный,scolaire
1918,band,банда,bande
1919,band,банда,groupe
1920,band,лента,ruban
1921,band,оркестр,groupe
1922,band,оркестр,orchestre
1923,band,оркестр,fanfare
1924,band,отряд,groupe
1925,band,отряд,troupe
1926,band,узы,no_equality
1927,band,повязка,bandeau
1928,band,диапазон,fourchette
1929,band,зона,no_equality
1930,band,музыкальная группа,groupe
1931,band,музыкальная группа,orchestre
1932,band,ленточный,no_equality
1933,band,диапазонный,no_equality
1934,band,ленточнопильный,no_equality
1935,band,Band,no_equality
1936,letter,письмо,lettre
1937,letter,письмо,courrier
1938,letter,письмо,écrit
1939,letter,письмо,message
1940,letter,буква,lettre
1941,letter,грамота,no_equality
1942,letter,письмена,no_equality
1943,letter,буквенный,no_equality
1944,letter,письменный,écrit
1945,letter,Letters,no_equality
1946,letter,писать письмо,no_equality
1947,driving,вождение,conduite
1948,driving,вождение,conduire
1949,driving,управление,conduite
1950,driving,движение,no_equality
1951,driving,руль,conduire
1952,driving,перегон,no_equality
1953,driving,проходка,no_equality
1954,driving,автовождение,no_equality
1955,driving,забивка,no_equality
1956,driving,движущий,no_equality
1957,driving,движущийся,no_equality
1958,driving,управляющий,no_equality
1959,driving,въезжающий,no_equality
1960,driving,приводящий в движение,no_equality
1961,driving,гоняющий,no_equality
1962,driving,приводной,no_equality
1963,driving,ездовой,no_equality
1964,fishing,рыболовство,pêche
1965,fishing,рыболовство,pêcherie
