,eng_word,l1,l1_context,l2,l2_context
863,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
864,come into,naître,bear | arise | incur | emerge | give rise to | originate | found | bear | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
865,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступать,to come into play|enter | engage | join | come in | embark | enroll | adhere | kick in | 
866,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
867,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,придти,to come up that decision|come | arrive | come | come in | 
868,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
869,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,приходить,come | come | arrive | come in | 
870,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
871,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
872,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
873,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,придти,to come up that decision|come | arrive | come | come in | 
874,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,возникать,arise | occur | appear | emerge | raise | arise | 
875,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,возникнуть,arise | emerge | occur | appear | originate | experience | encounter | result | 
876,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
877,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
878,come up,aboutir,lead | result | achieve | succeed | up-~-end up | arrive | end | achieve | culminate | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
879,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
880,come up,inventer,invent | invent | make up | coin | devise | fabricate | contrive | ,no_equality,
881,come up,s'annoncer,loom | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
882,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
883,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
884,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
885,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
886,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,придти,to come up that decision|come | arrive | come | come in | 
887,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
888,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,придти,to come up that decision|come | arrive | come | come in | 
889,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
890,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
891,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
892,come up,aboutir,lead | result | achieve | succeed | up-~-end up | arrive | end | achieve | culminate | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
893,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,приходить,come | come | arrive | come in | 
894,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,возникать,arise | occur | appear | emerge | raise | arise | 
895,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
896,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,возникнуть,arise | emerge | occur | appear | originate | experience | encounter | result | 
897,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
898,come down,s'annoncer,loom | come up | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
899,come down,s'écrouler,collapse | crumble | collapse | crumble | down-~-fall down | tumble | apart-~-fall apart | down-~-come down | unravel | ,no_equality,
900,come down,no_equality,,опускаться,fall | drop | lower | sink | descend | go down | come down | get down | come down | 
901,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
902,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
903,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
904,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,школьная программа,school curriculum|
905,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
906,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
907,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
908,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
909,curriculum,no_equality,,учебный план,
910,curriculum,no_equality,,программа обучения,
911,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
912,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,школьная программа,school curriculum|
913,curriculum,no_equality,,курс обучения,
914,curriculum,no_equality,,учебный курс,
915,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
916,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
917,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
918,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
919,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
920,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,ноу-хау,know-how | 
921,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,специализация,specialization | specialty | Ms. | major | 
922,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
923,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
924,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
925,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
926,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
927,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
928,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
929,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
930,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
931,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
932,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
933,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
934,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
935,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
936,expertise,no_equality,,экспертная оценка,
937,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,ноу-хау,know-how | 
938,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
939,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,специализация,specialization | specialty | Ms. | major | 
940,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
941,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,заморозить,to freeze history|halt | 
942,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
943,freeze,congeler,to freeze the insulin inhaler|,мораторий,moratorium | 
944,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
945,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
946,freeze,congélation,freezer | freezing temperatures | freezing | ,заморозок,frost | deep-freeze | frozen area | 
947,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
948,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,приостановить,suspend | halt | pause | stall | shut down | 
949,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,замерзнуть,freeze over | 
950,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
951,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,замерзнуть,freeze over | 
952,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,замерзнуть,freeze over | 
953,freeze,se figer,congeal | ,no_equality,
954,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
955,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,no_equality,
956,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,замерзнуть,freeze over | 
957,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
958,freeze,congeler,to freeze the insulin inhaler|,мораторий,moratorium | 
959,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
960,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
961,freeze,congélation,freezer | freezing temperatures | freezing | ,заморозок,frost | deep-freeze | frozen area | 
962,freeze,no_equality,,замирание,
963,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,заморозить,to freeze history|halt | 
964,freeze,no_equality,,замораживать,
965,freeze,no_equality,,замерзать,
966,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
967,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,замерзнуть,freeze over | 
968,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
969,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
970,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
971,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,замерзнуть,freeze over | 
972,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,замерзнуть,freeze over | 
973,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,замерзнуть,freeze over | 
974,freeze,no_equality,,застыть,
975,freeze,no_equality,,замереть,
976,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,приостановить,suspend | halt | pause | stall | shut down | 
977,freeze,no_equality,,зависать,hang | hover | 
978,freeze,no_equality,,мерзнуть,
979,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
980,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
981,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
982,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
983,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
984,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
985,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
986,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
987,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
988,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
989,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
990,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
991,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
992,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
993,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
994,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
995,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
996,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
997,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
998,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
999,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
1000,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1001,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
1002,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1003,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1004,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1005,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
1006,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
1007,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
1008,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
1009,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
1010,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
1011,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
1012,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
1013,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
1014,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
1015,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
1016,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
1017,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
1018,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1019,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1020,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1021,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1022,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1023,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1024,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1025,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1026,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
1027,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
1028,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
1029,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
1030,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
1031,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
1032,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
1033,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родительский,parental | 
1034,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
1035,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
1036,parent,origine,origin | source | cause | background | root | ,родитель,genetic parents|Poor parent|American parents|young parent|
1037,parent,parenté,relative | kinship | relatedness | kin | parentage | kindred | ,no_equality,
1038,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родительский,parental | 
1039,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
1040,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
1041,parent,origine,origin | source | cause | background | root | ,родитель,genetic parents|Poor parent|American parents|young parent|
1042,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
1043,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
1044,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
1045,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
1046,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
1047,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
1048,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
1049,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
1050,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
1051,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
1052,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
1053,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
1054,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
1055,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
1056,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
1057,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,коллектив,italian band|team | collective | staff | ensemble | 
1058,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,оркестр,brass band|school's marching band|army band|orchestra | 
1059,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,ансамбль,ensemble | choir | musician | 
1060,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,полоса,blues band|strip | stripe | lane | streak | swath | belt | bandwidth | 
1061,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,диапазон,broad band|frequency band|noise band|range | spectrum | scope | 
1062,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,банда,armed band|band of thug|gang | ring | 
1063,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
1064,band,bibande,dual-band | ,no_equality,
1065,band,tranche,rate band|band a|price band|Band F|slice | tranche | instalment | bracket | edge | increment | wafer | ,no_equality,
1066,band,baguer,collar | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
1067,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
1068,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,полоса,blues band|strip | stripe | lane | streak | swath | belt | bandwidth | 
1069,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,диапазон,broad band|frequency band|noise band|range | spectrum | scope | 
