,eng_word,l1,l1_context,l2,l2_context
430,come across,croiser,cross | encounter | intersect | cross | fold | ,пересекать,cross | cross | intersect | 
431,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
432,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,возвращаться,to come back home late|return | return | go back | come back | get back | move back | revert | 
433,come back,rentrer,to come back home|return | go back | return | fit | go home | return home | get back | come back | ,прилетать,fly | arrive | show up | 
434,come back,revenir,to come back online|to come back with a few shillings|to come back in the winter|to always come back into the program|return | go back | come back | go | return | revert | get back | amount | ,вернуться,to come back quickly|to come back here|return | go back | go | get back | come back | return | revert | 
435,come back,réapparaître,reappear | recur | reemerge | reoccur | appear again | resurface | reappear | reemerge | ,no_equality,
436,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,войти,to come into the room|enter | include | come in | login | walk | go in | comprise | walk in | logon | 
437,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступить,to come into force|enter | join | engage | step | take effect | join | exchange | take over | 
438,come into,entrer,to come into contact|to come into the European Union|to come into force accordingly|to come into play|enter | go | type | enter | get | come | fall | ,вступать,to come into play|enter | engage | join | come in | embark | enroll | adhere | kick in | 
439,come into,naître,bear | arise | incur | emerge | give rise to | originate | found | bear | ,no_equality,
440,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подойти,come | go up | fit | walk | approach | go over | walk up | suit | 
441,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подходить,suit | fit | approach | walk up | place | go up | match | befit | 
442,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
443,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
444,come up,avancer,to come up with proposals|to come up with a joint resolution|advance | move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,подняться,rise | get up | stand up | go up | climb | rise up | service | jump | access | 
445,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,придти,to come up that decision|come | arrive | come | come in | 
446,come up,trouver,to come up with a solution|to come up with the answer|find | find | think | identify | reach | locate | get | ,приходить,come | come | arrive | come in | 
447,come up,arriver,to come up with a strategy|arrive | happen | come | get | reach | achieve | arrive | manage | occur | ,придти,to come up that decision|come | arrive | come | come in | 
448,come up,monter,to come up from my lungs|mount | rise | climb | go up | assemble | ride | fit | climb | ascend | ,подниматься,rise | go up | climb | get up | lift | rise up | climb up | 
449,come up,aboutir,lead | result | achieve | succeed | up-~-end up | arrive | end | achieve | culminate | ,no_equality,
450,come up,se présenter,come | arise | appear | occur | stand | attend | up-~-show up | arrive | ,придти,to come up that decision|come | arrive | come | come in | 
451,come up,inventer,invent | invent | make up | coin | devise | fabricate | contrive | ,no_equality,
452,come up,s'annoncer,loom | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
453,come up,formuler,make | formulate | express | make | word | formulate | put forward | draw up | articulate | ,выступить,speak | perform | act | issue | deliver | address | come out | speak out | 
454,come up,no_equality,,возникать,arise | occur | appear | emerge | raise | arise | 
455,come up,no_equality,,возникнуть,arise | emerge | occur | appear | originate | experience | encounter | result | 
456,come down,s'annoncer,loom | come up | loom | herald | up-~-shape up | down-~-come down | ,no_equality,
457,come down,s'écrouler,collapse | crumble | collapse | crumble | down-~-fall down | tumble | apart-~-fall apart | down-~-come down | unravel | ,no_equality,
458,come down,no_equality,,опускаться,fall | drop | lower | sink | descend | go down | come down | get down | come down | 
459,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
460,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
461,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
462,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,учебная программа,educational curriculum|
463,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
464,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
465,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
466,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
467,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
468,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
469,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
470,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,ноу-хау,know-how | 
471,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
472,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
473,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
474,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
475,expertise,no_equality,,специализация,specialization | specialty | Ms. | major | 
476,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
477,freeze,congélation,freezer | freezing temperatures | freezing | ,мороз,winter freeze|frost | cold | 
478,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
479,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,no_equality,
480,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
481,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,no_equality,
482,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,no_equality,
483,freeze,se figer,congeal | ,no_equality,
484,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,замерзнуть,freeze over | 
485,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,замерзнуть,freeze over | 
486,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,no_equality,
487,freeze,givrer,frost | ,замерзнуть,freeze over | 
488,freeze,no_equality,,мораторий,moratorium | 
489,freeze,no_equality,,заморозок,frost | deep-freeze | frozen area | 
490,freeze,no_equality,,заморозить,to freeze history|halt | 
491,freeze,no_equality,,приостановить,suspend | halt | pause | stall | shut down | 
492,freeze,no_equality,,зависать,hang | hover | 
493,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
494,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
495,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
496,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
497,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
498,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
499,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
500,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
501,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
502,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
503,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
504,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
505,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
506,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
507,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
508,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
509,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
510,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
511,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
512,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
513,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
514,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
515,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
516,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
517,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
518,issue,no_equality,,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
519,issue,no_equality,,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
520,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
521,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
522,parent,origine,origin | source | cause | background | root | ,no_equality,
523,parent,parenté,relative | kinship | relatedness | kin | parentage | kindred | ,no_equality,
524,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
525,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
526,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
527,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
528,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
529,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
530,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
531,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
532,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,оркестр,brass band|school's marching band|army band|orchestra | 
533,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,ансамбль,ensemble | choir | musician | 
534,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,диапазон,broad band|frequency band|noise band|range | spectrum | scope | 
535,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,банда,armed band|band of thug|gang | ring | 
536,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
537,band,tranche,rate band|band a|price band|Band F|slice | tranche | instalment | bracket | edge | increment | wafer | ,no_equality,
538,band,no_equality,,полоса,blues band|strip | stripe | lane | streak | swath | belt | bandwidth | 
539,band,no_equality,,коллектив,italian band|team | collective | staff | ensemble | 
540,order,commande,small orders|firm orders|original order|online order|command | control | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
541,order,commande,small orders|firm orders|original order|online order|command | control | ,порядок,public order|world order|international order|liberal order|procedure | sequence | formation | 
542,order,commande,small orders|firm orders|original order|online order|command | control | ,поручение,money order|order for collection|assignment | instruction | mandate | errand | 
543,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,приказ,limit order|mental order|government order|court order|directive | writ | decree | 
544,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,ордер,pending order|market order|open order|warrant | order execution | arrest warrant | 
545,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,постановление,restraining order|Supreme Court order|resolution | decree | decision | regulation | ruling | ordinance | directive | 
546,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,ордер,pending order|market order|open order|warrant | order execution | arrest warrant | 
547,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,заказать,to order roast beef|to order room service|to order additional equipment|to order a portrait|enjoy | book | serve | reserve | arrange | request | commission | 
548,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
549,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,поручить,to order the government|to order officials|to order law enforcement agencies|direct | instruct | assign | entrust | task | mandate | commission | 
550,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,заказывать,book | 
551,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,потребовать,demand | require | seek | request | incur | demand | 
552,order,ordre,public order|alphabetical order|legal order|Date Order|agenda | sequence | college | suborder | ,no_equality,
553,order,décret,order in council|Remission Order|Exclusion Approval Order|ministerial order|decree | annexed Order | order in council | Order-in-Council | ,no_equality,
554,order,procédure,order concerning the vote|procedure | proceeding | process | ,порядок,public order|world order|international order|liberal order|procedure | sequence | formation | 
555,order,arrêté,order of the agency|final order|Delegation Order|surrender order|decree | annexed Order | by-law | ,no_equality,
556,order,bon,working order|purchase order|installation work order|installation order|voucher | purchase | bond | coupon | ticket | good | bon | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
557,order,ordonner,ordered by the commission|to order a remedy|to order the deputy head|to order the disclosure of information|direct | ordain | instruct | command | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
558,order,condamner,to order the Community|to order the defendant|condemn | sentence | convict | condemn | doom | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
559,order,trier,sort | sort | screen | out-~-sort out | segregate | grade | ,no_equality,
560,order,no_equality,,орден,religious order|teutonic order|Order of the Red Star|medal | badge | 
561,order,no_equality,,распоряжение,full order|disposal | directive | instruction | possession | 
562,order,no_equality,,перевод,translation | transfer | interpretation | transaction | remittance | 
563,order,no_equality,,распорядиться,authorize | 
564,order,no_equality,,постановить,rule | decide | direct | decree | affirm | 
565,order,no_equality,,предписать,direct | prescribe | enforce | 
566,order,no_equality,,обязать,owe | oblige | must | have to | commit | should | 
567,hot,chauffant,heated | ,горячий,warm | heated | ardent | 
568,hot,chauffant,heated | ,жаркий,heated | fierce | fervent | 
569,hot,chaud,so hot|extremely hot|still hot|really hot|warm | cooked | ,теплый,warm | 
570,hot,à chaud,non-disruptive | hot-swappable | ,no_equality,
571,hot,logiciel,software | soft | software-based | of software | ,no_equality,
572,hot,brûlant,burning | scorching | topical | very hot | blazing | extremely hot | ablaze | ardent | ,no_equality,
573,hot,hot,,no_equality,
574,hot,chauffé à blanc,,no_equality,
575,hot,vachement bon,,no_equality,
576,hot,no_equality,,гидромассажный,
577,fly,mouche,black fly|adult flies|fruit fly|artificial fly|maggot | housefly | ,муха,fruit fly|long-probosced fly|
578,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,летать,fly around | navigate | fly too | 
579,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,вылететь,take off | fly out | shatter | depart | 
580,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,пролететь,fly by | 
581,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,прилетать,arrive | show up | 
582,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,пролетать,go around | 
583,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,взлететь,soar | take off | fly up | fly out | 
584,fly,voyager,travel | travel | ,лететь,travel | 
585,fly,voyager,travel | travel | ,вылетать,depart | take off | 
586,fly,braguette,zipper | codpiece | ,no_equality,
587,fly,volée,flock | volley | covey | drubbing | peal | wallop | recommended rate | beating | ,no_equality,
588,fly,prendre l'avion,,no_equality,
589,fly,battre,to fly its flag|to fly their flag|to fly flags of convenience|to fly the Canadian flag|beat | defeat | beat | fight | break | batter | fight | abuse | ,пролетать,go around | 
590,fly,piloter,to fly an aircraft|flown by a guy|drive | pilot | ride | pilot | lead | steer | ride | ,пролететь,fly by | 
591,fly,s'envoler,take off | fly away | soar | depart | fly off | fly out | vanish | off-~-head off | ,пролететь,fly by | 
592,fly,flotter,float | float | hang | flutter | hover | drift | ,пролететь,fly by | 
593,fly,arborer,to fly the flag|boast | wear | tree-planted | sport | plant | boast | treed | ,no_equality,
594,fly,survoler,to fly over the whole area|to fly over the island|overfly | hover | fly over | overfly | ,пролететь,fly by | 
595,fly,no_equality,,мушка,
596,fly,no_equality,,полететь,depart | 
597,lie,mensonge,lie of the century|good lie|old lie|lie of the single currency|falsehood | untruth | deception | mendacity | deceit | ,ложь,usual lie|deliberate lie|shameless lies|lodge | falsehood | pious lie | 
598,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,лежать,to lie somewhere|to lie solely|to lie in the advanced countries|lay | underlie | belong | lie there | underpin | rest | bear | 
599,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,находиться,locate | set | find | situate | sit | remain | stay | contain | 
600,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,расположить,locate | situate | set | offer | find | enjoy | sit | place | 
601,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,лгать,tell lies | 
602,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,врать,tell a lie | 
603,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,располагаться,settle down | set | house | host | 
604,lie,mentir,to lie still for a few hours|tell a lie | tell lies | ,состоять,consist | belong | consist of | comprise | lay | compose | make up | 
605,lie,lie,lees | dreg | wine lees | scum | lee | ,no_equality,
606,lie,se trouver,to lie north|locate | find | situate | set | stand | sit | happen | be | ,лгать,tell lies | 
607,lie,résider,to lie in the fact|to lie within the european union|to lie in the market|to lie in the differences|reside | live | reside | ,лгать,tell lies | 
608,lie,se situer,to lie within a financial framework|locate | situate | set | fall | stand | range | ,лгать,tell lies | 
609,lie,incomber,to lie with the Member States|to lie with the ICRC|to lie with a single institution|to lie with the complainant|fall | rest | behove | behoove | ,лгать,tell lies | 
610,lie,reposer,base | rely | rest | depend | stand | sit | ,лгать,tell lies | 
611,lie,s'étendre,to lie in the sun|extend | stretch | spread | expand | extend | out-~-stretch out | stretch | range | ,no_equality,
612,lie,consister,to lie in its cultural diversity|be | consist | involve | consist of | entail | ,no_equality,
613,lie,se cacher,to lie behind the veil|to lie behind this scandal|hide | hide | conceal | lurk | bury | ,лгать,tell lies | 
614,lie,no_equality,,лжи,falsehood | mendacity | liar | 
615,lie,no_equality,,неправда,untruth | crook | 
616,lie,no_equality,,вранье,bullshit | bunk | 
617,lie,no_equality,,залог,bail | deposit | collateral | pledge | guarantee | security deposit | keystone | pawn | 
618,lie,no_equality,,заключаться,consist | be | consist of | concern | relate | stem from | enclose | 
619,lie down,se coucher,go to bed | down-~-lie down | sleep | went to bed | bed | going to bed | sleep | fold | up-~-stay up | ,ложиться,go to bed | lie down | lay down | 
620,lie down,se coucher,go to bed | down-~-lie down | sleep | went to bed | bed | going to bed | sleep | fold | up-~-stay up | ,лечь,lay down | lay | lie down | result | rest | 
621,lie down,se coucher,go to bed | down-~-lie down | sleep | went to bed | bed | going to bed | sleep | fold | up-~-stay up | ,прилечь,lie down | lay down | 
622,lie down,s'allonger,down-~-lie down | out-~-stretch out | lie back | lengthen | lie | elongate | recline | lay back | add cases | ,no_equality,
623,lie down,allonger,extend | lengthen | prolong | extend | elongate | down-~-lie down | stretch | lengthen | outstretch | ,no_equality,
624,lie down,no_equality,,лежать,lie | lay | underlie | lie | belong | lie there | underpin | rest | bear | 
625,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,выбрать,to select a language|to select this option|to select the partition|to select the link below|choose | pick | click | elect | choose | dictate | 
626,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,выделить,allocate | highlight | spend | set aside | identify | contribute | commit | budget | 
627,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,отобрать,pick | take away | 
628,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,подобрать,choose | pick up | pick | adjust | match | 
629,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,указать,to select a country|to select the type of currency|specify | indicate | point | enter | define | set | point out | state | 
630,select,sélectionner,to select this option|to select the file|to select the options|to select the text|choose | highlight | click | ,отбирать,take away | 
631,select,choisir,to select the injection site|to select the category|to select companies|to select a strategy|choose | choose | decide | elect | opt | pick | ,выбирать,to select a program|choose | pick | choose | elect | look for | 
632,select,choisir,to select the injection site|to select the category|to select companies|to select a strategy|choose | choose | decide | elect | opt | pick | ,отобрать,pick | take away | 
633,select,choisi,selected | chosen | successful | ,no_equality,
634,select,activer,to select this function|selected by default|enable | activate | turn | check | ,отбирать,take away | 
635,select,cocher,to select the checkbox|to select this check box|check | mark | click | tick | check | ,отобрать,pick | take away | 
636,select,retenir,selected in the sample|selected by the aca|to select their services|selected for review|retain | hold | withhold | remember | detain | choose | deduct | adopt | ,отобрать,pick | take away | 
637,select,cliquer,to select Next|to select the physical icon|to select the link|to select an entry|click | click | ,выбрать,to select a language|to select this option|to select the partition|to select the link below|choose | pick | click | elect | choose | dictate | 
638,select,sélect,,no_equality,
639,select,de sélection,,no_equality,
640,select,no_equality,,отборный,selective | choice | 
641,select,no_equality,,выбираться,
642,select,no_equality,,выделять,allocate | emit | single out | devote | extract | secrete | highlight | come out of | distinguish | 
643,school,scolaire,academic | educational | school-based | ,учебный,educational | academic | instructional | content | 
644,school,école,high school|primary school|european schools|public school|,школа,primary school|high school|ski school|public school|
645,school,faculté,medical school|law school|canadian law school|faculty | college | ,школа,primary school|high school|ski school|public school|
646,cafe,café,Moorish cafe|internet cafe|hotel cafe|local cafe|coffee | café | coffee shop | coffee-making facilities | ,кафе,local cafe|cosy cafe|charming cafe|pavement cafes|café | coffee shop | cafeteria | coffee | 
647,cafe,cafétéria,cafeteria | coffee shop | canteen | ,кафетерий,cafeteria | 
648,buy,achat,first time buy|special buys|purchase | acquisition | procurement | buying | shopping | buyer | ,покупка,good buy|purchase | shopping | buying | acquisition | 
649,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,купить,to buy a ticket|to buy a house|to buy insurance|to buy refrigeration|purchase | get | 
650,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,покупать,to buy Turkmen gas|to buy things|to buy Turkmen gas directly|to buy long-term bonds|purchase | 
651,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,приобрести,to buy houses|to buy tickets|purchase | acquire | get | gain | obtain | purchase | 
652,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,закупать,purchase | procure | purchase | 
653,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,скупать,to buy dollars|to actively buy dollars|buy up | 
654,buy,acheter,to buy cigarettes|to buy a car|to buy this item|to buy a house|purchase | purchase | acquire | ,скупить,buy up | buy up | 
655,buy,se procurer,to buy your cheeses|to buy drugs|obtain | purchase | acquire | procure | obtain | ,закупить,purchase | procure | 
656,buy,se procurer,to buy your cheeses|to buy drugs|obtain | purchase | acquire | procure | obtain | ,скупать,to buy dollars|to actively buy dollars|buy up | 
657,buy,acquérir,to buy that car|to buy the basic equipment|acquire | gain | earn | purchase | acquire | learn | grant | vest | ,скупить,buy up | buy up | 
658,buy,racheter,redeem | buy back | repurchase | take over | purchase | up-~-buy up | out-~-buy out | ,скупить,buy up | buy up | 
659,buy,s'acheter,to buy refrigeration|to buy any antibiotics|turn over | ,скупить,buy up | buy up | 
660,buy,no_equality,,оттягивать,delay | 
661,buy up,racheter,buy | redeem | buy back | repurchase | take over | purchase | buy | up-~-buy up | out-~-buy out | ,скупить,buy up | buy | buy up | 
662,buy up,racheter,buy | redeem | buy back | repurchase | take over | purchase | buy | up-~-buy up | out-~-buy out | ,скупать,buy | buy | buy up | 
663,buy up,accaparer,monopolize | corner | hijack | commandeer | up-~-buy up | pocket | corner | ,no_equality,
