,eng_word,l1,l1_context,l2,l2_context
849,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,школьная программа,school curriculum|
850,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
851,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,учебная программа,educational curriculum|
852,curriculum,programme,Research Curricula|core curriculum|national curriculum|common curriculum|programme | agenda | subroutine | ,учебная программа,educational curriculum|
853,curriculum,cursus,set curriculum|personalized curriculum|syllabus | degree course | learning path | curriculum framework | ,учебная программа,educational curriculum|
854,curriculum,no_equality,,учебный план,
855,curriculum,no_equality,,программа обучения,
856,curriculum,curriculum,community-oriented curriculum|french national curriculum|cross~cultural curriculum|school curricula|resume | ,школьная программа,school curriculum|
857,curriculum,enseignement,nursing curricula|education | teaching | lesson | instruction | ,школьная программа,school curriculum|
858,curriculum,no_equality,,курс обучения,
859,curriculum,no_equality,,учебный курс,
860,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
861,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
862,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
863,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
864,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
865,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,ноу-хау,know-how | 
866,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,специализация,specialization | specialty | Ms. | major | 
867,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
868,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
869,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
870,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
871,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
872,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
873,expertise,expérience,practical expertise|experience | experiment | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
874,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,опыт,technical expertise|international expertise|considerable expertise|professional expertise|experience | practice | 
875,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,знание,scientific expertise|knowledge | skill | 
876,expertise,compétence,global expertise|professional expertise|functional expertise|existing expertise|competence | skill | jurisdiction | power | responsibility | qualification | proficiency | ability | ,знание,scientific expertise|knowledge | skill | 
877,expertise,savoir-faire,unique expertise|european expertise|real expertise|SAN expertise|know-how | skill | savoir-faire | craftsmanship | ,знание,scientific expertise|knowledge | skill | 
878,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,экспертиза,sanitary-hygienical expertise|local expertise|examination | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
879,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетентность,competence | proficiency | 
880,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,компетенция,competence | jurisdiction | 
881,expertise,no_equality,,экспертная оценка,
882,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,ноу-хау,know-how | 
883,expertise,expert,external expertise|expertise inside the nhpd|independent technical expertise|clinical expertise|expert | specialist | ,квалификация,qualification | skill | training | proficiency | professional skill | professional development | 
884,expertise,expertise,technical expertise|scientific expertise|canadian expertise|medical expertise|,специализация,specialization | specialty | Ms. | major | 
885,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
886,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
887,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
888,freeze,congélation,freezer | freezing temperatures | freezing | ,заморозок,frost | deep-freeze | frozen area | 
889,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
890,freeze,blocage,system freeze|pay freeze|tuition freeze|blockage | lock-up | block | deadlock | blockade | hang | crash | lock | ,no_equality,
891,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
892,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
893,freeze,bloquer,block | block | stick | jam | hang | lock | obstruct | strand | ,no_equality,
894,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,замерзнуть,freeze over | 
895,freeze,se figer,congeal | ,no_equality,
896,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
897,freeze,surgeler,deep-freeze  freeze | quick-freeze | deep-freeze | quick-freeze  freeze | deepfreeze | ,no_equality,
898,freeze,se bloquer,hang | up-~-lock up | lock up | stick | crash | jam | stall | lock | ,no_equality,
899,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замораживание,credit freeze|price freeze|settlement freeze|armament freeze|refrigeration | freezing | 
900,freeze,no_equality,,мораторий,moratorium | 
901,freeze,givrer,frost | ,мороз,winter freeze|frost | cold | 
902,freeze,glacer,ice | glaze | chill | frost | ice | powder | candy | ,мороз,winter freeze|frost | cold | 
903,freeze,congélation,freezer | freezing temperatures | freezing | ,заморозок,frost | deep-freeze | frozen area | 
904,freeze,no_equality,,замирание,
905,freeze,no_equality,,заморозить,to freeze history|halt | 
906,freeze,no_equality,,замораживать,
907,freeze,no_equality,,замерзать,
908,freeze,gel,wage freeze|settlement freeze|temporary freeze|salary freeze|gel | frost | ,замерзнуть,freeze over | 
909,freeze,congélation,freezer | freezing temperatures | freezing | ,замерзнуть,freeze over | 
910,freeze,congeler,to freeze the insulin inhaler|,замерзнуть,freeze over | 
911,freeze,geler,to freeze the essential budgetary increases|to freeze the article|set aside | suspend | freeze over | freeze up | clot | jelly | thicken | ,замерзнуть,freeze over | 
912,freeze,figer,to freeze the shifting phantasmagoria|congeal | stick | ,замерзнуть,freeze over | 
913,freeze,no_equality,,застыть,
914,freeze,no_equality,,замереть,
915,freeze,no_equality,,приостановить,suspend | halt | pause | stall | shut down | 
916,freeze,no_equality,,зависать,hang | hover | 
917,freeze,no_equality,,мерзнуть,
918,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
919,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
920,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
921,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
922,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
923,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
924,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
925,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
926,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
927,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
928,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
929,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
930,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
931,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
932,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
933,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
934,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
935,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
936,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
937,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
938,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
939,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
940,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
941,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
942,issue,question,important issue|environmental issue|key issue|political issue|question | matter | subject | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
943,issue,point,following issues|third issue|fundamental issue|specific issue|point | item | paragraph | matter | mark | thing | ,вопрос,key issue|security issue|economic issue|political issue|question | matter | problem | affair | 
944,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
945,issue,enjeu,ethical issue|emerging issues|major issue|priority issues|challenge | stake | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
946,issue,sujet,very important issue|sensitive issue|second issue|first issue|subject | topic | matter | individual | ,проблема,global issue|environmental issue|social issue|serious issue|problem | challenge | concern | trouble | 
947,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,выпуск,bond issue|special issue|next issue|first issue|release | production | edition | issuance | output | graduation | release note | 
948,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
949,issue,thème,central issue|research issues|general issues|crucial issue|theme | topic | subject | matter | ,тема,priority issue|global hot-button issue|theme | topic | subject | 
950,issue,problème,health issue|security issue|technical issue|performance issue|problem | concern | matter | ,задача,short term issues|foreign - policy issue|current issue|emerging issue|task | challenge | problem | goal | mission | objective | job | purpose | 
951,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,издавать,to issue a fatwa|publish | release | publish | 
952,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выдать,to issue a warning|extradite | hand over | grant | betray | give out | print | 
953,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выпустить,release | fire | produce | launch | publish | let out | release | 
954,issue,numéro,special issue|latest issue|next issue|recent issue|number | item | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
955,issue,dossier,difficult issues|complex issue|economic issue|main issue|folder | record | file | dossier | case | matter | package | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
956,issue,délivrer,issued pursuant to this decision|to issue to the applicant|to issue the authorization|issued by the minister|grant | deliver | award | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
957,issue,émettre,to issue shares|to issue a warning|issue to this computer|issue by director-general|emit | deliver | express | send out | release | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
958,issue,publier,issued by the ctc|to issue a statement|to issue guidelines|to issue a communication|publish | release | post | publish | produce | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
959,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
960,issue,diffuser,issued by different stakeholders|issued prior to the visit|issued by the snprm|disseminate | distribute | broadcast | release | circulate | disseminate | spread | air | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
961,issue,lancer,to issue a challenge|to issue standing invitations|launch | start | initiate | run | begin | introduce | launch | throw | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
962,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,опубликовать,to issue a report|to issue a hit list|publish | release | post | 
963,issue,no_equality,,выдавать,give out | betray | lend out | grant | extradite | hand over | disguise | 
964,issue,no_equality,,вынести,deliver | bear | convict | rule | hand down | endure | pronounce | render | 
965,issue,remettre,issued to customers|issued to companies|to issue the final report|give | put | call | submit | deliver | return | present | hand over | hand | ,выпускать,produce | release | manufacture | let out | release | graduate | manufacture | roll out | 
966,issue,no_equality,,распространить,distribute | spread | extend | release | circulate | disseminate | distribute | propagate | 
967,issue,rendre,to issue an order|to issue a decision|to issue decisions|to issue the order|make | render | make | give | return | bring | pay | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
968,issue,exécuter,to issue the following admsnap command|to issue the umount command|run | perform | execute | carry out | run | implement | complete | perform | deliver | ,выступить,speak | perform | act | deliver | address | come out | speak out | come up | 
969,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родительский,parental | 
970,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
971,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
972,parent,origine,origin | source | cause | background | root | ,no_equality,
973,parent,parenté,relative | kinship | relatedness | kin | parentage | kindred | ,no_equality,
974,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родительский,parental | 
975,parent,parent,adoptive parent|biological parents|Canadian parents|single parent|relative | stepparent | ,родитель,genetic parents|Poor parent|American parents|young parent|
976,parent,mère,US parent|elderly parents|lone parents|mother | mom | dam | mother-in-law | stepmother | ,родитель,genetic parents|Poor parent|American parents|young parent|
977,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
978,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
979,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
980,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
981,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
982,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
983,member,députée,member for Windsor-St|member for Notre-Dame-de-Grâce-Lachine|Bloc members|NDP members|MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
984,member,membre,Member of the Commission|committee member|family member|team member|membership | ,член,family member|eu member|IMU member|member of parliament|membership | 
985,member,député,honourable Member|Liberal members|members of this house|members of the european parliament|member of parliament | MP | colleague | honourable Member | ,член,family member|eu member|IMU member|member of parliament|membership | 
986,member,collègue,fellow members|socialist members|italian members|former member|colleague | fellow members | friend | colleague Mr | ,член,family member|eu member|IMU member|member of parliament|membership | 
987,member,parlementaire,elected members|members of the house|private members'|swedish members|parliamentarian | member of parliament | MP | ,член,family member|eu member|IMU member|member of parliament|membership | 
988,member,militaire,non-commissioned member|deceased member|canadian forces members|eligible members|military | soldier | military personnel | troop | personnel | military members | CF members | armed forces | ,член,family member|eu member|IMU member|member of parliament|membership | 
989,member,no_equality,,участник,party member|system member|program member|active member|participant | attendee | user | exhibitor | player | actor | 
990,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
991,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,оркестр,brass band|school's marching band|army band|orchestra | 
992,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,ансамбль,ensemble | choir | musician | 
993,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,банда,armed band|band of thug|gang | ring | 
994,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
995,band,bibande,dual-band | ,no_equality,
996,band,tranche,rate band|band a|price band|Band F|slice | tranche | instalment | bracket | edge | increment | wafer | ,no_equality,
997,band,baguer,collar | ,no_equality,
998,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,группа,relatively small band|gothic band|classic band|music band|group | team | 
999,band,no_equality,,полоса,blues band|strip | stripe | lane | streak | swath | belt | bandwidth | 
1000,band,no_equality,,диапазон,broad band|frequency band|noise band|range | spectrum | scope | 
1001,band,no_equality,,коллектив,italian band|team | collective | staff | ensemble | 
1002,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,банда,armed band|band of thug|gang | ring | 
1003,band,bande,indian band|hopper bands|frequency band|small hopper bands|tape | strip | gang | stripe | flowerbed | ,лента,elastic band|steel band|broad rubber band|tape | ribbon | belt | feed | strip | stripe | 
1004,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,оркестр,brass band|school's marching band|army band|orchestra | 
1005,band,orchestre,mariachi band|mediocre brass band|orchestra | conductor | ,ансамбль,ensemble | choir | musician | 
1006,order,commande,small orders|firm orders|original order|online order|command | control | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1007,order,commande,small orders|firm orders|original order|online order|command | control | ,заказать,to order roast beef|to order room service|to order additional equipment|to order a portrait|enjoy | book | serve | reserve | arrange | request | commission | 
1008,order,commande,small orders|firm orders|original order|online order|command | control | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1009,order,commande,small orders|firm orders|original order|online order|command | control | ,заказывать,book | 
1010,order,commande,small orders|firm orders|original order|online order|command | control | ,постановить,rule | decide | direct | decree | affirm | 
1011,order,commande,small orders|firm orders|original order|online order|command | control | ,потребовать,demand | require | seek | request | incur | demand | 
1012,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,порядок,public order|world order|international order|liberal order|procedure | sequence | formation | 
1013,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1014,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,приказ,limit order|mental order|government order|court order|directive | writ | decree | 
1015,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,постановление,restraining order|Supreme Court order|resolution | decree | decision | regulation | ruling | ordinance | directive | 
1016,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,поручить,to order the government|to order officials|to order law enforcement agencies|direct | instruct | assign | entrust | task | mandate | commission | 
1017,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,потребовать,demand | require | seek | request | incur | demand | 
1018,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,ордер,pending order|market order|open order|warrant | order execution | arrest warrant | 
1019,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,предписать,direct | prescribe | enforce | 
1020,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1021,order,ordre,public order|alphabetical order|legal order|Date Order|agenda | sequence | college | suborder | ,заказывать,book | 
1022,order,décret,order in council|Remission Order|Exclusion Approval Order|ministerial order|decree | annexed Order | order in council | Order-in-Council | ,no_equality,
1023,order,procédure,order concerning the vote|procedure | proceeding | process | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1024,order,arrêté,order of the agency|final order|Delegation Order|surrender order|decree | annexed Order | by-law | ,no_equality,
1025,order,bon,working order|purchase order|installation work order|installation order|voucher | purchase | bond | coupon | ticket | good | bon | ,заказывать,book | 
1026,order,ordonner,ordered by the commission|to order a remedy|to order the deputy head|to order the disclosure of information|direct | ordain | instruct | command | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1027,order,condamner,to order the Community|to order the defendant|condemn | sentence | convict | condemn | doom | ,no_equality,
1028,order,passer commande,,no_equality,
1029,order,trier,sort | sort | screen | out-~-sort out | segregate | grade | ,заказывать,book | 
1030,order,commande,small orders|firm orders|original order|online order|command | control | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1031,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1032,order,ordonner,ordered by the commission|to order a remedy|to order the deputy head|to order the disclosure of information|direct | ordain | instruct | command | ,заказ,individual order|special order|export order|initial order|reservation | booking | search | contract | request | 
1033,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,порядок,public order|world order|international order|liberal order|procedure | sequence | formation | 
1034,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,приказ,limit order|mental order|government order|court order|directive | writ | decree | 
1035,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,ордер,pending order|market order|open order|warrant | order execution | arrest warrant | 
1036,order,no_equality,,орден,religious order|teutonic order|Order of the Red Star|medal | badge | 
1037,order,no_equality,,распоряжение,full order|disposal | directive | instruction | possession | 
1038,order,no_equality,,поручение,money order|order for collection|assignment | instruction | mandate | errand | 
1039,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,постановление,restraining order|Supreme Court order|resolution | decree | decision | regulation | ruling | ordinance | directive | 
1040,order,no_equality,,перевод,translation | transfer | interpretation | transaction | remittance | 
1041,order,commande,small orders|firm orders|original order|online order|command | control | ,заказать,to order roast beef|to order room service|to order additional equipment|to order a portrait|enjoy | book | serve | reserve | arrange | request | commission | 
1042,order,commande,small orders|firm orders|original order|online order|command | control | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1043,order,procédure,order concerning the vote|procedure | proceeding | process | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1044,order,commander,to order online|ordered with the system|to order the following rtu license|to order a la carte|commission | command | control | ,приказать,to order police|to order the Army|to order all opponents|to order authorities|direct | instruct | 
1045,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,поручить,to order the government|to order officials|to order law enforcement agencies|direct | instruct | assign | entrust | task | mandate | commission | 
1046,order,commande,small orders|firm orders|original order|online order|command | control | ,заказывать,book | 
1047,order,ordre,public order|alphabetical order|legal order|Date Order|agenda | sequence | college | suborder | ,заказывать,book | 
1048,order,bon,working order|purchase order|installation work order|installation order|voucher | purchase | bond | coupon | ticket | good | bon | ,заказывать,book | 
1049,order,trier,sort | sort | screen | out-~-sort out | segregate | grade | ,заказывать,book | 
1050,order,no_equality,,распорядиться,authorize | 
1051,order,commande,small orders|firm orders|original order|online order|command | control | ,постановить,rule | decide | direct | decree | affirm | 
1052,order,ordonnance,order for reference|court order|interim order|administrative order|prescription | ordinance | ,предписать,direct | prescribe | enforce | 
1053,order,no_equality,,обязать,owe | oblige | must | have to | commit | should | 
1054,order,commande,small orders|firm orders|original order|online order|command | control | ,потребовать,demand | require | seek | request | incur | demand | 
1055,order,règlement,standing orders of the house|regulation | rule | settlement | rules of procedure | resolution | ,потребовать,demand | require | seek | request | incur | demand | 
1056,hot,chauffant,heated | ,горячий,warm | heated | ardent | 
1057,hot,chaud,so hot|extremely hot|still hot|really hot|warm | cooked | ,жаркий,heated | fierce | fervent | 
1058,hot,chaud,so hot|extremely hot|still hot|really hot|warm | cooked | ,теплый,warm | 
1059,hot,hot,,no_equality,
1060,hot,à chaud,non-disruptive | hot-swappable | ,no_equality,
1061,hot,logiciel,software | soft | software-based | of software | ,no_equality,
1062,hot,brûlant,burning | scorching | topical | very hot | blazing | extremely hot | ablaze | ardent | ,no_equality,
1063,hot,chauffé à blanc,,no_equality,
1064,hot,vachement bon,,no_equality,
1065,hot,chauffant,heated | ,горячий,warm | heated | ardent | 
1066,hot,no_equality,,гидромассажный,
1067,hot,chaud,so hot|extremely hot|still hot|really hot|warm | cooked | ,жаркий,heated | fierce | fervent | 
1068,hot,chaud,so hot|extremely hot|still hot|really hot|warm | cooked | ,теплый,warm | 
1069,fly,mouche,black fly|adult flies|fruit fly|artificial fly|maggot | housefly | ,муха,fruit fly|long-probosced fly|
1070,fly,mouche,black fly|adult flies|fruit fly|artificial fly|maggot | housefly | ,пролететь,fly by | 
1071,fly,voyager,travel | travel | ,летать,fly around | navigate | fly too | 
1072,fly,voyager,travel | travel | ,лететь,travel | 
1073,fly,battre,to fly its flag|to fly their flag|to fly flags of convenience|to fly the Canadian flag|beat | defeat | beat | fight | break | batter | fight | abuse | ,пролетать,go around | 
1074,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,взлететь,soar | take off | fly up | fly out | 
1075,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,вылетать,depart | take off | 
1076,fly,voler,to fly in formation|to fly above the clouds|to fly in the sky|to fly like a bird|steal | rob | steal | rob | ,пролетать,go around | 
1077,fly,volant,flying | volant | high-flying | ,no_equality,
1078,fly,braguette,zipper | codpiece | ,no_equality,
1079,fly,volée,flock | volley | covey | drubbing | peal | wallop | recommended rate | beating | ,no_equality,
