,bigram,chi-sq
721,"('that', 'can')",0.5833258308982417
722,"('and', 'they')",0.4961946638969322
723,"('be', 'all')",0.46935540369790163
724,"('the', 'one')",0.41290965840787835
725,"('it', 'for')",0.3919462183870982
726,"('that', 'all')",0.3909774314370561
727,"('and', 'this')",0.36763599765816607
728,"('be', 'as')",0.3436904378384706
729,"('it', 'in')",0.3075476256568248
730,"('it', 'and')",0.2765641313977511
731,"('to', 'you')",0.21383541154046828
732,"('as', 'the')",0.16497463899189732
733,"('and', 'us')",0.16172010059171024
734,"('be', 'for')",0.1533745755891596
735,"('be', 'do')",0.14107836642840654
736,"('be', 'in')",0.1395852122939161
737,"('if', 'the')",0.13016756984930247
738,"('it', 'have')",0.10916727531008338
739,"('to', 'all')",0.10037443796745966
740,"('what', 'the')",0.07822326277588076
741,"('have', 'have')",0.056693964313301815
742,"('but', 'that')",0.04831173175385977
743,"('be', 'there')",0.03921388386333708
744,"('be', 'my')",0.008377185438804932
745,"('that', 'it')",0.004264457414106134
746,"('have', 'the')",0.0007566707523628747
747,"('i', 'be')",5.9260367600020714e-05
